E(ħω₀)|α↓|ω→	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1.0	1.1	1.2	1.3	1.4	1.5	1.6	1.7	1.8	1.9	2.0
0.1	-6.005118739880724	-6.009693627029962	-6.013941367008326	-6.017938899213714	-6.021730481000385	-6.025345821335094	-6.028806609543132	-6.032129550651929	-6.035327999500436	-6.038412930470131	-6.041393554699072	-6.04427773431999	-6.047072272294715	-6.049783122141262	-6.05241554396381	-6.054974223269578	-6.057463363261089	-6.059886757762195	-6.062247849706879	-6.064549778667593
0.2	-6.010241353767178	-6.019398469884087	-6.027902756266547	-6.035907301954507	-6.04350019875216	-6.050740613256677	-6.057671767203429	-6.064326970653646	-6.070732869653088	-6.076911373485876	-6.0828808814306266	-6.088657106207727	-6.094253650243541	-6.099682422760863	-6.1049539501649965	-6.110077612473498	-6.11506182702413	-6.119914193682897	-6.124641611345442	-6.12925037264023
0.3	-6.015367863887973	-6.0291146210292785	-6.041884366246289	-6.05390553614515	-6.065309624534517	-6.07618499719882	-6.086596246154553	-6.096593182725913	-6.106215677840753	-6.1154965343331105	-6.124463315368969	-6.133139571922133	-6.141545701948359	-6.149699572387487	-6.157616982164307	-6.16531201497536	-6.17279731349611	-6.180084296196223	-6.187183331353623	-6.194103878560849
0.4	-6.020498292746329	-6.0388421745375656	-6.0558863995206655	-6.071933937260279	-6.087159241302323	-6.101679610801092	-6.115580840483911	-6.128929135207859	-6.141777521626373	-6.154169652794841	-6.166142230186774	-6.177726629860109	-6.188950040900893	-6.199836289792983	-6.210406454221277	-6.220679330904933	-6.230671799344983	-6.2403991095393785	-6.249875112984629	-6.2591124505942215
0.5	-6.025632663125437	-6.048581226129799	-6.069909062896676	-6.089992848597502	-6.109049544136325	-6.127225108565378	-6.1446263660707325	-6.16133580315951	-6.177419530073936	-6.192932004677329	-6.207919039768259	-6.222419822435263	-6.236468328003694	-6.2500943441316315	-6.263324233528009	-6.27618151546354	-6.288687318055039	-6.300860736138055	-6.312719118704152	-6.324278302819669
0.6	-6.0307709980939705	-6.058331873220968	-6.0839525675535056	-6.108082621561909	-6.130981040717229	-6.152822162549304	-6.173733661514764	-6.19381418952943	-6.213142865148684	-6.231784903428753	-6.249795200026698	-6.267220738071163	-6.28410227371399	-6.300475557208762	-6.316372242576966	-6.331820581366356	-6.346845962420533	-6.361471339129951	-6.3757175727243425	-6.3896037117580775
0.7	-6.035913321011754	-6.0680942149672426	-6.098017129187028	-6.126203615964794	-6.152954251825257	-6.178471463098835	-6.202903589119349	-6.226365326392437	-6.248948723202679	-6.270729701857535	-6.291772210834428	-6.312131013318022	-6.331853640319964	-6.35098180588872	-6.369552461673014	-6.387598601432016	-6.405149887187888	-6.422233145036601	-6.438872763684435	-6.455091019042732
0.8	-6.041059655535576	-6.07786835231481	-6.112102968160891	-6.144356200337558	-6.174969711866967	-6.2041737196229345	-6.23213703593297	-6.258990276262744	-6.284838336552451	-6.30976779395823	-6.333851618074246	-6.357152335102636	-6.3797242443599	-6.401615024653104	-6.422866931600954	-6.443517711330794	-6.4636013118577305	-6.483148446594553	-6.502187047488769	-6.520742634244348
0.9	-6.046210025625166	-6.087654388050602	-6.126210309664569	-6.162540752261716	-6.197027969431227	-6.229929661413358	-6.261434914853716	-6.291690133488464	-6.320812975156006	-6.348900616853605	-6.37603501582198	-6.402286443122273	-6.427715959195666	-6.452377208321231	-6.476317756460777	-6.499580112503788	-6.522202523659034	-6.5442196057579824	-6.565662850313916	-6.586561037861523
