ΩαReσ	1.0	2.0	2.5	3.0	4.0
0.01	5.827809868550735e-9	1.7168686050998122e-8	2.1884426623502375e-8	3.500416997888282e-8	7.335846657385378e-8
0.019999999999999997	4.57091053802191e-10	1.1492502715661926e-9	1.9946958459844088e-9	3.1361803018741145e-9	3.79482016405743e-9
0.03	1.5098895917914536e-11	2.844762088093924e-11	2.960778090727347e-12	2.6963909044924933e-10	5.944066102417899e-10
0.04	9.482081377058695e-12	3.549208187397846e-11	4.827948562153887e-11	1.4864723251785025e-12	3.325129248364823e-10
0.049999999999999996	1.1262136431685534e-11	9.739454955971534e-11	1.311367459382997e-10	2.3612702044833034e-10	5.523892254584098e-10
0.060000000000000005	4.081242438819066e-11	1.1776679623257435e-10	1.3537579672758828e-10	1.5200702819110656e-11	2.779463649377193e-11
0.07	4.418023120972361e-11	8.53739149190963e-11	6.325541392642405e-11	2.680762178305316e-10	3.6180081957471513e-10
0.08000000000000002	2.4493973343333282e-11	1.2360540026271167e-10	1.6754765744064487e-10	5.2226746918468684e-11	1.624972355635271e-10
0.09	8.470048786828587e-13	1.8251134804385913e-10	8.43314480744636e-11	1.3866537901840428e-10	6.730205763368317e-11
0.09999999999999999	1.1717497215277054e-10	1.4908270813557211e-10	3.059381468230986e-10	8.460054198071664e-11	6.772808088813153e-11
0.11	8.830375531897507e-12	9.527009587077653e-11	2.254521172337806e-10	4.0199036484365066e-10	3.562157227184938e-10
0.12000000000000001	1.7351651663268402e-12	1.8292741723769742e-10	6.217997457168577e-11	7.370354099490371e-11	7.616161676767858e-11
0.13	4.5255101636674717e-11	9.80658722830736e-11	2.0927927568910434e-10	2.171383507613023e-10	2.3267739142732806e-10
0.14	1.3116113332916917e-10	1.735879541383346e-10	1.1241680725217455e-10	2.1404546200832958e-10	3.886088425104814e-11
0.15000000000000002	8.609242846315061e-12	2.607825710107812e-10	6.148549371302617e-11	1.4164991046101612e-11	7.160439297048167e-11
0.15999999999999998	9.17140374239638e-11	1.853875526997323e-10	8.646825296297096e-11	3.0604814879896616e-11	4.747102058350702e-11
0.16999999999999998	6.775217588777213e-11	9.90567198492314e-11	5.154858696752036e-11	1.7185225889487853e-10	3.172728559564598e-10
0.18	3.006510490997599e-11	3.800273644116808e-12	4.654843667831656e-11	2.9704742329220626e-11	1.7263798961432035e-10
0.18999999999999997	1.221067977817092e-11	5.512566932968857e-11	7.521390345032006e-11	9.023768046439805e-12	9.345765353679352e-11
0.19999999999999998	4.298196471555927e-11	7.379290659032035e-11	2.1486516064667238e-10	3.3246109322426804e-10	2.902381718835295e-10
0.21000000000000002	2.9003285218466523e-11	1.2344970682156129e-10	1.1039054409568922e-10	6.695496306734451e-11	2.4970017949542443e-10
0.22	2.4154861629449104e-11	2.614821464124435e-11	1.258252237945692e-12	5.3566758451864124e-12	7.247792469987976e-11
0.23	4.672491730673046e-11	1.2201542870997223e-10	1.9216272569587252e-10	2.287560476031521e-10	2.290128467425247e-10
0.24000000000000002	5.431298645630267e-11	1.2860231599074206e-10	1.158879536952625e-10	3.422226430446314e-11	8.465129944865151e-11
0.25	4.726702707395775e-11	1.2160001503824549e-10	2.0022593542349877e-10	2.9097121657598794e-10	3.26381545732764e-10
0.26	1.7312353414121334e-11	4.0951564857741856e-11	4.969124421119335e-11	2.743737298277313e-11	1.4969744331551133e-11
0.27	2.0200718759381642e-11	4.610766371215391e-11	4.2473609842367706e-11	1.3395363156422827e-10	4.257029591992561e-11
0.28	3.434789189916306e-11	3.84357368442965e-11	6.551690732342555e-11	8.004509351713445e-11	8.48978477547356e-11
0.29000000000000004	2.4142754987715716e-11	7.12977554640642e-11	9.282383104656129e-11	6.285340419715481e-11	1.976228409049263e-11
0.30000000000000004	3.510156048520076e-11	6.855524402419476e-11	5.362418631707297e-11	7.257747469986177e-11	5.908835631923255e-11
0.31	2.6783819689644392e-11	4.603515936614278e-11	3.460944646513122e-11	6.758324149688441e-11	4.734207112112319e-11
0.31999999999999995	4.250728452895491e-11	8.529241371306627e-11	8.60268578462588e-11	1.2684486829374956e-10	1.7701269490668033e-10
0.32999999999999996	9.76236766504638e-12	9.19389376489658e-12	1.01135062242073e-11	1.084481510826291e-10	2.845049492615389e-12
0.33999999999999997	3.3620317658080996e-11	4.975805298451901e-11	1.0205529390819132e-10	1.0354742316449739e-10	4.903960936211941e-11
0.35	1.3658851623944472e-11	4.886433287101707e-12	3.0406522662708165e-11	4.307581593173456e-11	7.329970827863947e-11
0.36	5.035511599404674e-11	1.0611271560994614e-10	6.253024312406585e-11	2.6439158239600374e-11	2.445269506596164e-11
0.37	1.7748056993124351e-12	5.603815493119519e-12	9.44304946350094e-12	3.90486908341903e-11	3.688789085149014e-12
0.37999999999999995	5.756698264023186e-11	7.498994096306821e-11	7.878794783836164e-11	1.2438228786901067e-10	9.159723831904981e-11
0.38999999999999996	1.472115811276487e-11	2.961165164382681e-11	1.9064039610631415e-11	1.7377928443752948e-11	1.3239673302487376e-10
0.4	2.0714769546935733e-11	4.217198739805406e-11	9.44515224458172e-11	1.1074925942111951e-10	4.5139274542137425e-12
0.41000000000000003	4.106660554627976e-11	8.830881660986503e-11	8.809977701739878e-11	9.70195307884013e-11	9.064644522951803e-11
0.42000000000000004	1.9817705229640685e-11	2.3407675937819938e-11	4.5557437409440956e-12	3.854703421830313e-13	6.109549762993175e-11
0.43000000000000005	8.127865964319709e-12	4.245528841744168e-11	6.091924470197632e-11	9.072518649029288e-11	7.701720181902527e-11
