ΩαImχ	1.0	2.0	2.5	3.0	4.0	5.0
0.01	4.289430254689759e-15	3.4129162825555458e-15	5.259517205313153e-15	4.708148085742278e-15	2.9907712265340444e-14	1.772074389567537e-14
0.019999999999999997	1.1642193601150775e-14	5.691978680845989e-15	5.823021781386391e-14	9.909793997018494e-14	7.895814302105656e-14	7.497526861128347e-14
0.03	9.57812626913354e-14	1.8952452463019796e-13	2.3337816980374153e-13	5.408314909990119e-13	8.460438988124694e-13	1.9371156222257473e-12
0.04	1.567450060622806e-13	5.250218732432676e-14	1.0627768943122909e-13	7.665684892120317e-14	3.59500588593853e-13	2.415827170077155e-12
0.049999999999999996	6.200181461591387e-14	2.125697383310383e-13	9.11389855023038e-14	4.089976951778144e-13	8.583746005313215e-13	1.201223074802747e-12
0.060000000000000005	8.86925686070134e-14	9.597041943188015e-14	2.2087523247024056e-13	1.1913601663083888e-12	3.150846900315749e-13	4.603289250584715e-12
0.07	1.1143751010521149e-13	2.6525584053837206e-13	7.126657701072555e-13	7.126702374491711e-13	9.823427037609697e-13	2.2822463393797047e-12
0.08000000000000002	1.1350409903863116e-14	1.0331091214886417e-12	1.4994484372612087e-12	1.5999928532116297e-12	7.63628334131057e-13	4.620715630827657e-12
0.09	3.136779791214744e-13	1.0193771483864184e-12	6.555021730686849e-13	2.441315019504583e-12	9.721788356490965e-13	1.056434672263976e-12
0.09999999999999999	5.421389045671152e-13	1.0626192795560635e-12	1.164856275285995e-15	1.83872163236183e-12	1.062737801581767e-11	7.780466970018156e-12
0.11	1.1599733420636625e-12	3.464934744035642e-12	3.360183909048146e-12	5.0721172281327705e-12	2.14423564774561e-11	6.410054552292276e-11
0.12000000000000001	9.460589657756601e-14	5.449925620426784e-13	3.662357401490709e-12	6.775147429280072e-12	7.320320603769389e-12	4.520580137145737e-11
0.13	1.7894493495550736e-12	5.1420200114980076e-12	1.1277685468603326e-11	1.0305981821653223e-11	3.625105688155045e-11	1.6734651868728252e-10
0.14	2.813882033059478e-13	2.9025337642614103e-12	4.866745639624951e-12	8.046270158446644e-12	3.3895536092554385e-11	1.5449051631169498e-10
0.15000000000000002	1.4742912823170207e-12	3.5961873212694755e-12	8.838116450238871e-12	9.327947031457923e-12	1.2161490827972777e-11	7.051353009859075e-11
0.15999999999999998	4.355509736729776e-13	3.02740217147274e-12	4.684684889594772e-12	1.2978479137493323e-12	2.1773164808441686e-11	2.0258952395555283e-11
0.16999999999999998	8.605889992912251e-13	3.2848643336130853e-14	9.050461128697017e-13	4.780815921293582e-12	2.8248134324708956e-11	1.6616007960401093e-10
0.18	8.072941855347292e-13	3.3409030293066207e-12	3.5664447719620587e-12	1.7235048228508105e-12	8.127919386632856e-12	6.747777419543388e-11
0.18999999999999997	1.3199717275573897e-12	5.1713878177732126e-14	3.203171689975549e-12	3.4232583629822333e-12	2.3268170573336822e-12	1.3254762030352039e-11
0.19999999999999998	2.3991148471024847e-12	7.825298892085924e-12	9.137054672171523e-12	5.825307697643386e-12	3.570946859719073e-11	7.834786368584519e-10
0.21000000000000002	4.5181452381586476e-12	1.0873727462676459e-11	1.3998618120330476e-11	1.2479976773994278e-11	3.264972327967999e-11	8.075752243387166e-11
0.22	4.723940927087463e-12	6.003655571842135e-12	5.842845539631755e-12	1.401427445615085e-11	1.344873749169621e-11	3.5409039928457484e-11
0.23	2.295343842903248e-12	1.7549693174340029e-12	7.887778939539458e-12	1.5618086621045046e-11	3.396411149671162e-11	9.68492752773253e-11
0.24000000000000002	2.2362185851461577e-12	6.657045327765393e-12	1.4909237312872474e-11	2.031559212614988e-11	3.2450517199472714e-11	3.1666334832807375e-11
0.25	6.153433530722641e-12	1.5077613433522005e-11	1.9967047435650294e-11	3.029441006429703e-11	7.492707211585113e-11	8.891759122460363e-11
0.26	4.009881105472316e-12	1.3633504327251898e-11	1.5766981651435674e-11	2.5551350738676196e-11	1.3627916566012986e-11	1.3563383657355522e-10
0.27	3.648205016574274e-12	1.0076874295922469e-11	1.6229644808182145e-11	2.759268332124711e-11	6.363896685959698e-11	1.1454397337626688e-10
0.28	1.0237509875786711e-12	1.0287496821642973e-13	4.4815362886414396e-12	9.003165147184381e-13	1.093679641222741e-11	4.5351230567945804e-11
0.29000000000000004	9.324736824426424e-13	5.829065498581608e-12	8.035962073677705e-12	3.465501271476136e-11	1.1479995207316935e-10	9.726011701320124e-11
0.30000000000000004	4.029636156021787e-12	8.524950484216951e-12	2.4222989762240008e-11	2.19486541235493e-11	4.258150799746719e-11	2.8145070773561206e-11
0.31	1.6974415885244022e-12	2.453298212844244e-12	5.589796000568262e-12	6.988153276437564e-12	8.462390654075979e-12	2.720818324476901e-10
0.31999999999999995	2.30966431463937e-12	2.3281945912766795e-12	1.8497453896840178e-11	1.5529132913323673e-11	2.3216231751981123e-11	5.954721829770973e-11
0.32999999999999996	7.584895995468861e-13	3.94183160389761e-12	1.1293735178748606e-12	1.0161480808436462e-11	4.081316639703579e-11	3.1549924822466347e-10
0.33999999999999997	7.21104611798532e-12	1.25423565090824e-12	1.1025267673830755e-12	9.533071359831871e-12	1.0666273790409124e-10	1.0211107789997528e-10
0.35	5.3090992772816485e-12	5.201555083692519e-12	2.8018836386475905e-11	2.1041203248710775e-11	4.2897132707620255e-12	1.7104573795718286e-10
0.36	4.226972659670175e-12	6.839223985949747e-13	9.678241931403134e-12	2.172250436250451e-11	7.874465069139359e-13	1.419357153819595e-10
0.37	4.161112579081869e-13	1.1517806278337099e-11	9.729171043041448e-12	7.075201659753362e-12	1.4929830433095558e-10	1.751974310620302e-10
0.37999999999999995	5.549152720289806e-12	8.683014557101683e-12	4.3025587616967773e-13	6.02682329019617e-12	1.17801953840179e-11	9.249800224658993e-10
0.38999999999999996	2.739181802023984e-11	6.287031646166864e-11	2.7894041382993635e-11	3.475980993650245e-11	6.697681156888859e-11	2.4527175564113646e-10
0.4	1.841183721432631e-12	2.750541633299726e-13	1.5326920796485248e-11	3.322363255385052e-11	1.5862603156586616e-10	6.589960698864679e-10
0.41000000000000003	1.1171327007838431e-13	1.1036365453999486e-11	1.2782508284399723e-11	6.905345720832258e-12	1.7439878140128778e-10	9.938321589793145e-11
0.42000000000000004	8.054347113596456e-12	2.7264547082181374e-12	5.078415445782953e-12	8.532065411686985e-12	9.2577787745511e-11	9.521971806078056e-10
