ΩαReχ	1.0	2.0	2.5	3.0	4.0
0.01	6.196519614416271e-6	1.6821061564408946e-5	2.5361157826531402e-5	3.782714484019386e-5	8.559215282667185e-5
0.019999999999999997	2.478878952369185e-5	6.729234269340693e-5	0.00010145756039856006	0.00015132917639257187	0.000342423209923284
0.03	5.5784947647659955e-5	0.00015143814732939095	0.00022832801885043413	0.00034056792478478836	0.0007706570772669505
0.04	9.919857222587067e-5	0.00026929902838871426	0.0004060372940245459	0.0006056465636714174	0.0013705672817801056
0.049999999999999996	0.00015504870450576202	0.0004209318577927953	0.0006346762104728907	0.0009467097966696688	0.0021425374987750893
0.060000000000000005	0.00022335988073677443	0.0006064099251473024	0.0009143618176132723	0.0013639441198979858	0.0030870622971589908
0.07	0.0003041621733063172	0.0008258230644673979	0.001245237595961485	0.0018575781601563243	0.004204748095804129
0.08000000000000002	0.00039749124134795224	0.0010792778105410143	0.001627473712753531	0.0024278830920394906	0.00549631434794446
0.09	0.0005033883912729373	0.001366897585670189	0.0020612673253786497	0.0030751731312135514	0.0069625949420667466
0.09999999999999999	0.0006219006467336687	0.0016888229159665728	0.0025468429350319977	0.003799806117727465	0.008604539851604465
0.11	0.0007530808291986848	0.0020452116789337637	0.003084452790290825	0.00460218417142906	0.010423217000577648
0.12000000000000001	0.0008969876494890306	0.002436239385247605	0.0036743773461330774	0.005482754438992092	0.012419814375398828
0.13	0.0010536858078697424	0.002862099492543998	0.004316925777099568	0.006442009945240242	0.014595642454744316
0.14	0.001223246108342702	0.0033230037519869186	0.00501243654130784	0.007480490501047911	0.01695213679645647
0.15000000000000002	0.0014057455835939313	0.003819182599885948	0.0057612780178299405	0.008598783745994487	0.019490860950221844
0.15999999999999998	0.001601267628247027	0.004350885563481792	0.0065638491798910275	0.009797526276172175	0.02221350975162141
0.16999999999999998	0.0018099021559773892	0.004918381749449838	0.0074205803731304315	0.011077404869210867	0.025121912729326214
0.18	0.0020317457544098585	0.005521960324935409	0.008331934112697222	0.012439157838547479	0.028218037991527924
0.18999999999999997	0.002266901864794469	0.006161931072833583	0.00929840599543579	0.013883576482725785	0.03150399640434512
0.19999999999999998	0.0025154809758338517	0.006838624981599704	0.010320525649470523	0.01541150668561617	0.034982046075454944
0.21000000000000002	0.0027776008299242715	0.007552394899600269	0.011398857817648446	0.017023850631154955	0.03865459728446573
0.22	0.0030533866450102314	0.008303616206059124	0.012534003433776506	0.01872156865047739	0.042524217761222935
0.23	0.003342971356390849	0.009092687570387264	0.013726600885466938	0.020505681181326764	0.04659363834159828
0.24000000000000002	0.0036464958827919546	0.009920031768083946	0.014977327340929292	0.022377271049957896	0.05086575935804824
0.25	0.00396410939359994	0.010786096520334692	0.016286900100409434	0.024337485633098083	0.05534365700329564
0.26	0.004295969625747064	0.011691355458426995	0.01765607821687859	0.02638753948748772	0.060030590659678223
0.27	0.0046422431914949274	0.012636309084662055	0.01908566402991305	0.02852871694477098	0.06493001068361882
0.28	0.005003105940680355	0.013621485921399354	0.020576505049748582	0.030762375126782145	0.07004556660346421
0.29000000000000004	0.005378743324687147	0.014647443586723465	0.02212949574225337	0.03308994693357721	0.07538111611582943
0.30000000000000004	0.005769350792056239	0.015714770086368044	0.023745579629065844	0.03551294444860537	0.08094073471118891
0.31	0.006175134242978642	0.016824085148396548	0.025425751473082563	0.038032962556334884	0.08672872611628817
0.31999999999999995	0.006596310473242283	0.017976041687489404	0.02717105965836294	0.04065168284532849	0.09274963346838151
0.32999999999999996	0.007033107678444385	0.01917132730378663	0.028982608680931735	0.043370877699136175	0.09900825136480669
0.33999999999999997	0.007485765985027711	0.020410665978483667	0.030861561908755455	0.046192414854296815	0.10550963887161467
0.35	0.00795453803744541	0.0216948198663314	0.032809144539920926	0.049118262242762056	0.11225913353600692
0.36	0.008439689621728261	0.023024591262752817	0.03482664679158061	0.05215049320834145	0.11926236646582844
0.37	0.008941500317730701	0.024400824617114004	0.03691542723769543	0.05529129218325635	0.1265252789325673
0.37999999999999995	0.009460264228109012	0.02582440882140443	0.039076916555320904	0.058542960587109255	0.1340541395864355
0.38999999999999996	0.009996290784021514	0.027296279683254095	0.04131262157922251	0.06190792364810252	0.14185556408606453
0.4	0.01054990554214159	0.028817422491911174	0.0436241295161757	0.06538873746907047	0.14993653549145872
0.41000000000000003	0.011121451111132039	0.03038887479004342	0.04601311250876831	0.06898809638194318	0.15830442671082362
0.42000000000000004	0.011711288154977463	0.03201172964736184	0.04848133301992761	0.07270884182760715	0.1669670249058281
0.43000000000000005	0.012319796433774703	0.03368713875805848	0.05103064891081425	0.07655397089797478	0.17593255806870933
0.44	0.012947375971090866	0.035416316233165226	0.05366301970264848	0.08052664656589874	0.1852097235181826
0.45	0.013594448300858182	0.037200542411222164	0.05638051278851569	0.08463020794151699	0.1948077192668069
0.46	0.01426145784483339	0.03904116815924162	0.0591853106066861	0.0888681822294952	0.2047362781993776
0.47000000000000003	0.014948873382216834	0.04093961954446966	0.062079718249185636	0.09324429723458215	0.2150057054804788
0.48	0.015657189652857173	0.04289740282037234	0.06506617174803278	0.09776249507953047	0.22562691862366965
0.49	0.016386929196404276	0.04491611015065814	0.06814724738780187	0.10242694768730877	0.2366114934496204
0.49999999999999994	0.017138644159512925	0.046997425382416136	0.07132567142957344	0.10724207286014222	0.2479717111461927
0.5100000000000001	0.017912918556187932	0.04914313096334782	0.0746043313103106	0.11221255278962328	0.25972061351861614
0.5199999999999999	0.018710370456394627	0.05135511501281656	0.07798628741870893	0.1173433537533137	0.27187206139101
0.53	0.019531654636843497	0.05363537950570216	0.08147478662660314	0.12263974833117328	0.28444079969097436
0.5399999999999999	0.020377465317109652	0.055986048952183745	0.08507327651310284	0.12810733932651636	0.29744253008676197
0.55	0.02124853932655298	0.058409380275080004	0.08878542180382398	0.13375208667151334	0.31089398958072595
0.5599999999999999	0.022145659442024394	0.06090777346962265	0.09261512192822897	0.13958033711593945	0.32481304003314077
0.5700000000000001	0.023069658304234048	0.0634837836906474	0.09656653095129247	0.14559885694218003	0.33921876589762173
0.58	0.024021422503235794	0.06614013437860264	0.10064407956969533	0.15181486880028625	0.35413158325299243
0.5900000000000001	0.02500189735104942	0.06887973225352588	0.10485249940065844	0.15823609208731176	0.36957336270240393
0.6	0.02601209216556938	0.07170568372759313	0.109196850667115	0.16487078899602828	0.3855675660495152
0.61	0.027053086033287887	0.07462131349381917	0.11368255268312727	0.1717278154763435	0.40213940060721515
0.62	0.02812603446000834	0.07763018522516131	0.11831541832630763	0.17881667863213377	0.4193159904109579
0.63	0.029232176787114067	0.0807361251607606	0.12310169306471543	0.1861476017356247	0.4371265748707652
0.64	0.03037284455715007	0.08394324848738716	0.12804809860110505	0.193731597414486	0.45560272758056886
0.6499999999999999	0.031549470887290196	0.08725598928960286	0.1331618828450085	0.2015805509631144	0.474778610461641
0.66	0.03276360161056578	0.09067913522306524	0.13845087705101525	0.20970731541825616	0.494691259874648
0.6699999999999999	0.03401690715986763	0.09421786576524019	0.14392355988348535	0.21812581957049873	0.5153809164756652
0.68	0.03531119695169244	0.09787779758992929	0.1495891323189452	0.22685119265942058	0.5368914047223355
0.69	0.03664843563118175	0.10166503602364083	0.15545760331850542	0.23589990790731735	0.559270569266957
