ΩαImχ	1.0	2.0	2.5	3.0	4.0
0.01	6.572429588984426e-15	2.343038128250393e-14	3.439229534754363e-14	6.649504791789778e-14	2.5267918279040137e-13
0.019999999999999997	4.124001546373989e-15	1.2547637063524729e-14	2.5079279443221534e-14	4.766427362698811e-14	1.0458376803592765e-13
0.03	4.597738957474414e-16	1.0483158595175575e-15	1.2564793319049972e-16	1.3832564218511885e-14	5.5301511977185197e-14
0.04	6.844345994611759e-16	3.1004807825535953e-15	4.8571403005356806e-15	1.8078761687113679e-16	7.335459547819183e-14
0.049999999999999996	1.58779987822451e-15	1.6619099958001718e-14	2.5771504599554307e-14	5.6102875325842886e-14	2.3811460560820747e-13
0.060000000000000005	9.94332194062311e-15	3.472920142620809e-14	4.598143315177581e-14	6.242609743516246e-15	2.071478768950423e-14
0.07	1.7093523276815586e-14	3.998554356150783e-14	3.412534256399403e-14	1.748809093006401e-13	4.2845713096743677e-13
0.08000000000000002	1.4147072109987009e-14	8.643045280287121e-14	1.3496033801752065e-13	5.087637207618955e-14	2.874622714835756e-13
0.09	6.965983808418295e-16	1.8174510435993283e-13	9.674817966234993e-14	1.9241284183456813e-13	1.6966233019476837e-13
0.09999999999999999	1.3220239675321225e-13	2.036895888817664e-13	4.816178276750535e-13	1.6110874507736537e-13	2.344264634619561e-13
0.11	1.3261753936034759e-14	1.7329371775547128e-13	4.725632278190633e-13	1.0194583681729925e-12	1.6427869396880823e-12
0.12000000000000001	3.3835407133759595e-15	4.321034569213768e-13	1.6927623228237892e-13	2.4280644203991114e-13	4.565269751148891e-13
0.13	1.122099667513823e-13	2.9460540216932025e-13	7.246825193062259e-13	9.100592790058451e-13	1.7754636170716518e-12
0.14	4.0623186724773363e-13	6.515302733435081e-13	4.864211272592849e-13	1.1212205312499342e-12	3.708601618841671e-13
0.15000000000000002	3.2800335489323565e-14	1.20429282238052e-12	3.273896913056728e-13	9.132966276618903e-14	8.417012393807082e-13
0.15999999999999998	4.241252381330191e-13	1.0393933269717562e-12	5.590784284881067e-13	2.3967106178560437e-13	6.782812855523668e-13
0.16999999999999998	3.758643982483256e-13	6.664087117362438e-13	4.000123526312762e-13	1.6156062354585631e-12	5.446580295579119e-12
0.18	1.9801965710510844e-13	3.0361548918613765e-14	4.290448170046335e-13	3.3179373298765295e-13	3.5242573648528856e-12
0.18999999999999997	9.460186618027407e-14	5.182018384881393e-13	8.158789647170495e-13	1.1865580183715193e-13	2.248050235711363e-12
0.19999999999999998	3.8846371651456213e-13	8.094553459466435e-13	2.720359778344956e-12	5.104001005501308e-12	8.159040866327501e-12
0.21000000000000002	3.0349996964847016e-13	1.5683814372549642e-12	1.619126085877105e-12	1.1912005674066758e-12	8.142988453141534e-12
0.22	2.9067642049591547e-13	3.8215616777910324e-13	2.1235596081183554e-14	1.0969753796086538e-13	2.723593038666472e-12
