κ(m₀ω₀²)|α↓|ω→	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1.0	1.1	1.2	1.3	1.4	1.5	1.6	1.7	1.8	1.9	2.0
0.1	0.0054090641209362245	0.017873916748375684	0.03431197033411193	0.05318440783542666	0.0736049150417637	0.0950172869750272	0.11705215389427259	0.13945431755850812	0.1620423548316623	0.1846845797423029	0.2072839693083175	0.2297683079565367	0.25208352153745395	0.27418904012148815	0.2960544950374775	0.31765731855081825	0.3389809690000547	0.3600135988516513	0.38074704190623265	0.4011760344076123
0.2	0.010847311863689202	0.03588708744979807	0.06893475259743598	0.10688880840209158	0.14795908876945063	0.1910213751321761	0.23532910677761265	0.28036675273089173	0.325768144971315	0.3712678234095552	0.4166705006650666	0.4618310889076298	0.5066411879176549	0.5510196855044356	0.5949060635116368	0.6382555346393879	0.6810354481657299	0.7232225939712968	0.7648011540270048	0.8057611280438906
0.3	0.016316277802974566	0.05404454673218684	0.103879812569323	0.16113246656755909	0.22309009271252034	0.2880480680499433	0.3548744546061542	0.4227880408874931	0.49123448094332467	0.5598124082659037	0.6282270288617191	0.6962597524429661	0.7637476437394746	0.8305691280635195	0.8966338133537093	0.9618750984502036	1.026244712672245	1.0897086225159818	1.152243923622322	1.2138364541105346
0.4	0.021817367743267868	0.07235307249133727	0.1391619481654809	0.21593974757051537	0.29903242482101433	0.3861419060852995	0.4757422826843385	0.5667810794251427	0.6585122185261785	0.7503962487345692	0.842037629133614	0.9331436685218151	1.0234967370716959	1.1129349364778065	1.2013383397621915	1.288619001807099	1.3747135838237803	1.459577828023935	1.5431823655006482	1.6255094999036643
0.5	0.027352112283764995	0.09081945580245976	0.17479614447997216	0.27133543326959275	0.37582122089662473	0.48534823800729576	0.5979875812434816	0.7124096834098808	0.8276730592371973	0.943097952794103	1.0581868451868033	1.1725723863053616	1.2859821508299056	1.3982141237219743	1.5091192538096685	1.618588793700951	1.7265449578706082	1.8329339292072895	1.9377205574009864	2.0408842956004065
0.6	0.032922174128037995	0.10945104104562686	0.21079857510662858	0.3273462270960077	0.4534942781144986	0.585715762577049	0.7216692961885816	0.8597421323878365	0.9987935783426707	1.1380013159937725	1.2767646344562849	1.4146410167394095	1.5513032097822723	1.6865093666162245	1.820081803649643	1.9518915931801288	2.081847201416604	2.2098859894175042	2.3359677759433453	2.46006990888322
0.7	0.03852936132729795	0.12825578174955465	0.24718672125871022	0.38400094339533153	0.5320923109218025	0.6872968411087577	0.8468506856269702	1.008851557618863	1.1719556303115581	1.3351957340455183	1.497866778472087	1.6594506330558154	1.8195652651467142	1.9779293699423661	2.134337214820121	2.2886404035518453	2.4407344381110825	2.5905486751036726	2.738038726341621	2.8831806468580226
0.8	0.04417564442556576	0.147242310481694	0.28397951863498383	0.4413307391312098	0.6116592630057323	0.7901478779376845	0.9735997539384673	1.1598164143558236	1.3472468448909503	1.534776710067252	1.7215953906615553	1.9071087705575671	2.0908801796897265	2.2725893318466817	2.4520031323655296	2.6289545288335923	2.803326937984501	2.9750426173833695	3.144053876367863	3.3103363623929667
0.9	0.04986317675414187	0.16642002082156204	0.321197528762148	0.499369383114737	0.6922426684971734	0.8943297594727584	1.1019897511199286	1.3127210235418296	1.5247611945773727	1.7368464334148737	1.9480594945962029	2.1577299947566395	2.3653668784351396	2.570611471729677	2.7732041221531034	2.9729600460732897	3.1697515594475405	3.363494823217703	3.554139836818731	3.7416628046166807
1.0	0.05559431818919719	0.18579916280113085	0.358863137706424	0.5581535670939948	0.7738940677787287	0.9999083576891792	1.2320997431840475	1.4676561881706167	1.704599637787389	1.9415144332278924	2.1773756744505715	2.411436538163862	2.643151963804378	2.872125617988278	3.0980722273268064	3.320790328146991	3.5401422372448934	3.7560391282857175	3.9684297797606014	4.177292003532315
1.1	0.061371662993694676	0.20539095423185327	0.3970007869907013	0.6177232659120255	0.8566694869766085	1.1069551083166642	1.364015264372851	1.62471989497611	1.886870847862724	2.14889831596526	2.409668805903113	2.6683590128219343	2.9243704010885025	3.1772698603376703	3.4267475835186048	3.6725866195942416	3.9146405179975403	4.152816692317096	4.387063894504692	4.617362687994792
1.2	0.06719807257915317	0.22520771110316695	0.435637243033018	0.678122156084644	0.9406299928779278	1.2155476770034852	1.497829065140567	1.784018115375508	2.0716920412585615	2.359124599340598	2.645072878715956	2.928637208530475	3.209166282917	3.4861912741149297	3.7593790990210536	4.028498670618326	4.293396147455486	4.553976540131618	4.810189883758113	5.062020738882069
1.3	0.07307671425614048	0.24526300109635613	0.4748019130628167	0.7393981045265541	1.0258423379250408	1.3257707299280437	1.6336419731461778	1.9456657227949812	2.2591899212820508	2.5723296578303394	2.8837319247284707	3.1924209889613664	3.497693683355436	3.7990467257130938	4.096125207693699	4.388685435758912	4.676567714857853	4.9596761527968525	5.237963503533624	5.511419680260147
1.4	0.07901110733449979	0.26557182532914814	0.5145272175309019	0.8016037420862174	1.1123797134944953	1.4377168292001263	1.7715638884010216	2.1097875472387617	2.4495017571910243	2.788660798002546	3.125801067689004	3.4598713001546813	3.790117614224222	4.116003769939091	4.437154703740376	4.753315844889972	5.064323360739721	5.370082114105202	5.670549151022428	5.965721211938984
1.5	0.08500517831509263	0.28615083483790227	0.5548490316752139	0.86479714032297	1.2003226341769357	1.55148747824554	1.9117149385531746	2.276519592552649	2.64277662261086	3.008277485581271	3.371447714492568	3.731161308552254	4.086615098450981	4.437241651892521	4.782647668960067	5.122569655376683	5.4568415554758545	5.78537081832626	6.108120505264569	6.4250957872957954
1.6	0.09106332741915657	0.30701859014147015	0.5958072123777995	0.9290426148410909	1.2897599815907128	1.667194348558846	2.0542268264143937	2.4460104475385798	2.8391768223843883	3.231352750628723	3.62085291118521	4.0064776888646385	4.387376377803037	4.762952428030765	5.132796504713372	5.496638395512388	5.854311956844409	6.205729245965333	6.5508612260300865	6.889723240674346
1.7	0.09719050938019896	0.32819587467969114	0.6374462310503324	0.9944116849279969	1.3807902438291721	1.7849607271974692	2.199244409637237	2.618422929315887	3.0388795433617624	3.4580748027373893	3.874212891724339	4.286022085871492	4.692606275453024	5.093342223536453	5.48780708277495	5.875726410838968	6.25693635604658	6.631355815116866	6.99896571695805	7.359793469150027
1.8	0.1033923323456783	0.3497060762326212	0.6798159394518297	1.0609842277850996	1.4735229966054932	1.9049232347772778	2.34692756249396	2.7939360064981784	3.2420787727097586	3.6886488949816574	4.131740853148534	4.570012778857558	5.002525737477104	5.428632645960345	5.847900031451495	6.260052026682509	6.66492972287659	7.06246131694272	7.452639959718454	7.83550717395125
