ΩαReσ	1.0	2.0	2.5	3.0	4.0	5.0
0.01	3.5205421114137398e-9	2.152717078602274e-9	2.7951758340739395e-9	2.020593747568811e-9	6.473386594134621e-9	5.484573435440783e-10
0.019999999999999997	1.194399078484943e-9	4.48768123938633e-10	3.868158190236875e-9	5.315938134339852e-9	2.136050031503837e-9	2.8999148294363577e-10
0.03	2.9114717573127798e-9	4.427202351528501e-9	4.593176825536211e-9	8.595360960387083e-9	6.7804806199708e-9	2.2190959465452246e-9
0.04	2.0100050205919337e-9	5.173634281176161e-10	8.82344272129187e-10	5.13903722065388e-10	1.2152021755030538e-9	1.1668849021344768e-9
0.049999999999999996	4.070632133922368e-10	1.0723878351918486e-9	3.873625931552587e-10	1.4036236685619595e-9	1.4851282577198255e-9	2.968549102854339e-10
0.060000000000000005	3.3696241348574487e-10	2.8015462611051756e-10	5.431910767886154e-10	2.3656058534219353e-9	3.1536207215963587e-10	6.577547991522687e-10
0.07	2.666012620466282e-10	4.875624184213126e-10	1.1035074191724504e-9	8.909327309925358e-10	6.188909315639888e-10	2.0514793132838691e-10
0.08000000000000002	1.819030034351757e-11	1.271956778843192e-9	1.5550966909893077e-9	1.3396147381377392e-9	3.221343310191171e-10	2.7791843183480343e-10
0.09	3.5304052508520386e-10	8.813160629732406e-10	4.773566273897217e-10	1.4351376814742911e-9	2.8786814312760913e-10	4.456586814530801e-11
0.09999999999999999	4.447795353018699e-10	6.696095621631315e-10	6.182403598900705e-13	7.877032654211462e-10	2.2925632694232075e-9	2.389085437533735e-10
0.11	7.149352598186247e-10	1.6401062635253118e-9	1.339512398303723e-9	1.6318909954483253e-9	3.4728013589687904e-9	1.4763105597993957e-9
0.12000000000000001	4.490866339647101e-11	1.986571485393845e-10	1.1241997523945167e-9	1.6783092356124972e-9	9.124982631490839e-10	8.004633809490046e-10
0.13	6.680365867318429e-10	1.4738549402090646e-9	2.7218809200219427e-9	2.0070446788666363e-9	3.551127277882966e-9	2.325965117658767e-9
0.14	8.409771982729135e-11	6.659308434318393e-10	9.401005697987353e-10	1.2539856940717252e-9	2.6560333630941212e-9	1.7154891573561645e-9
0.15000000000000002	3.581952280325669e-10	6.706263170668276e-10	1.387503489896444e-9	1.18130548196375e-9	7.74028649033374e-10	6.351120208822434e-10
0.15999999999999998	8.718332159709765e-11	4.650390942521472e-10	6.057377641614782e-10	1.3535210121738117e-10	1.140626963712261e-9	1.4997445780717748e-10
0.16999999999999998	1.4359645626572032e-10	4.205409110061988e-12	9.751958405161758e-11	4.1542332164841814e-10	1.2323440664895125e-9	1.0227641720239036e-9
0.18	1.1346071908200083e-10	3.6019128196307453e-10	3.2357657740527173e-10	1.2608057639042446e-10	2.9835029778068253e-10	3.488994353360303e-10
0.18999999999999997	1.5771309025609758e-10	4.738853826529843e-12	2.4697733314908885e-10	2.1278089055044131e-10	7.252873240804571e-11	5.8097194830350725e-11
0.19999999999999998	2.457275157148938e-10	6.145665785868225e-10	6.036980844972487e-10	3.1021728494162477e-10	9.530468230296497e-10	2.934898485271666e-9
0.21000000000000002	3.9968694006054255e-10	7.373951236109433e-10	7.985164799959339e-10	5.736658667043469e-10	7.516618001097365e-10	2.604456843006251e-10
0.22	3.633917287408911e-10	3.5394825150993395e-10	2.89703028461613e-10	5.59827426898452e-10	2.688820894713659e-10	9.896868497741419e-11
0.23	1.5449692590790792e-10	9.050674328685851e-11	3.420541438534051e-10	5.455400971270627e-10	5.933348707766069e-10	2.360189777020203e-10
0.24000000000000002	1.324491163349869e-10	3.0202020899749325e-10	5.68668327796753e-10	6.24009160431857e-10	4.981183806041865e-10	6.765539272307565e-11
0.25	3.2238503887648663e-10	6.049011351155866e-10	6.733354087712659e-10	8.224933629357503e-10	1.0158074554904626e-9	1.6739071259209707e-10
0.26	1.8672117008617975e-10	4.859964237211823e-10	4.723379732536062e-10	6.161126513033623e-10	1.6395177306433604e-10	2.2602537906087746e-10
0.27	1.5165983461179867e-10	3.2058560921350443e-10	4.3382545037000134e-10	5.935082360190723e-10	6.823672603933407e-10	1.6968945690542712e-10
0.28	3.815040496368902e-11	2.9329109836748273e-12	1.0732703975632609e-10	1.7345395321250323e-11	1.04941489527752e-10	5.996140226958773e-11
0.29000000000000004	3.1268962548304644e-11	1.4948987438344499e-10	1.7307928954213984e-10	6.002816046835945e-10	9.894376786884614e-10	1.1518544514137375e-10
0.30000000000000004	1.2202829750261429e-10	1.9736409599891271e-10	4.708642939544639e-10	3.430264635641961e-10	3.3080477103390394e-10	2.9957902711414433e-11
0.31	4.657484298404033e-11	5.144320339954532e-11	9.83917445659596e-11	9.886480544152916e-11	5.945110490371072e-11	2.6110676413794515e-10
0.31999999999999995	5.759956769027509e-11	4.435515444663486e-11	2.957406554548719e-10	1.9949066373311022e-10	1.4794296997103457e-10	5.167251718609325e-11
0.32999999999999996	1.7242577021888877e-11	6.842773383582988e-11	1.6448678260693442e-11	1.1887243021959184e-10	2.3657790023800564e-10	2.482340051935261e-10
0.33999999999999997	1.4983914810936206e-10	1.989337252041885e-11	1.466758324079934e-11	1.0183149069143975e-10	5.639191036893819e-10	7.30312052758615e-11
0.35	1.010986028273623e-10	7.55742730889373e-11	3.413560055500156e-10	2.0575553939548455e-10	2.0737262165518725e-11	1.114698814633873e-10
0.36	7.394523872157822e-11	9.124554835616445e-12	1.0824059327048798e-10	1.9492396858689555e-10	3.4888954671957876e-12	8.447313420209366e-11
0.37	6.702664663686931e-12	1.4142714149885354e-10	1.0011412714303022e-10	5.839189091593361e-11	6.076187549286104e-10	9.542196173772854e-11
0.37999999999999995	8.248386283734582e-11	9.83403709214551e-11	4.08232728429359e-12	4.584483970117266e-11	4.4131577699108606e-11	4.619589519003971e-10
0.38999999999999996	3.7649995773063947e-10	6.581058659276661e-10	2.4453430319166756e-10	2.44201147498893e-10	2.3142118829073775e-10	1.1253160600801768e-10
0.4	2.3447396025797233e-11	2.666254906821029e-12	1.2438568799978704e-10	2.159830095218486e-10	5.064648379194308e-10	2.782426524799341e-10
0.41000000000000003	1.3205805643507291e-12	9.925326312286075e-11	9.62090362071829e-11	4.161511767557809e-11	5.154491101365347e-10	3.867956039611099e-11
0.42000000000000004	8.853662670183147e-11	2.2788445235592128e-11	3.5511562750829385e-11	4.7749013394358514e-11	2.53715975134199e-10	3.421333257606563e-10
0.43000000000000005	4.585825995153837e-11	7.461051621909775e-11	8.17936436936839e-11	5.433586401842534e-11	1.8074731721207905e-10	2.0691850422512096e-11
0.44	1.020586342894581e-10	2.4741620116119815e-10	3.1552225800512057e-10	1.7716303375159034e-10	1.5503630258407938e-10	4.7759872349689734e-11
0.45	4.1352191923787246e-11	1.069478408652515e-10	2.2190002591524274e-10	1.4103529030620964e-10	1.2755520067674432e-10	5.545260333121824e-11
0.46	9.348441096543344e-11	4.748882739663459e-11	3.9519413196985205e-11	5.14232145024464e-11	3.3151045906097036e-10	4.7604391444562085e-11
0.47000000000000003	2.7528639640815926e-11	2.8675335484851735e-11	1.968026540178707e-11	1.568421197928756e-10	1.1917683189557354e-10	1.6421017348089826e-10
0.48	1.1534496030529788e-10	3.2880594516852245e-11	1.1262686023370914e-10	1.711275910046031e-10	1.554930255937596e-10	3.372840860826135e-11
0.49	2.959489336730684e-10	8.213818370580508e-10	1.8300709785698095e-10	8.474512701387675e-12	1.061493224586206e-10	1.3116764593175517e-10
0.49999999999999994	6.764998754978158e-11	1.5354063908011902e-10	1.992955375716295e-10	1.9018073246715668e-10	7.949014372808922e-11	7.770716711795627e-11
0.5100000000000001	9.042738281886271e-11	2.50531822073924e-10	1.8811819280337591e-10	1.44714821497176e-10	4.411403330142107e-12	4.2435519708266636e-11
0.5199999999999999	5.751765888480264e-11	7.693518721189741e-11	5.544248087046345e-11	1.2112696017974712e-10	2.245116080895448e-11	1.3565460762330452e-10
0.53	1.1454018958065457e-11	3.2627443385960906e-10	3.736106607829006e-10	3.8423499346927105e-10	2.4437705697314257e-10	1.6893423542802453e-10
0.5399999999999999	3.744762280761345e-11	5.45050384767836e-11	7.988699633303498e-11	1.0617569451226234e-10	7.869198161138784e-11	7.982224568519023e-11
0.55	1.808426961030037e-10	4.503895599464851e-10	4.724457396484277e-10	5.562824308590964e-10	4.4059932245408764e-10	2.9227695116495134e-10
0.5599999999999999	4.080143605820997e-11	9.659763880169172e-11	1.077697348570591e-10	1.9964006481719813e-10	6.173465951508946e-10	9.961399203614482e-11
0.5700000000000001	1.4765963028230037e-10	2.493355088881473e-10	2.1532427116261198e-10	3.5966615172014056e-10	1.622042578380873e-10	1.0231765227677275e-11
0.58	5.6369957392319715e-11	2.1532220898737708e-11	8.257385630913221e-12	9.911460154982251e-11	4.873636209886829e-10	4.2224491299543347e-11
0.5900000000000001	3.481678873183931e-10	4.989733665715227e-10	6.350362281683041e-10	7.263800342282529e-10	1.4496005983612647e-9	1.8988946350770733e-9
0.6	7.345032446293771e-11	2.3231674097713567e-10	2.4657512983681e-10	4.0518064260907484e-10	3.72167915988747e-10	1.0983484227487841e-10
0.61	8.776918022253051e-11	2.2409708838652447e-10	4.675098793087775e-11	5.328003883560841e-11	1.983216407594755e-11	1.1335926422102444e-10
