M(m₀)|α↓|ω→	0.1 ω₀	0.2 ω₀	0.3 ω₀	0.4 ω₀	0.5 ω₀	0.6 ω₀	0.7 ω₀	0.8 ω₀	0.9 ω₀	1.0 ω₀	1.1 ω₀	1.2 ω₀	1.3 ω₀	1.4 ω₀	1.5 ω₀	1.6 ω₀	1.7 ω₀	1.8 ω₀	1.9 ω₀	2.0 ω₀
6.8	3540.093405702058	842.0760717477463	355.79370267359553	190.14395740534965	115.5834141231617	76.24728405420254	53.250421419300515	38.809149746271736	29.253952165179445	22.676976224547104	18.00901215173538	14.613968091948426	12.094515211545952	10.192309820992008	8.733809186302478	7.599382793063376	6.704896077562833	5.990253979063006	5.411994484707554	4.938346050453791
6.9	3630.0096123905005	864.5019203540022	365.73174807218476	195.71325889158135	119.13026319265373	78.69424904116075	55.03249791200547	40.15781710908402	30.30360488283197	23.51103655601687	18.682162268972196	15.163771277330191	12.547865377199987	10.569162633562337	9.049402723433156	7.8655942303634685	6.931102361164731	6.183909330549627	5.579044215724274	5.083540324688874
7.0	3720.2438928103506	887.0091313939005	375.7070120343799	201.30431687755203	122.69178956074887	81.15216318301141	56.82341251283875	41.51409398092153	31.36015511825128	24.35158674991797	19.361557272491844	15.719634578658146	13.007078928120762	10.951627535035305	9.370288048052378	8.136716068668953	7.161797629452536	6.38161712077228	5.749716841233083	5.231951155940712
7.1	3810.7887434929257	909.5957241706386	385.7185503728691	206.91654682365242	126.26756625763507	83.62067324548305	58.62284318322446	42.87766561563219	32.4232826953163	25.19829731294815	20.04686229112639	16.28122791301561	13.471844022302305	11.339423882000368	9.696224896372676	8.41255222844692	7.3968287231568945	6.583262315094831	5.923928950996629	5.383520022167801
7.2	3901.636968865141	932.2598031596284	395.76546206622174	212.54939322313768	129.85718989966114	86.09944801644872	60.43049046991444	44.248241562509676	33.49269371539673	26.050866336114822	20.737769766016385	16.848246106376674	13.941869281725989	11.732285763713808	10.026981817286975	8.692910310187973	7.636042360423841	6.788727360478282	6.1015933965626115	5.538184275001408
7.3	3992.7816626875365	954.9995525610576	405.8468862838063	218.20232740249685	133.46027869788068	88.58817624044681	62.24607520241417	45.62555306372954	34.56811771904432	26.909016635350813	21.43399690759344	17.42040702367948	14.416882826137126	12.129961943713768	10.362336812459867	8.977602619843449	7.87928625620662	6.997893202561841	6.282620114298499	5.69587775353267
7.4	4084.2161909925057	977.8132313228346	415.96199968831337	223.87484554673208	137.07647069014178	91.08656480394784	64.06933648418871	47.009350787897986	35.64930520118442	27.772493211165298	22.13528337086809	17.9974497649597	14.896631214041154	12.532215595123292	10.702077729797406	9.266446972589895	8.1264100800513	7.210640206016749	6.466916903547041	5.856531387061704
7.5	4175.934176372636	1000.6991685823853	426.1100139834125	229.5664669210194	140.7054221662027	93.59433713521176	65.9000299342572	48.39940285102052	36.73602543288568	28.641060994130864	22.841389141791115	18.57913295106984	15.380878337399965	12.938823881956019	11.04600245192588	9.559267298004348	8.377266258330742	7.426848973511265	6.6543901508910555	6.020073777612641
7.6	4267.929483486064	1023.65575948362	436.2901736787117	235.27673226451174	144.346806260139	96.1112317884694	67.73792614288556	49.795493083737014	37.82806454889978	29.51450284497352	23.552092623300343	19.16523311289404	15.869404305115294	13.349577430119444	11.3939189178928	9.855894070899303	8.631710630420677	7.64640106222492	6.844945494199342	6.186431754605968
7.7	4360.196205653751	1046.6814613294334	446.50175404774564	241.00520233555864	148.0003116883355	98.63700118701672	69.5828093109335	51.19741951003855	38.92522386562468	30.392617780505233	24.26718890735003	19.755543190902593	16.362004341068143	13.764279723866235	11.745645012216661	10.15616459196087	8.889602970636936	7.8691795998091845	7.038488422591433	6.355530895697537
7.8	4452.728652455174	1069.7747900365298	456.7440592580908	246.75145659051324	151.66564161452985	101.17141050377833	71.43447604724899	52.60499300800924	40.02731839895705	31.275219399286748	24.986488218170315	20.34987114683491	16.858487715020065	14.182746456383205	12.101008351071924	10.459923141315018	9.150807389116348	8.095069804002023	7.234924810641414	6.527296009367119
7.9	4545.521338217829	1092.9343168619705	467.016420655327	252.51509198082556	155.3425126261799	103.71423666122274	73.29273430249461	54.01803612761677	41.134175555709085	32.16213448357681	25.709814511821435	20.948038685793726	17.35867671881697	14.60480485710653	12.459845991094177	10.767021026509864	9.415192625402907	8.323959411810504	7.43416138699279	6.701651576311601
8.0	4638.568971327246	1116.1586653754896	477.31819518481433	258.29572185514655	159.03065380866926	106.26526743523716	75.15740242112213	55.43638204433728	42.24563397590187	33.05320175667446	26.437004217492476	21.549880084673337	17.862405695798937	15.030293013179593	12.822004082223813	11.07731654440177	9.682632248461047	8.555739025327446	7.636106139071418	6.8785221480286465
8.1	4731.866444281268	1139.4465086544674	487.6487639374747	264.0929749549167	162.7298059057763	108.82430064983345	77.02830829596401	56.85987363055648	43.361542506404675	33.94827077714978	27.167905106714265	22.155241121373297	18.36952012788013	15.4590591981868	13.187337482288667	11.390674874257758	9.953004776343514	8.790302381933335	7.840668656762393	7.057832702137509
8.2	4825.408824420873	1162.7965666804903	498.0075308071648	269.90649449348007	166.4397205564171	111.39114345149244	78.90528861221964	58.28836262934772	44.481759289085396	34.84720095362951	27.90237527759078	22.76397809839211	18.879875782200685	15.890961217792047	13.555709347722882	11.706967917181968	10.226193727926553	9.027546556926051	8.047760418787394	7.239508954961778
8.3	4919.191345284326	1186.2076039192884	508.39392124882716	275.7359373099891	170.16015959907526	113.9656116535271	80.7881881695528	59.7217089174635	45.60615094897232	35.74986066577738	28.64028224217121	23.375956953997935	19.393337917385995	16.325865779096123	13.926990711939055	12.026074094845086	10.502087618111476	9.267372106604826	8.257295026108112	7.423477632695841
8.4	5013.209398529395	1209.6784270681578	518.8073811279215	281.5809730903681	173.8908944363885	116.54752914217265	82.67685927262956	61.159779846264314	46.73459186991261	36.65612647885707	29.381502106131684	23.991052454101425	19.90978054812798	16.763647888296983	14.30106006041055	12.347878118497688	10.78057990676474	9.509683159581767	8.469188387034334	7.609666703095066
8.5	5107.458526373269	1233.2078829556406	529.2473756526216	287.4412836487732	177.63170545345972	119.13672733730643	84.57116118178797	62.60244965089874	47.86696354692094	37.56588244082725	30.125918830965038	24.609147458082624	20.429085765899586	17.204190279495137	14.67780290944939	12.672270737440126	11.061568910513019	9.754387463676068	8.683358858864457	7.79800557015954
8.6	5201.9344145169425	1256.794856581044	539.7133883812057	293.31656226345996	181.38238148412987	121.73304470157198	86.47095961668984	64.04959891940884	49.00315400587628	38.47901945228536	30.873423569852466	25.230132252114046	20.95114311303207	17.647382876145763	15.057111393943211	12.999148474495165	11.344957685361466	10.001396395209628	8.899727350877171	7.988425234076246
8.7	5296.632885506517	1280.4382692814997	550.2049202980447	299.2065130619936	185.14271932033878	124.33632629257424	88.37612630677968	65.50111411456876	50.14305728247583	39.39543470078239	31.62391406930867	25.8539039438723	21.47584900703381	18.093122285651724	15.438883867907697	13.328413354615996	11.630653887016104	10.250624936930445	9.118217393359597	8.180858420407953
8.8	5391.549892501909	1304.1370770165836	560.721488952068	305.11085045106375	188.91252326014308	126.94642335345601	90.28653858318592	66.9568871422351	51.28657295342689	40.31503115208448	32.377294129530334	26.480365912965205	22.003106211867006	18.54131132683543	15.823024520566412	13.659972631531721	11.918569614776787	10.501991630157136	9.338755177131695	8.375239680045228
8.9	5486.681513420916	1327.8902687606944	571.2626276525356	311.0292985868952	192.69160469059673	129.5631929377956	92.20207900743581	68.41681496084004	52.433605713784175	41.23771709188081	33.1334731171487	27.1094273118047	22.53282335285103	18.991858589494075	16.209443009761483	13.993738516291	12.208621243943911	10.755418506113676	9.561269567738801	8.571505463968041
9.0	5582.02394543049	1351.6968649944924	581.8278847170262	316.9615908825226	196.47978170211306	132.18649756522368	94.12263503292354	69.88079922732618	53.584064995123285	42.163405712233896	33.892365524775634	27.74100261211902	23.06491447191072	19.444678024861066	16.59805411377347	14.32962791068248	12.50072925085721	11.01083100081336	9.785692098157062	8.769594175274998
9.1	5677.573499757847	1375.555916288861	592.416822767689	322.9074695487218	200.27687873128204	134.8162049046631	96.04809869560174	71.34874597546573	54.737864619936786	43.09201473778269	34.653890572360744	28.375011192695162	23.599298619999505	19.899688565546658	16.98877740207081	14.667562147775929	12.794818033954835	11.268157857274021	10.01195694350869	8.96944620131711
9.2	5773.3265967991465	1399.4665019720524	603.029018071563	328.8666851656918	204.08272622953223	137.45218748240367	97.97836633081134	72.82056532300534	55.89492248819563	44.023466087295596	35.41797184592777	29.0113769643605	24.13589948367202	20.356813773379347	17.381536925078468	15.00746674122588	13.09081573360524	11.527331018314174	10.240000880929989	9.17100392854088
9.3	5869.279761506879	1423.4277288762223	613.6640599215624	334.8389962828634	207.8971603552609	140.09432241259088	99.91333831353545	74.29617120451591	57.05516029257335	44.95768556673248	36.184536969760565	29.65002802857575	24.674645042960144	20.81598151348744	17.776260922729833	15.349271144483884	13.388654052919366	11.788285512694321	10.469763237389541	9.374211742459378
9.4	5965.429619029736	1447.4387301558086	624.3215500551701	340.82416904446393	211.72002268732976	142.7424911479792	101.85291881968747	75.77548112724644	58.21850325920146	45.89460259041418	36.95351730854448	30.29089636637278	25.215467257887436	21.277123652940414	18.172881551330672	15.692908520666236	13.688268081277975	12.05095933692709	10.701185827918856	9.579016014976077
9.5	6061.772890596357	1471.4986641734047	635.0011021074868	346.82197683883106	215.55115995804994	145.39657924902633	103.79701560634248	77.25841594755845	59.38487991127167	46.83414992730958	37.72484769636573	30.933917554683013	25.75830178115376	21.74017578227477	18.571334628092657	16.038315523509418	13.989596121919817	12.315293334695962	10.934212886405785	9.785365081078837
9.6	6158.306389615287	1495.6067134476934	645.7023410965403	352.8321999694534	219.3904238039989	148.05647616966166	105.74553980904449	78.74489966585887	60.554221853068704	47.7762634698131	38.49846618980946	31.579030507400837	26.303087694703247	22.205076958287414	18.971559392577745	16.385432089588363	14.29257952459962	12.581231075477046	11.168790990810674	9.993209206611304
9.7	6255.027017988108	1519.7620836597112	656.4249029381631	358.85462534612736	223.23767053313563	150.7220750581877	107.69840575455419	80.23485923816237	61.72646357233958	48.720882022670885	39.274313842715635	32.22617723878981	26.849767268080214	22.671769466528854	19.373498284225995	16.734201241785144	14.59716252405436	12.848718733663476	11.404868984400222	10.202500549411615
9.8	6351.931762614189	1543.9640027129417	667.1684339883825	364.88904619458884	227.09276090687172	153.39327257199648	109.65553078758019	81.72822440263158	62.90154225913774	49.667947110013	40.052334500409465	32.87530264708369	27.398285736647228	23.14019860201006	19.777096735092222	17.084568903838985	14.903292084787399	13.117704969234714	11.642397894353634	10.41319311358801
9.9	6449.0176920749955	1568.2117198437127	677.9325906114341	370.93526178332775	230.9555599359114	156.06996870486654	111.61683511018217	83.22492751965716	64.07939763948927	50.61740279865355	40.83247461147079	33.52635431635281	27.948591097906856	23.610312466725887	20.182302976908858	17.436483725702644	15.210917752496156	13.388140810792681	11.881330848884208	10.625242700398186
10.0	6546.281953488366	1592.5045047786946	688.7170387713386	376.9930771661772	234.8259366887063	158.75206662580516	113.58224163271541	84.72490342417359	65.25997182243594	51.56919553605035	41.61468305532035	34.179282334896186	28.50063392432028	24.0820617826719	20.589067861590618	17.789896919345683	15.519991512319976	13.659979541601736	12.121622993827716	10.838606855182059
10.1	6643.7217695243735	1616.8416469357385	699.521453645864	383.0623029396114	238.7037641115758	161.43947252841548	115.55167583525963	86.22808928906692	66.44320915914722	52.52327400148586	42.39891098408082	34.83403912860684	29.054367191165642	24.555399719133046	20.997344694316602	18.14476210459174	15.83046765396709	13.933176589109914	12.36323140948414	11.05324481195023
10.2	6741.334435563327	1641.2224546664847	710.3455192608068	389.14275501365427	242.58891885960566	164.13209548994948	117.52506563863457	87.73442449864908	67.6290561129642	53.47958896919011	43.18511167733906	35.49057930790242	29.60974611810217	25.03028173310016	21.407089078351067	18.501035164535434	16.142302643683347	14.20768941829991	12.606115028352438	11.269117436332994
10.3	6839.117317000715	1665.6462545363852	721.1889281436842	395.2342543954616	246.48128113741924	166.82984733927043	119.50234128415538	89.24385053128772	68.81746113933835	54.438093182267636	43.9732404085882	36.14885952697018	30.166728023233926	25.5066654217596	21.818258770800977	18.858674110067568	16.455455002955933	14.483477429105603	12.850234554275767	11.486187167580427
10.4	6937.067846675474	1690.1123906417395	732.0513809951514	401.3366269845985	250.38073454924907	169.53264253297698	121.48343522139024	90.7563108503743	70.00837457475983	55.39874123641861	44.76325432224877	36.80883835418784	30.72527218857644	25.984510386078963	22.230813548542624	19.217638953025247	16.76988519378734	14.760501858044096	13.095552383401806	11.704417960197137
10.5	7035.183522428422	1714.6202239591569	742.9325863775459	407.44970337940146	254.28716595743128	172.2403980390848	123.46828200326213	92.27175080289823	71.20174853386212	56.36148947253767	45.55511232028834	37.47047615270353	31.285339735927423	26.463778104590858	22.644715083594903	19.577891587482892	17.085555510335993	15.038725684135748	13.342032527274604	11.92377522569874
10.6	7133.461904770101	1739.1691317278296	753.8322604188526	413.57331869344017	258.2004653488777	174.95303322767114	125.45681818790352	93.79011752497063	72.39753681395013	57.326295877387544	46.34877495756122	38.133734970261806	31.84689351224109	26.94443181654668	23.059926827256998	19.93939567870767	17.402429976688627	15.318113539128664	13.589640538294327	12.144225774894798
10.7	7231.900614661858	1763.7585068606295	764.7501265312117	419.7073123815674	262.12052570889296	177.67046976794433	127.44898224665525	95.31135985371215	73.59569480632867	58.29311999223153	47.14420434507784	38.79857843744289	32.40989798368227	27.426436413680996	23.476413902370222	20.302116559315856	17.72047425051263	15.598631621995265	13.838343437715215	12.365737761023423
10.8	7330.49733139684	1788.3877573834297	775.6859151439102	425.8515280749115	266.0472429017897	180.39263153128908	129.44471447782908	96.83542824496307	74.79617941381707	59.261922825107774	47.941364060495864	39.464971673576905	32.97431913761762	27.909758339888384	23.89414300310793	20.666021132179573	18.039655532320406	15.88024761763143	14.088109646296951	12.588280624007572
10.9	7429.2497905787295	1813.056305900795	786.6393634484645	432.0058134241735	269.9805155579258	183.11944449979939	131.44395692568344	98.36227469634923	75.99894897392763	60.2326667752777	48.740219065193926	40.13288119965837	33.54012439186884	28.39436549817497	24.313082301735594	21.031077779652495	18.35994248007597	16.16293061966106	14.338908917678964	12.811825036039966
11.0	7528.155782192051	1837.7635890863687	797.6102151564338	438.1700199506743	273.9202449666528	185.8508366799819	133.44665330427617	99.89185267526828	77.20396318723682	61.205315557219166	49.540735627356796	40.80227485765541	34.1072825106127	28.880227164296883	24.733201361822815	21.39725627870695	18.681305128870072	16.44665105722594	14.590712274510635	13.036342848659206
11.1	7627.213148757049	1862.5090571959875	808.598220268486	444.344002904856	277.86633497480125	188.58673802116374	135.45274892579806	101.42411705138697	78.41118305051492	62.179834132726995	50.34288125055236	41.473121735664286	34.67576352637045	29.367313906551942	25.15447105400828	21.764527721587797	19.003714815391568	16.731380625625334	14.843491947335114	13.261807041439747
11.2	7726.419783568016	1887.2921736042383	819.6031348541717	450.52762113153034	281.8186918903682	191.3270803383706	137.46219063306262	102.95902403333166	79.62057079422443	63.15618864709278	51.14662460733244	42.145392098417105	35.24553866758436	29.855597511229394	25.576863494231045	22.1328644416184	19.32714410693237	17.017092220660345	15.097221316206467	13.488191672381186
11.3	7825.7736290064595	1912.1124143596828	830.6247208418966	456.72073694159036	285.77722439105486	194.0717972393112	139.47492673585452	104.49653110921236	80.83208982403619	64.13434636887014	51.95193547744173	42.81905732269023	35.81658029131527	30.345050913273376	26.000351953504364	22.50223994380928	19.651566734663245	17.303759876528026	15.351874854992172	13.71547183005721
11.4	7925.2726749284275	1936.9692677614107	841.6627458184763	462.9232159898498	289.7418434372927	196.82082405519682	141.49090695083115	106.03659699070758	82.04570466604406	65.11427563708256	52.758784690246515	43.49408983720848	36.388861820647435	30.835648131744243	26.424910805692168	22.872628839944053	19.976957530937106	17.59135870710833	15.60742807830574	13.943623587554976
11.5	8024.9149571195385	1961.8622339533683	852.7169828375745	469.13492715849475	293.71246218960033	199.57409777516054	143.51008234477806	107.57918156044765	83.26138091539742	66.09594580507937	53.56714407103959	44.170463066677925	36.96235768642015	31.327364209703678	26.85051546318022	23.244006787834703	20.303292370372763	17.879864850485387	15.86385749099451	14.17262395822093
11.6	8124.698555815919	1986.7908245361195	863.7872102367149	475.3557424459273	297.6889959298732	202.33155698402862	145.53240528092826	109.12424582243561	84.4790851880747	67.07932719467024	54.37698639091278	44.848151379612375	37.53704327293209	31.820175158178305	27.27714231987094	23.616350434465833	20.63054811449664	18.169255416544765	16.121140540104516	14.40245085320772
11.7	8224.621594288648	2011.7545621957179	874.8732114623734	481.5855368606987	301.6713619864404	205.09314180322255	147.55782936816487	110.67175185530375	85.69878507556858	68.06439104987788	55.18828531990555	45.527130039644206	38.11289486731598	32.31405790388505	27.704768697934902	23.989637362752585	20.958702559720656	18.45950843749036	16.379255569233745	14.633083040806136
11.8	8324.68223748129	2036.7529803474074	885.9747749025407	487.8241883201624	305.6594796626429	207.85879383459354	149.58630941290923	112.22166276819483	86.92044910226558	69.05110949421207	56.00101538317575	46.20737516005339	38.68988961227989	32.80899024043151	28.13337279804146	24.363846041669518	21.287734388450257	18.750602821128577	16.638181775185497	14.864500107533758
11.9	8424.878690711235	2061.785622795004	897.0916937265048	494.07157755364244	309.65327016872516	210.62845610701322	151.61780137351317	113.77394265907611	88.14404668531756	70.03945549057045	56.81515191996071	46.888863661252024	39.268005461964684	33.30495078272416	28.562933652815005	24.7389557795165	21.617623123127782	19.042518306771527	16.897899166826246	15.096682420944518
12.0	8525.209291169109	2086.8520775112606	908.2237808025743	500.3275964040403	313.65266186573604	213.40207639600874	153.65226495382515	115.32855860573117	89.36954964595857	71.0294040393924	57.63067200933343	47.57157406276416	39.847221853023875	33.80191951612247	28.99342978678364	25.114947106148406	21.948348261116305	19.33523475761719	17.1583879807809	15.32961064340981
