Ω(THz2π)|T(K)|Reχ(ω₀/m₀)    0.47999999999999954	49.999999999999964	99.99999999999993	149.9999999999999	199.99999999999986	249.99999999999977	299.9999999999998	349.9999999999997	399.9999999999997
1.4434632540043906	-0.0027792458891044377	-0.005146602579264078	-0.003642570423827669	-0.0009340514535977558	0.0009108399828035695	0.0020591527096661343	0.0027759159603867726	0.003229579113679717	0.0035190323751208277
1.5012017841645662	-0.003011166383798107	-0.005574516390700898	-0.003930476546774676	-0.0010010679713346787	0.0009919638033078102	0.0022320749075957344	0.0030060176431698036	0.0034958082208784618	0.003808260750749238
1.5589403143247418	-0.003253036461887163	-0.00602041876444769	-0.004228124264551255	-0.001069221625350215	0.001077364241225444	0.002412564651903719	0.003245718344007032	0.003772909363734745	0.004109163241363787
1.6166788444849172	-0.0035049631247978364	-0.006484432618192153	-0.00453532145267762	-0.0011383355715709116	0.0011671688236894848	0.0026007136315221945	0.0034950845941426997	0.00406093216306569	0.00442177891367976
1.6744173746450928	-0.0037670591298749516	-0.006966681940719224	-0.004851865676896086	-0.0012082255535244553	0.0012615105310242642	0.002796616092395446	0.0037541852974620833	0.004359929429288099	0.004746147669714235
1.7321559048052684	-0.0040394432355463986	-0.007467291247271549	-0.005177544346564572	-0.0012786994295151547	0.0013605289846370125	0.003000371790482797	0.004023093038817648	0.004669954652648822	0.0050823110960435645
1.789894434965444	-0.0043222404330665026	-0.007986385030132314	-0.0055121344813506	-0.001349557536862419	0.0014643671042750548	0.003212082377857352	0.00430188272952497	0.004991064050277814	0.005430311609879953
1.8476329651256196	-0.004615582227794979	-0.008524087118353939	-0.005855402136387062	-0.0014205921236675673	0.0015731741298754694	0.0034318542380880573	0.004590630764643936	0.00532331513483321	0.005790194235432958
1.905371495285795	-0.0049196069168155636	-0.009080520017086195	-0.006207102208633367	-0.0014915879061604385	0.0016871047323608489	0.003659797035596705	0.0048894173148835976	0.00566676729780304	0.006162003813406506
1.9631100254459708	-0.005234459902002892	-0.009655804171271052	-0.006566977836128356	-0.0015623209064371574	0.0018063185645663111	0.003896024256079823	0.005198324645337515	0.006021482862306088	0.006545788806935044
2.0208485556061464	-0.005560294019000379	-0.010250057181372728	-0.0069347603825291836	-0.001632559056493692	0.001930980850424243	0.004140652928632441	0.005517438065476376	0.006387525069351128	0.006941597368990565
2.078587085766322	-0.005897269887682892	-0.010863392951302921	-0.0073101685689382755	-0.0017020623360472081	0.002061262625112812	0.004393803987212564	0.005846845842104584	0.006764959688616976	0.007349481349885198
2.136325615926497	-0.006245556307047615	-0.01149592074885132	-0.007692908634357988	-0.0017705816141719711	0.0021973393548374324	0.004655601680466739	0.006186637610655602	0.007153854253238951	0.007769489564760672
2.194064146086673	-0.006605330651627881	-0.012147744183401837	-0.008082673203441804	-0.0018378591520984945	0.0023393942289502037	0.004926174996877366	0.006536906991026395	0.0075542787581144265	0.00820167766800468
2.2518026762468484	-0.00697677933019951	-0.012818960281487228	-0.00847914147898374	-0.0019036292870912759	0.0024876136516732124	0.005205656399812575	0.006897750174395021	0.00796630417317019	0.008646100675212274
2.309541206407024	-0.007360098245274308	-0.013509658056096462	-0.008881978323832335	-0.001967616587917936	0.00264219095510398	0.005494180667905908	0.007269264662841179	0.008390004678630412	0.009102814429845825
2.3672797365671996	-0.007755493333443414	-0.014219917498907681	-0.009290834236837438	-0.0020295366301510214	0.002803325617931357	0.005791889253105687	0.007651552818032916	0.00882545486584353	0.009571876112602958
2.4250182667273754	-0.008163181104512795	-0.014949807996391822	-0.009705344109356482	-0.002089096275483498	0.0029712216019102382	0.006098924527220851	0.008044717025504057	0.00927273237845004	0.010053345521444238
2.482756796887551	-0.008583389241868546	-0.015699387155365573	-0.010125127551250659	-0.002145992265765714	0.0031460901889191727	0.0064154354038165155	0.008448866122460322	0.009731918381195491	0.010547285269802214
2.540495327047726	-0.009016357267213698	-0.01646869887025962	-0.010549787720442638	-0.002199912500537639	0.0033281478739014456	0.0067415733495330855	0.008864108737719522	0.010203092305656488	0.011053755251560531
2.5982338572079016	-0.009462337243684447	-0.017257771985156538	-0.010978911079549285	-0.0022505347751436517	0.0035176165962146487	0.007077492992928803	0.009290556835100716	0.01068633893376281	0.011572820726514109
2.655972387368078	-0.009921594535302069	-0.018066618215513263	-0.011412066544720484	-0.002297527300620788	0.0037147250158182914	0.00742335476133345	0.009728325212950356	0.01118174357348965	0.012104546966241515
2.713710917528253	-0.010394408633710751	-0.018895230191351448	-0.011848805346508316	-0.0023405470147155384	0.003919708001663513	0.00777932184797387	0.010177532674858526	0.011689394475420162	0.012649002311263681
2.7714494476884286	-0.010881074090253422	-0.019743579549813012	-0.012288659761049106	-0.002379242654457138	0.004132806887472601	0.008145561782715168	0.010638299016041687	0.012209379355647679	0.013206252027369601
2.829187977848604	-0.011381901471527777	-0.02061161438265599	-0.012731142790356472	-0.002413250789810135	0.0043542685592601145	0.008522248269876484	0.011110748857552722	0.012741793002126285	0.013776370251970245
2.88692650800878	-0.011897218445632326	-0.021499257010555394	-0.013175747774022058	-0.002442198458265126	0.00458434440386278	0.008909553196985547	0.011595006474283394	0.013286727292296694	0.014359426637156876
2.944665038168955	-0.012427370954335501	-0.0224064011455305	-0.013621947097077255	-0.002465701397555259	0.0048232974912046775	0.009307659151896828	0.012091202831646514	0.01384427888787263	0.01495549540966848
3.002403568329131	-0.012972724510029265	-0.02333290928046676	-0.014069191716138376	-0.0024833634857333734	0.0050713924977037915	0.009716750478311853	0.012599469997534416	0.01441454473023133	0.015564649476807772
3.0601420984893064	-0.01353366558761503	-0.02427860951529718	-0.014516910648769595	-0.002494779001332034	0.0053289019079422965	0.010137014602318292	0.013119941621192267	0.014997625548503592	0.016186967020889224
3.1178806286494822	-0.014110603176415834	-0.02524329223446765	-0.014964509855904777	-0.002499529112209375	0.0055961057435137684	0.010568644150897472	0.013652756452591855	0.015593623369611873	0.016822527032675522
3.1756191588096576	-0.014703970464939393	-0.02622670693329619	-0.015411371779149446	-0.002497184662444232	0.005873290383075453	0.011011836541141224	0.014198055836638595	0.01620264418666955	0.017471405105595524
3.233357688969833	-0.015314226764497304	-0.027228557958043156	-0.015856853630658224	-0.002487303614614564	0.006160748133208983	0.0114667931155112	0.014755982839153848	0.016824791170378266	0.018133686051505966
3.2910962191300084	-0.01594185950121806	-0.028248500822181187	-0.016300287933775096	-0.002469431769631033	0.00645877872097201	0.01193371653541782	0.015326684368837556	0.017460175804894916	0.018809451190921606
3.348834749290184	-0.016587386591167715	-0.02928613791583163	-0.016740980696473413	-0.002443103936223895	0.006767689967110541	0.012412820056115435	0.015910307206353988	0.018108904685860933	0.019498783921957377
3.40657327945036	-0.017251358893527836	-0.030341013842319124	-0.017178209696473427	-0.0024078399059347926	0.007087794695787007	0.012904317461710566	0.016507008463164236	0.018771095605293945	0.02020177260125325
3.4643118096105354	-0.017934363132432695	-0.03141260994527628	-0.017611226312271792	-0.0023631476961405314	0.007419414626421304	0.013408425928499819	0.01711694230336667	0.01944686065512929	0.020918502959079623
3.522050339770711	-0.01863702496397436	-0.03250033999197703	-0.018039250883688344	-0.002308523182111527	0.0077628771762507315	0.013925369855441759	0.01774026707379145	0.02013631820128704	0.021649065393057065
3.5797888699308866	-0.019360012532039846	-0.03360354360556355	-0.01846147476795236	-0.002243447602350234	0.00811851838540178	0.014455375949573366	0.01837714361242058	0.020839585933500222	0.022393548553420704
3.6375274000910616	-0.020104040419861323	-0.03472148035157584	-0.01887705730882183	-0.002167387999059018	0.008486680944936832	0.014998677596107205	0.019027738278021948	0.02155678679557887	0.023152061162360797
3.695265930251238	-0.020869874070083328	-0.035853323800285816	-0.01928512552319993	-0.00207979957242456	0.008867716923757792	0.015555512546375235	0.019692218504126814	0.022288045711084205	0.023924654968255774
3.7530044604114137	-0.02165833479989649	-0.036998153565722454	-0.019684773939326588	-0.0019801208253954652	0.009261979442897174	0.016126119691039276	0.020370755147049873	0.02303348424328007	0.024711465650061167
3.8107429905715886	-0.022470305434653906	-0.038154948539505955	-0.020075060317052706	-0.0018677765299822105	0.009669839044531158	0.01671074450056292	0.021063519370109373	0.0237932319296163	0.025512576090848522
3.8684815207317644	-0.023306736773745073	-0.0393225788176459	-0.02045500818352839	-0.0017421771047952167	0.010091667274890793	0.01730964395487033	0.021770694062304457	0.024567422150677025	0.026328089428751342
3.9262200508919403	-0.02416865483455009	-0.04049979683998923	-0.020823603586213473	-0.0016027176502000685	0.010527847426199286	0.01792306865902413	0.022492456377970562	0.025356185052761878	0.02715810263744265
3.983958581052115	-0.025057169310427663	-0.04168522824518238	-0.021179793574413387	-0.0014487772703641487	0.010978767280509288	0.018551281917841677	0.023228991416796685	0.02615965652690849	0.02800272016911212
4.041697111212291	-0.0259734830764287	-0.04287736241605926	-0.021522485877395567	-0.001279718938722272	0.011444824603633429	0.019194547115327493	0.0239804843285764	0.02697797155981917	0.028862044187663777
4.099435641372466	-0.026918903389024466	-0.04407454204172655	-0.021850546805638128	-0.0010948908071492054	0.011926425848588702	0.019853135640813615	0.024747125165598786	0.027811270957427865	0.029736180230048044
4.157174171532642	-0.02789485459307178	-0.04527495124054087	-0.022162800104207667	-0.0008936232357774485	0.012423984362065134	0.02052732202496186	0.02552910882080839	0.028659697221643295	0.030625237741418773
4.214912701692818	-0.02890289324500146	-0.04647660450502488	-0.022458025753479938	-0.0006752310063738941	0.012937924675871364	0.021217389639611003	0.026326632630307982	0.029523393456761107	0.03152932248876406
4.272651231852993	-0.029944725433797097	-0.04767733300393457	-0.022734957545130944	-0.0004390099843159489	0.01346867634896918	0.021923620466059397	0.02713989354602006	0.030402505355871252	0.03244854689739923
4.330389762013168	-0.03102222759667602	-0.04887477211544693	-0.022992282711251904	-0.00018423996927108697	0.014016680369512263	0.022646307362631256	0.02796909746222201	0.031297182962306755	0.03338302565089858
4.388128292173344	-0.0321374707796151	-0.05006634574444249	-0.02322863945283013	8.981807307576048e-5	0.014582384955583226	0.023385744796770594	0.028814449388615243	0.03220757180422579	0.034332866862205644
4.445866822333519	-0.03329274991159547	-0.051249251132027024	-0.023442614889155423	0.00038392135684821516	0.015166249116346607	0.024142234691366907	0.029676161868104386	0.033133835888607084	0.03529819435629049
4.503605352493695	-0.03449061883373463	-0.05242044281646828	-0.02363274479587414	0.0006988449602177454	0.01576873893660732	0.0249160827367047	0.030554444039958963	0.03407612121136792	0.0362791191044596
4.561343882653871	-0.03573393250456356	-0.05357661371006058	-0.023797510944027343	0.0010353846170779299	0.016390331965571662	0.025707601437687955	0.03144951707803352	0.035034590289890186	0.03727576324888188
4.619082412814047	-0.03702589908582736	-0.05471417719458799	-0.0239353383401216	0.001394353156399993	0.017031509650795	0.026517105236168945	0.032361599212343495	0.03600940204574224	0.03828824805168415
4.6768209429742225	-0.03837014353960299	-0.05582924702353972	-0.024044595782827805	0.0017765866317057918	0.01769277444942713	0.02734492085513555	0.03329091700597718	0.03700072063800794	0.03931669450423123
4.734559473134397	-0.039770787218547154	-0.05691761453634175	-0.024123590476793518	0.002182939934966183	0.018374626417944455	0.0281913757052735	0.03423769319638551	0.038008709216970554	0.040361229213484846
4.792298003294573	-0.04123254797498469	-0.05797472682729307	-0.024170569474229357	0.0026142851844643223	0.019077580338629593	0.02905679848760729	0.035202160718278266	0.039033536026090325	0.04142197506125472
4.850036533454749	-0.04276086797451749	-0.0589956619583344	-0.024183715034112922	0.003071523529017715	0.019802158691614516	0.029941531129538006	0.03618455435770147	0.04007537211653538	0.04249906470420567
4.907775063614924	-0.04436207874960426	-0.059975102539145585	-0.02416114332677463	0.0035555705329841846	0.020548899645540186	0.030845920471987434	0.037185112595435256	0.041134388995775775	0.043592624479482214
4.9655135937751	-0.04604361843043689	-0.06090730792911086	-0.02410090324560514	0.004067367479676151	0.021318346957155506	0.03177031520814244	0.03820407708939913	0.042210764438103635	0.04470278799629768
5.023252123935275	-0.047814322126072194	-0.061786084115602186	-0.024000972201174607	0.004607877767957924	0.02211105627403793	0.03271507230357354	0.03924169276751958	0.043304674226775405	0.045829689467298165
5.080990654095451	-0.04968481834358885	-0.06260475329191546	-0.023859255388975282	0.005178087850689591	0.022927590638980883	0.03368055000389436	0.04029820669522555	0.04441629564805231	0.04697346105413622
5.138729184255626	-0.0516680831512384	-0.06335611835631459	-0.023673580625779102	0.005779006934928412	0.023768528481227763	0.03466712232873039	0.04137387490377046	0.04554581510767604	0.04813424099763767
5.196467714415801	-0.05378023635466425	-0.06403242764018673	-0.0234417005574435	0.0064116708552351305	0.02463445798877144	0.03567516079856696	0.042468953031614375	0.04669341735185367	0.04931217017490327
5.254206244575977	-0.05604172207177162	-0.06462533684066574	-0.023161285436416622	0.0070771357793396016	0.02552597595065577	0.03670504458019569	0.04358369884991539	0.04785928801997742	0.0505073862736
5.311944774736154	-0.05847913070448167	-0.06512586720275103	-0.022829923167481243	0.007776489106602784	0.02644369170418882	0.03775716421478302	0.044718382331383	0.049043619396239614	0.05172003700976723
5.369683304896329	-0.06112814553466237	-0.06552436276752951	-0.02244511465848093	0.008510838578408314	0.027388226814464706	0.038831908055030256	0.04587326619502926	0.05024660687369623	0.05295026208222353
5.427421835056505	-0.06403860431833262	-0.06581044325117488	-0.022004271741797005	0.009281318771788224	0.028360211983963313	0.039929675280785795	0.04704862432187987	0.05146844014630825	0.05419820790785458
5.48516036521668	-0.06728389596439156	-0.06597295514389413	-0.021504715611891656	0.010089095400856797	0.029360293150152064	0.041050871530441777	0.048244729459003266	0.05270931949038644	0.055464026316585875
5.542898895376855	-0.07098036075043034	-0.06599991729892002	-0.020943671326211014	0.010935359500370398	0.03038912535873961	0.04219590818929359	0.04946186415670081	0.0539694472048624	0.05674786572061579
5.600637425537031	-0.07533408596919285	-0.06587846736671787	-0.020318266091578347	0.011821323311368016	0.031447374872355896	0.04336520235127542	0.05070031192034207	0.05524902560583604	0.05804987568841328
5.658375955697206	-0.08078777926562342	-0.06559479976905669	-0.01962552531701218	0.012748240031562167	0.03253572428421649	0.0445591809596029	0.05196035913011271	0.056548261490838254	0.059370214237462623
5.716114485857382	-0.08883915579553124	-0.06513410272326796	-0.01886236974031777	0.01371738343709814	0.03365486433407209	0.045778272448016355	0.05324229759007077	0.057867362129080564	0.060709033471552536
5.773853016017558	-0.10203811762976922	-0.06448154038433827	-0.018025986632151127	0.014729857526477508	0.03480536973247187	0.04702282251007513	0.054546361279964345	0.059206492217991374	0.062066452195451545
5.831591546177733	-0.10138447048550082	-0.06374763821239061	-0.01715799673444752	0.015762720534353902	0.03597230898747355	0.04828215105667563	0.055864411335984465	0.060559195854420954	0.06343719414072443
5.889330076337909	-0.10073243526324072	-0.06301518400992082	-0.016288446651851696	0.01679953793222435	0.03714500435700497	0.04954862358716022	0.057190664125312415	0.06192089042751755	0.0648175098583074
5.9470686064980836	-0.10008200086115068	-0.062284221623058654	-0.01541750657824226	0.0178401151275061	0.038323273964876926	0.050822074236424236	0.05852496528197684	0.06329143744080153	0.06620727433857426
6.00480713665826	-0.0994331560789234	-0.061554790982616896	-0.014545338955230873	0.01888427397788954	0.039506944636818926	0.05210234244852572	0.05986716772899873	0.06467070047817798	0.06760636321733067
6.062545666818436	-0.09878589009732276	-0.060826927848414196	-0.013672102413947814	0.019931832881795012	0.04069584221950131	0.053389267757134	0.061217127272706354	0.06605855120788087	0.06901466021115271
6.120284196978611	-0.09814019207223842	-0.060100664753040545	-0.012797947057839563	0.020982616812989904	0.041889798807525955	0.05468269777375606	0.06257470051697946	0.0674548610722635	0.07043205095387405
6.178022727138787	-0.09749605160720365	-0.05937603073633466	-0.011923018175592522	0.02203645540259736	0.04308864559986881	0.05598247100018079	0.06393974525957401	0.06885949755827503	0.07185841215866165
6.235761257298963	-0.09685345783820938	-0.058653053436167925	-0.011047455820292755	0.023093181909866683	0.04429222021250291	0.05728844160876765	0.06531212354574753	0.07027233386284229	0.07329362939600667
6.293499787459138	-0.09621240064776386	-0.05793175565587125	-0.010171393600613967	0.024152636159772714	0.04550036486838562	0.058600457488832525	0.06669169850586741	0.07169324832178924	0.07473759090583669
6.3512383176193135	-0.09557286963590268	-0.057212158832650746	-0.009294960456329946	0.02521465900904471	0.046712922745920774	0.05991836982614071	0.06807832966121188	0.07312211388511347	0.07619018314444591
6.408976847779488	-0.09493485476275391	-0.056494281791759436	-0.008418279467978152	0.026279098647223904	0.04792973562375467	0.0612420344151801	0.06947188869712727	0.0745588053326507	0.07765128772510349
6.466715377939664	-0.09429834603030908	-0.055778140763500586	-0.007541470860730931	0.02734580337117517	0.049150655180524354	0.06257130711220724	0.07087223815732614	0.07600320560768888	0.07912080003905396
6.52445390809984	-0.09366333346976333	-0.05506375068404944	-0.00666464717920031	0.028414629516841827	0.050375534590660666	0.06390604805385364	0.07227924943646319	0.07745518943542941	0.08059860478338898
6.582192438260015	-0.09302980740228174	-0.054351124469893305	-0.005787919050211821	0.02948543400048175	0.05160422817068943	0.06524611909402327	0.07369279164081463	0.07891464279633038	0.08208459767606142
6.639930968420191	-0.09239775809883922	-0.053640272250027064	-0.004911388036983685	0.03055808129153289	0.05283659251112798	0.06659138212276283	0.0751127397683776	0.08038144112246644	0.08357866081065718
6.697669498580367	-0.0917671762100699	-0.05293120160889212	-0.004035158536170938	0.03163243237747259	0.054072487463680916	0.06794170145034978	0.07653896576851939	0.08185547517982314	0.0850806984953368
6.7554080287405425	-0.09113805209274133	-0.052223925656712224	-0.0031593263349245864	0.03270835957041065	0.055311777684971065	0.0692969466251882	0.07797134273057259	0.08333662248046622	0.08659059728932719
6.813146558900718	-0.09051037653948482	-0.05151844536348811	-0.002283982331211233	0.03378573418527397	0.056554328245914706	0.07065698607566023	0.07940975071151934	0.08482477250428146	0.08810825067486362
6.870885089060893	-0.08988414051920308	-0.050814767206298427	-0.0014092158366866738	0.03486443293176891	0.05780000686964901	0.07202169245097247	0.08085406991294174	0.086319811721067	0.0896335563253895
6.928623619221069	-0.08925933467021985	-0.050112894806949596	-0.0005351117815297329	0.03594433568654077	0.05904868560743074	0.07339093713091621	0.08230417676260739	0.08782162863116155	0.09116641356237123
6.986362149381245	-0.08863595019916212	-0.049412830735979456	0.0003382488995846703	0.03702532314503267	0.06030023659890358	0.07476459440214611	0.08375995338470976	0.08933011131237602	0.09270671379017772
7.04410067954142	-0.0880139780953683	-0.04871457656596794	0.001210789363827029	0.038107281791548014	0.06155453659902254	0.0761425461365184	0.08522128475964273	0.09084514978935158	0.09425435748375136
7.101839209701596	-0.08739340977622757	-0.04801813291418875	0.0020824343753582356	0.0391901017542258	0.06281146246851597	0.0775246668499253	0.08668805405694129	0.09236663974183182	0.09580924697922401
7.1595777398617715	-0.08677423630771369	-0.04732349955258384	0.0029531129356265865	0.04027367341625105	0.0640708983865391	0.07891084148657182	0.08816014781085715	0.0938944700475857	0.0973712806201905
7.217316270021947	-0.08615644937213306	-0.04663067434891437	0.0038227573609343544	0.041357891549350066	0.06533272458651918	0.08030094939739393	0.08963745246114962	0.09542853773744762	0.0989403589675361
7.275054800182121	-0.08554004043121465	-0.04593965634426012	0.004691302558446389	0.0424426544294576	0.06659682878004743	0.08169487781125542	0.09111985911606113	0.09696873370853082	0.10051638255873886
7.332793330342297	-0.08492500095538215	-0.045250442647021896	0.005558686976764693	0.04352786271664055	0.06786309533069637	0.08309251169990986	0.09260725731300302	0.09851495840198599	0.10209925699021086
7.390531860502474	-0.08431132292931907	-0.044563029637144806	0.006424851206767244	0.044613418524420315	0.06913141619612598	0.08449373845469325	0.09409953570520087	0.10006710695007966	0.10368888297275072
7.44827039066265	-0.0836989978462191	-0.04387741356024499	0.007289739350018818	0.045699229206320205	0.07040168354320082	0.08589844985119512	0.0955965917772596	0.10162508183091445	0.10528517419543566
7.506008920822826	-0.08308801799013721	-0.0431935903192176	0.008153296537564554	0.04678520198948385	0.07167379228359967	0.08730653728239647	0.09709831690075618	0.10318877534623148	0.1068880223191519
7.563747450983	-0.0824783750524495	-0.04251155448358596	0.009015472965887733	0.047871248732102724	0.07294763787833584	0.08871789234198098	0.0986046099103556	0.10475809398784036	0.10849734365128136
7.621485981143175	-0.08187006131506629	-0.041831300961780137	0.009876218740161055	0.048957284050016245	0.07422311881222274	0.09013241276304437	0.10011536440643523	0.10633293846952878	0.1101130434217406
7.679224511303351	-0.08126306874095961	-0.04115282387814512	0.01073548726230868	0.05004322199707505	0.0755001360187524	0.09154999386282771	0.10163047997441507	0.10791320795445918	0.1117350288742758
7.736963041463527	-0.08065738976251077	-0.04047611715892754	0.01159323524272551	0.05112898152474548	0.07677859272241398	0.09297053610916393	0.10314985742670253	0.1094988113619369	0.1133632083488555
7.794701571623703	-0.08005301670674206	-0.03980117432615493	0.012449420773878827	0.0522144851838544	0.0780583913479924	0.0943939343179063	0.10467339834947877	0.11108965235719274	0.11499749736527151
7.852440101783879	-0.07944994207011095	-0.03912798891721679	0.013304004070185517	0.053299655336501245	0.07933944270001247	0.09582009454303005	0.10620100368057922	0.11268563685159659	0.11663779983653522
7.910178631944053	-0.0788481582539391	-0.03845655308876947	0.014156945763583829	0.05438441567705274	0.08062165004038403	0.09724891923727419	0.10773257828627796	0.1142866714099799	0.11828403298963766
7.967917162104229	-0.07824765784115963	-0.03778686053837128	0.015008210972835985	0.055468695969867705	0.08190492882726767	0.09868031176297955	0.10926802337705188	0.11589266091077002	0.11993610510111251
8.025655692264406	-0.07764843363461911	-0.03711890249214488	0.015857766174604323	0.05655242494744988	0.08318918840461217	0.10011417858180069	0.11080725143395866	0.1175035224980992	0.12159393380260475
8.083394222424582	-0.07705047839884004	-0.036452672822328544	0.016705579090330186	0.05763553394414112	0.0844743456921978	0.10155043046602401	0.1123501679601242	0.11911915790182305	0.12325742673258643
8.141132752584758	-0.076453784826454	-0.035788162244710306	0.017551618787831565	0.058717957599430576	0.08576030756351609	0.10298896974844193	0.11389667445973553	0.12073948139586188	0.12492650551813746
8.198871282744932	-0.07585834595796491	-0.03512536336522745	0.018395857235674322	0.05979963086946045	0.08704700091186986	0.10442971227144175	0.11544668896760238	0.12236440552950957	0.12660108216282118
8.256609812905108	-0.07526415480505637	-0.03446426833952163	0.01923826659471713	0.06088049169518602	0.08833434291540246	0.10587256887597044	0.11700011836816365	0.12399384284370929	0.12828107479382472
