mp_id	formula	eps_total(ϵ0)	eps_optic(ϵ0)	eps_ionic(ϵ0)	omega_LO(THz2π)	band_mass(me)	volume(Å^3)	alpha	v_gs	w_gs	v_rt	w_rt	energy_gs(meV)	energy_rt(meV)	ZPR(meV)	imag_memory	mobility(cm^2/V/s)
mp-8188	KScO2	14.6859	3.8745	10.8114	17.729664318663453	1.6106148099999997	53.58385245369999	3.284723434138601	3.4819824491335227	2.508624031308629	4.178610812125241	2.442527040401244	-252.68095950788233	-308.8505753827568		37.20870669961472	4.670950516625223
mp-8200	AgP2	16.1547	15.5441	0.610599999999996	7.269998994929777	0.37234403999999993	219.147212833	0.031563479022893026	3.0031483653860063	2.9961191711157076	5.936377570369049	5.917044434687752	-0.9490150812932893	-1.602478782907932		0.24058550330848985	3124.839157523737
mp-8207	Zn(PtO2)3	17.1482	12.729499999999998	4.418699999999999	11.932631830334547	1.5803004100000002	110.854662163	0.4225264052174766	3.0437325392444254	2.947026529616334	4.080920681256681	3.8767493361957803	-20.952712879182876	-28.811975985283304		3.195936946834203	55.42474127853777
mp-8208	Mg(PtO2)3	15.6243	11.875300000000001	3.7489999999999988	13.686713766220208	1.71924544	110.89570007899998	0.4107495980190101	3.0424651810994283	2.948533956345866	3.7090238723865703	3.524769894728508	-23.358569729895017	-30.571838949350678		2.879186938409068	56.55015311793819
mp-8212	Cd(PtO2)3	16.7916	13.642999999999999	3.148599999999999	12.985061647952007	1.8281744100000001	116.006926516	0.29579433635025904	3.0302497928643466	2.9631574143590353	3.8108492636192244	3.67556357857042	-15.935745229834374	-21.239246027748344		2.091564541363828	73.20700398681629
mp-8217	Cs2GeF6	5.929299999999999	2.1152	3.814099999999999	9.310975354388814	45.887076	178.877384432	38.723297640677345	210.3461993144048	1.0101627142249168	213.39816654915407	1.0710808022299534	-6234.8031485080655	-6659.658862787595		2.8298831938349314	2.155671773919835
mp-8235	K2SiP2	9.315900000000001	5.4409	3.874999999999999	9.637500621639962	1.14233344	265.356295163	1.5096556543753916	3.1748460484544787	2.7989710213151353	5.197289696018785	4.312953468501254	-61.36487229138991	-91.90640880469756		15.213782938100353	16.106880026036368
mp-8256	ZnPtF6	5.855899999999999	3.2682999999999995	2.5875999999999997	13.860156134554959	3.44028304	99.2244461296	3.863510707386053	3.62581474445454	2.396073422067354	5.130575162675716	2.7022249209168483	-234.90511557188668	-309.6577124831591		64.30398144307361	1.26534656887956
mp-8257	Na2ZnS2	10.1433	4.408399999999999	5.734899999999999	8.598490644316072	0.8932140100000001	206.579160458	2.3709355822230926	3.3048789862731485	2.6669996130237568	6.084950455136512	4.516733763090981	-87.11182183260163	-136.7970132788615		29.178353563648205	10.740517843500088
mp-8262	K2P3	8.0179	5.0057	3.012199999999999	5.463712671307501	0.67947049	278.988203217	1.518054074899514	3.1759865678882826	2.7977540154155367	8.384204078093802	7.214792590232466	-34.99048564763232	-67.17340200186725		14.30769891819466	28.793942794807528
mp-827	KN3	5.7761000000000005	2.5505	3.2256	17.72272468953867	1.8214201599999995	129.609995743	4.026037545701687	3.6722902448737944	2.3624720641889905	4.619863080072101	2.2680093111497857	-314.00542172606816	-385.3995292171169		56.74175686155005	2.708498579288136
mp-8276	Sr(ZnP)2	19.4425	11.9168	7.525699999999999	8.92670850403668	0.54878464	99.2794791069	0.4619319036216418	3.047992949645558	2.9419678332994255	5.1230969801773165	4.8621422343744305	-17.146183505734705	-26.4801371734578		3.7904530843098545	134.5700633331443
mp-8277	Sr(CdP)2	21.4078	12.4668	8.940999999999999	8.00274645485119	0.50779876	115.561303631	0.4840306582430196	3.0503961243635636	2.9391213069296422	5.621229056419971	5.331391705930613	-16.11177533319983	-26.07672613738849		4.008885365634738	137.50745873356138
mp-8278	Ba(MgP)2	16.374	8.848	7.525999999999998	9.17648679274405	1.37241225	122.939437142	1.1522743712737684	3.1283428389377983	2.8496901332669746	5.258528577443166	4.585189172554388	-44.37397179572151	-67.78367671023061		10.816084540950877	18.85761959678679
mp-8279	Ba(CdP)2	23.509299999999996	13.599999999999996	9.9093	7.582596644146515	0.5725948900000001	123.94841155699999	0.4885023357783268	3.050883758682898	2.938544591539049	5.8884741495404	5.587615845446738	-15.40797759936471	-25.534079580225363		4.04470169499808	120.86695047012189
mp-8280	Ba(MgAs)2	16.871599999999997	9.770499999999998	7.1011	6.806252838190311	1.11175936	132.45247815	0.9985997310954057	3.1094480083446037	2.8708543901742103	6.6830036688272765	6.012672486489849	-28.464627687759453	-49.48347269231403		8.992197684971103	28.00044215684462
mp-8298	Sr4P2O	51.8751	7.7951	44.08	7.7050436193656955	1.4949952899999996	179.024954818	2.7541071130515222	3.3731614311677425	2.6031696572459366	6.84462870238983	4.8735898278110765	-91.24569873179313	-150.01848404426016		36.624833261146016	5.112414396565684
mp-8299	Sr4As2O	46.3168	8.4961	37.82070000000001	6.351719220463187	2.0446140099999996	186.66993025199997	3.1276556970581684	3.4477989847056905	2.5374128045685813	8.232908526278367	5.734029663764779	-85.97346467524696	-153.55375032890575		43.01999093795829	3.182437496924048
mp-830	GaN	10.736499999999998	6.1324	4.604099999999998	21.294409138699564	3.46853376	22.7721193361	1.6187479367063526	3.189814563998972	2.7830450761616583	3.2190186388006854	2.572313118447393	-145.58559739003047	-168.63867985336992		9.096311117230588	8.872179052822636
mp-8311	Si3NiP4	21.6788	18.7931	2.8857	10.598482086121772	1.7964040900000002	137.816163261	0.1672573517154011	3.0169015790921745	2.9793038395670566	4.379400286600709	4.2948481960822305	-7.343174389426229	-10.56536369783914		1.256031980453382	124.06143413333272
mp-8335	Ba2ZrO4	33.6886	4.5528	29.1358	16.012239099687797	1.6996336900000002	116.449874896	3.5498055259506813	3.5440673513188816	2.4583928028422157	4.552848666322045	2.5272429118335054	-247.83323404355207	-312.12435007584946		48.29037678451288	3.4105592970681062
mp-8361	CsTe	9.626999999999999	5.9026	3.7244000000000006	2.522494737127828	0.68161536	339.875242959	1.9541777315590376	3.238404811742114	2.732704119677738	17.50755179029585	15.298546588769643	-20.931634889750576	-57.93310547985272		14.042591384901321	29.245220649122107
mp-8399	CsCdF3	9.683	2.7036	6.9794	9.353072547093513	407.5634192399999	88.6496202454	100.94241343135448	1441.6336800949293	1.0024360463375617	1441.8542881413791	1.0104189118084612	-41839.89376840758	-42491.79455231763		124781.38028216056	5.504229674283701e-6
mp-8402	RbMgF3	6.3829	2.2503999999999995	4.1325	13.341376542665639	14.73408225	66.9103367178	17.34138755613797	40.78589546826873	1.0550258979284812	43.300747572856196	1.1621191111315852	-1917.060630625493	-2215.710797797203		151.89980319276663	0.12507232660286094
mp-8405	Li3LaSb2	32.2039	17.598399999999998	14.605499999999996	6.160021033350695	0.7294868099999999	133.877585682	0.5086744413728014	3.0530885724210655	2.9359393406896532	7.0825802279866386	6.733770446955476	-13.038050062483947	-23.727084394941386		4.1296974661175225	92.91928275059138
mp-8407	Li3LaP2	31.9281	13.344299999999999	18.5838	9.010419291597659	0.6510876099999999	103.592886432	0.6725125347358799	3.0713174079856747	2.914562777360642	5.157743317840325	4.774256681868601	-25.265849882713002	-38.8738371404781		5.741613684576283	74.88039565901798
