T(K)	v(THz2π)	w(THz2π)	E(meV)	M(mₑ)	R(Å)	κ(N/m)	ReΣ(ps⁻¹)	ImΣ(ps⁻¹)	μ(cm²V⁻¹s⁻¹)
172.0	27.101869590304144	22.486919976348936	-279.1568813074324	0.7982456706535918	7.810361791367648	0.0045226941760277695	0.0	27.144854856926802	117.9059864488185
173.0	27.21807206750537	22.59025955655016	-279.21016618435874	0.7977563976085743	7.78766374793775	0.004555378851248184	0.0	27.314439136605092	117.17395597652207
174.0	27.334261238265825	22.69363211464606	-279.2636265097413	0.7972686351247024	7.765171614099213	0.004588131187599727	0.0	27.480324464073096	116.4666339038406
175.0	27.45043518125169	22.797035312414632	-279.3172608869913	0.7967824174755709	7.742882403795906	0.004620950619783993	0.0	27.645367758975222	115.771326206246
176.0	27.566592014271414	22.90046685615934	-279.3710679450889	0.7962977772086466	7.720793189125762	0.004653836587693177	0.0	27.809571674546767	115.08774483734
177.0	27.682729893285188	23.003924495652864	-279.42504633793254	0.7958147452078382	7.698901098966581	0.004686788536314237	0.0	27.972939847798006	114.41560688044373
178.0	27.798847011451947	23.10740602311794	-279.4791947437075	0.7953333507538541	7.677203317638024	0.004719805915637207	0.0	28.13548549981397	113.75459964737831
179.0	27.914941598203875	23.210909272235842	-279.53351186427403	0.7948536215824911	7.655697083599706	0.004752888180565529	0.0	28.29718066314657	113.10458547145117
180.0	28.03101191835929	23.31443211719314	-279.58799642457336	0.794375583940812	7.634379688183556	0.004786034790830846	0.0	28.45804498408529	112.4652410489128
181.0	28.14705627124824	23.417972471741397	-279.642647172052	0.793899262641543	7.613248474360583	0.00481924521090729	0.0	28.61809062991055	111.83628322047703
182.0	28.26307298987753	23.52152828829634	-279.69746287610326	0.7934246811154522	7.592300835539905	0.004852518909930615	0.0	28.777330825284533	111.21743390126632
183.0	28.37906044010994	23.625097557051497	-279.75244232752453	0.7929518614620438	7.571534214400041	0.004885855361617388	0.0	28.9357653551985	110.608475346271
184.0	28.495017019880073	23.72867830512864	-279.807584337992	0.7924808244983682	7.550946101750775	0.004919254044188629	0.0	29.09339643516985	110.00918700048886
185.0	28.610941158428464	23.832268595747074	-279.86288773954993	0.7920115898061875	7.530534035425566	0.004952714440294304	0.0	29.250229241741216	109.41934377555782
186.0	28.726831315556254	23.93586652741338	-279.918351384115	0.7915441757775648	7.510295599202615	0.0049862360369397965	0.0	29.40626792846878	108.8387311406304
187.0	28.842685980905205	24.039470233137465	-279.9739741429955	0.7910785996588	7.490228421755032	0.005019818325414413	0.0	29.56152639769662	108.2671052184009
188.0	28.958503673264616	24.1430778796755	-280.0297549064245	0.7906148775928098	7.470330175627854	0.005053460801223204	0.0	29.71602197053046	107.70421734409639
189.0	29.07428293987679	24.246687666772214	-280.08569258310644	0.7901530246602573	7.450598576242819	0.005087162964016168	0.0	29.869766340482286	107.14984685294594
190.0	29.190022355803446	24.35029782646426	-280.1417860997768	0.7896930549188329	7.4310313809276565	0.005120924317527304	0.0	30.02276300839709	106.60380885066422
191.0	29.305720523259332	24.453906622351912	-280.1980344007747	0.7892349814416918	7.411626387972815	0.005154744369504939	0.0	30.17501531756121	106.06592425003046
192.0	29.42137607101761	24.557512348942304	-280.2544364476275	0.7887788163540365	7.3923814357103215	0.005188622631654562	0.0	30.326526047779595	105.53602096967809
193.0	29.536987653787136	24.661113330965907	-280.31099121864753	0.7883245708688668	7.373294401618773	0.005222558619573726	0.0	30.47728851149584	105.01396433966664
194.0	29.65255395163845	24.764707922741866	-280.3676977085404	0.7878722553211868	7.354363201450015	0.005256551852694958	0.0	30.628509153061632	104.49548402508614
195.0	29.768073669435626	24.868294507550132	-280.42455492802327	0.7874218792011105	7.335585788379185	0.005290601854227715	0.0	30.785646217257217	103.96211488722493
196.0	29.883545536280202	24.97187149701571	-280.4815619034564	0.786973451185898	7.316960152175888	0.005324708151101605	0.0	30.92561776553778	103.49157495189978
197.0	29.998968304971037	25.075437330510304	-280.5387176764819	0.7865269791708197	7.298484318397731	0.005358870273910231	0.0	31.072951929438766	103.00086377965712
