T(K)	v(THz2π)	w(THz2π)	E(meV)	M(mₑ)	R(Å)	κ(N/m)	ReΣ(ps⁻¹)	ImΣ(ps⁻¹)	μ(cm²V⁻¹s⁻¹)
50.0	14.564655406897076	12.036292150114766	-275.2215576354537	0.8046610965896512	14.267085923938287	0.001329178561414947	1.0094401838810247e-14	7.425076171946483	431.04485594481577
51.0	14.661807312434158	12.11224512486236	-275.2239439919745	0.8052370157556449	14.150753848134348	0.0013490451024868002	9.63469916839563e-15	7.547381803116255	424.0597564038006
52.0	14.758956260452381	12.188271263691965	-275.22714230159227	0.8057959620809071	14.036688149926329	0.0013690197159015182	9.220943389145935e-15	7.670780300239121	417.23798148881747
53.0	14.856146442854808	12.264412501638537	-275.2311434808493	0.8063375102747883	13.924809793274607	0.001389107329043583	1.4372235486543173e-15	7.795332878236089	410.57141996483506
54.0	14.95339395724473	12.340684756991607	-275.23593848724965	0.8068616088370185	13.815055489479672	0.0014093091277779513	1.7771935926095414e-15	7.921084592735251	404.0533656023952
55.0	15.050720106327715	12.41710884061544	-275.2415183049542	0.8073681282123716	13.707362427016793	0.0014296270471708097	1.8277609349680095e-15	8.048172898051412	397.6729786323126
56.0	15.148144747087223	12.493704262071349	-275.24787393376977	0.8078569539799804	13.60167099282593	0.0014500628737480602	2.348890176720327e-15	8.176627421306723	391.42555041409383
57.0	15.245686314272053	12.57048923656228	-275.2549963810441	0.8083279885890418	13.497924521800297	0.0014706182474934204	2.2810829436580232e-15	8.446696630508525	378.91036329586643
58.0	15.34336185421526	12.647480703162064	-275.2628766561068	0.8087811526494116	13.396069067651057	0.0014912946649401821	1.8743962985249616e-15	8.43737394379361	379.3290317860358
59.0	15.441187066619902	12.724694352003581	-275.27150576692065	0.8092163858385732	13.296053193710632	0.0015120934831193353	1.9552201884716315e-15	8.569796704509796	373.46753946119793
60.0	15.539176352285985	12.802144658418436	-275.2808747186349	0.8096336474800315	13.197827782247213	0.0015330159241575385	1.8144888714986356e-15	8.703603698927662	367.72594429021194
61.0	15.637342865120937	12.879844922369431	-275.29097451375577	0.810032916841083	13.10134586087831	0.0015540630803548114	1.7713631680779377e-15	8.838811736432033	362.10080996791544
62.0	15.73569856704173	12.957807311769184	-275.3017961536788	0.8104141931925388	13.006562444719155	0.0015752359195973559	1.7724320660083842e-15	8.975389890087317	356.59073623650903
63.0	15.834254284618952	13.036042908509643	-275.31333064134645	0.8107774956678663	12.913434392960667	0.001596535290984676	1.7315629290858447e-15	9.145124188758949	349.972381222555
64.0	15.933019766542264	13.114561756246795	-275.32556898482454	0.8111228629543665	12.821920278632138	0.0016179619305739165	9.586104984718724e-16	9.253020157734667	345.8914856292192
