Imχ|Ω(ω₀)↓|α→	1.0	2.0	2.5	3.0	4.0	5.0	6.0	7.0
0.01	1.8221347451871332e-14	5.5985092184378045e-14	7.284402943383669e-14	1.0974341245478946e-13	2.631617358390266e-13	6.623466213972245e-13	1.7847553405193765e-12	6.374445425564226e-12
0.019999999999999997	1.2192392522927461e-14	3.192698131003172e-14	5.1942672359564715e-14	7.658355307050387e-14	1.4474489535289427e-13	2.756435352278623e-13	6.349964097342468e-13	5.217666121226511e-12
0.03	1.369341898827762e-15	2.8920811908097045e-16	2.2425042384902304e-15	5.928606712013526e-15	6.173273510853586e-14	1.556826590706587e-13	5.869500516596759e-13	2.0168214442173046e-12
0.04	8.279512989766789e-17	7.473258178278627e-15	3.8221691589180797e-14	1.3564024407300219e-14	2.0638552451542492e-14	1.9125427956369788e-13	4.593956860332786e-13	7.658986761615001e-13
0.049999999999999996	2.3540544872343436e-15	1.66793778532879e-14	1.4084995701712957e-13	1.8013941672105722e-13	1.226617149253823e-13	6.044973909952389e-13	1.6570488386339843e-12	5.8097658217859415e-12
0.060000000000000005	3.2636424180467236e-14	8.033879880002455e-14	1.1210975676219214e-13	1.39456246997832e-13	2.142619087241637e-13	1.8205999003938425e-13	7.268605227147724e-13	2.8192563255057496e-12
0.07	5.101641572039491e-14	1.4831925551520506e-13	1.9313018678431794e-13	1.4226804159630864e-13	5.692648890544189e-14	9.605071083453622e-13	3.5838884060679537e-12	5.491999260440668e-12
0.08000000000000002	2.6741453588018997e-14	1.123036476365078e-13	1.5052782966257495e-13	2.2095727867255945e-13	1.2840937474223295e-12	1.3070652861004321e-12	2.3516069031490363e-12	3.3637741867698333e-12
0.09	4.3423687181495417e-14	3.05401293705227e-14	1.161395978866444e-13	7.457357537301137e-13	9.612590958870389e-13	1.224856177510279e-12	4.683451080577668e-13	4.974301440987613e-14
0.09999999999999999	3.6198503730318066e-13	1.0506197583530488e-12	4.862511656209349e-13	9.057636767226866e-13	2.9201527595828702e-12	2.8710272497596315e-12	2.607278584582833e-12	3.409760945575063e-11
0.11	1.6000134765429597e-13	1.0954159616103065e-13	2.912014715047013e-13	9.949338884247688e-13	2.4743842178445923e-12	6.534894338731905e-12	1.0589686371253342e-11	9.252789396913606e-12
0.12000000000000001	3.673343909810348e-15	3.006284247752354e-14	6.389920265198815e-13	9.010734392412415e-13	1.7201931106352382e-12	6.491991901072768e-12	6.65363264098197e-13	1.6218347668175796e-11
0.13	1.6478299950057768e-13	8.73101579835185e-13	5.637445908234391e-13	9.129584152015759e-14	3.9429404834506694e-12	4.369314274688045e-12	1.4206100644631754e-11	2.9577585183573115e-11
0.14	1.3512026594482838e-12	3.171871441032447e-12	3.0816143002082123e-12	3.876092069174798e-12	3.447813399707877e-12	1.3944775043939035e-11	5.595837992924161e-12	1.937022839888052e-11
0.15000000000000002	3.5204415791378606e-13	2.4150362110750443e-13	1.0016794821927693e-12	4.546641631513331e-12	3.694960995755198e-12	4.286089333757762e-12	6.017337929754935e-12	6.630717364763088e-11
0.15999999999999998	9.804442355066066e-13	3.3062369893749266e-12	5.296915890386773e-12	5.683997958238915e-12	3.1112840338243627e-12	9.858174304009758e-12	9.701311443777622e-12	2.11902307248656e-11
0.16999999999999998	9.527727559046137e-13	2.9034823870358707e-12	3.5403795379681827e-12	4.703437618955646e-12	3.5515912375506698e-12	1.0119680025069265e-11	3.1904915554908855e-11	4.4327339815746933e-11
0.18	9.038557076204823e-13	1.4982727537603407e-12	1.2932942885927525e-12	6.083642462909259e-13	1.6843663927702443e-12	1.2530818339535037e-12	2.5589670198659165e-11	7.460974460385066e-11
0.18999999999999997	1.6983129096486913e-13	7.466796577604365e-13	1.5897097678016838e-12	1.3965216379487038e-12	5.576870400958634e-12	1.1147494400350816e-11	2.879409606432647e-11	5.495038145650543e-11
0.19999999999999998	1.411346725092843e-12	3.1930183195980472e-12	2.9253761790114185e-12	3.175725502944404e-12	1.8931969941853658e-11	4.598494636709987e-11	4.904212480164932e-11	3.277684263877486e-11
0.21000000000000002	1.0191099228583226e-12	2.373052838536729e-12	1.7767650871135698e-12	6.085515567909215e-12	1.02828811246784e-11	9.277598974847311e-12	6.730945868825105e-11	7.210642409263916e-11
0.22	2.0174453488955957e-12	2.3715379893271744e-12	4.676223627961471e-12	3.3158220517890465e-12	4.770070230237738e-13	8.023592678986108e-12	1.3945505478279101e-11	1.9876672196098805e-11
0.23	2.0083202773511165e-12	4.9580329234105e-12	9.09222777851756e-12	1.1458737241801729e-11	2.3026841540403588e-11	4.8512957908414256e-11	7.222064556880113e-11	7.285307570819355e-11
0.24000000000000002	3.049889562129567e-12	7.01796991753099e-12	1.0861798432009067e-11	1.3404770197543782e-11	1.5246225008717496e-11	8.358008495026668e-12	3.186818002812508e-11	2.280488341276456e-11
0.25	2.3476018276947465e-12	6.528027045037238e-12	8.656440398411176e-12	1.6168842273412294e-11	3.171998571416257e-11	9.491232599170455e-11	1.5549138253635333e-10	3.37507335500195e-10
0.26	9.556418277811353e-14	2.7657892240151296e-12	3.987127139101308e-12	1.8031028603399064e-12	1.0742531736282107e-11	2.486658855075601e-12	3.813283041193506e-12	5.452631682445394e-12
0.27	2.5358042255335216e-12	3.317016112475864e-12	1.0430784443433186e-11	8.831921823109772e-12	6.018265803085664e-12	3.167766494596727e-11	1.0336240295198449e-11	1.8133910264976832e-11
0.28	1.7509982889057217e-12	6.459058638074105e-12	5.8678594793301694e-12	1.97594447391873e-12	1.15166314961509e-11	2.7859964622966108e-11	6.226163435162821e-11	2.70608168954663e-10
0.29000000000000004	2.0190973227010748e-13	5.446196368503536e-12	6.743447278554691e-12	1.0191223737612768e-11	2.163143808635297e-11	1.3270159009840683e-11	5.293883357001031e-12	1.4603910522107773e-10
0.30000000000000004	1.5355057873948846e-12	8.69190174003375e-12	1.3239135253249861e-11	1.957980022680304e-11	1.5841233575985378e-11	1.8983152801955157e-11	3.397078270066218e-11	1.4761982336545575e-10
0.31	1.2983394300591802e-12	5.1297225633206936e-12	1.8174493641953431e-12	2.4441642797892683e-12	1.0142231904910266e-11	5.453931650000853e-11	1.2372317369539247e-11	6.76194948078237e-11
0.31999999999999995	3.801542591192165e-12	1.1401992158220895e-11	1.5289493880115074e-11	2.448185710311635e-11	3.0426408150626274e-11	7.833425986722322e-11	1.460444865727036e-10	1.0699975600702298e-10
0.32999999999999996	4.763817105499177e-13	3.5235475008436556e-12	1.8671165194115074e-12	5.513698108461156e-12	1.6125606987521432e-11	6.1264363811556e-11	4.365032097445958e-12	1.0465914393213919e-10
0.33999999999999997	3.842187647053221e-12	1.1720875875453041e-11	1.4984212365780076e-11	2.5961892900773893e-11	3.3974351120930514e-11	5.0805421837587957e-11	6.091057079780357e-11	2.385026167460278e-10
