Imσ|Ω(ω₀)↓|α→	1.0	2.0	2.5	3.0	4.0	5.0	6.0	7.0
0.01	83.29165112182014	67.30070667158293	59.59257374282138	52.09259451354721	37.808807484440344	24.78919836940424	13.882727659232824	6.5652140225324205
0.019999999999999997	41.645118474510994	33.64916984353317	29.79494966232369	26.044861765331667	18.902935326452905	12.393307235235834	6.940417834655406	3.2820431613306966
0.03	27.762626337270063	22.431464411428934	19.861813461102713	17.361645656247436	12.600324846827958	8.26076899264168	4.625893931158664	2.1874021889681914
0.04	20.821143985173876	16.822216315709685	14.894798686676257	13.019558164571556	9.448529318686692	6.194068644132815	3.4683163355414734	1.6398936273279157
0.049999999999999996	16.656065156745857	13.456350569419419	11.914231862184252	10.413921498668902	7.5570592337278395	4.953703075268899	2.773517062537292	1.3112379535005678
0.060000000000000005	13.87918766854444	11.212175366202782	9.926888343018357	8.676509574749806	6.295751288286637	4.126504486921584	2.3101067314062047	1.0920086381203398
0.07	11.895567646657797	9.608965524987354	8.507100294960436	7.435225370617719	5.394535385663872	3.53540088671119	1.978918424617112	0.9353085826325509
0.08000000000000002	10.407733082184103	8.406358348154448	7.442033688143965	6.504020262802158	4.718376377910703	3.091856209213833	1.730368645044478	0.8176892222104821
0.09	9.25042168397212	7.470818905883878	6.613447290925322	5.779533800290945	4.1922546497156254	2.7466836899474507	1.5369109731930664	0.7261235645808596
0.09999999999999999	8.324476016721608	6.722226152806712	5.950396271315679	5.1997496193056065	3.77115835043015	2.470371211339196	1.3820175263836765	0.6527954020405051
0.11	7.566795840737858	6.109593887260137	5.407733831723684	4.72520267594142	3.4264435022660207	2.2441382850452705	1.2551705334020267	0.5927307737321987
0.12000000000000001	6.935314278263591	5.598931230856215	4.955362025673199	4.32958285900343	3.139014050069682	2.0554645363091533	1.1493581227182426	0.5426136956839617
0.13	6.400908057288372	5.166705967874572	4.572443739651933	3.9946754024655475	2.8956495822352135	1.8956819671099425	1.0597258943117533	0.5001484776663382
0.14	5.942774797934009	4.796109304321709	4.244095248980418	3.7074696870434276	2.6869068885287426	1.7585991084707198	0.9828063989343213	0.4636953314924094
0.15000000000000002	5.5456593754071575	4.474814726128632	3.9594017529760865	3.4584245233678033	2.5058608872098658	1.6396755091298731	0.9160568200708896	0.4320517383295444
0.15999999999999998	5.198120406755922	4.193577288797231	3.710177089789714	3.2403839585337204	2.3473177156797838	1.5355057914824657	0.8575700221926803	0.4043158007862538
0.16999999999999998	4.891408556531902	3.9453272650963966	3.4901611852903938	3.0478757250090265	2.207305538268154	1.443485806452824	0.8058875895809207	0.3797978247029725
0.18	4.618718749082887	3.724565923553969	3.294485035969182	2.876643558273478	2.0827351008099706	1.3615900682845612	0.759875179468509	0.3579613744240756
0.18999999999999997	4.374678517734996	3.526952104209946	3.119304631409904	2.723327189094449	1.9711674675405686	1.2882194751696272	0.718637239465446	0.33838294058598933
0.19999999999999998	4.154989851482447	3.349012823305819	2.961544706117662	2.5852383463717477	1.8706514417862652	1.222094711520317	0.6814573099273875	0.32072370899979313
0.21000000000000002	3.95617337120299	3.1879365638843042	2.8187157016104516	2.460200752310943	1.7796074333760825	1.1621801071723121	0.6477553821304705	0.30470939466459795
0.22	3.7753822771045	3.0414229414466245	2.6887806514135564	2.346433762401236	1.6967430063310696	1.107628263968059	0.6170568866260491	0.2901155761979056
0.23	3.6102648284813985	2.907571586208476	2.5700567901890126	2.2424663551964428	1.6209904491943885	1.0577391264901184	0.5889697716643358	0.27675685531346783
0.24000000000000002	3.458861205741573	2.784798803232043	2.4611417566571423	2.1470726233962973	1.5514599550209984	1.0119292813566845	0.5631673092606939	0.2644787272992819
0.25	3.319525125669542	2.67177423905649	2.36085751559696	2.0592227543666177	1.4874040437765843	0.9697086325734964	0.5393750333122536	0.2531514015492129
0.26	3.1908635432670835	2.5673721564534673	2.2682072122201102	1.9780453126706954	1.4281901847599856	0.9306624512017622	0.5173606864556718	0.24266504919231743
0.27	3.07168975536645	2.4706335440198863	2.182341621162512	1.902797912776643	1.3732795133192228	0.8944374205568192	0.49692640357751305	0.23292610625093402
0.28	2.9609865519919443	2.3807363389042377	2.102532779464379	1.8328441685027896	1.3222100979555411	0.8607306651744013	0.4779025702037669	0.22385436849398144
0.29000000000000004	2.8578769921540728	2.2969718146993188	2.0281530802703784	1.7676354205483573	1.274583679432844	0.8292810565532404	0.46014295100899905	0.215380688377494
0.30000000000000004	2.7616010244783564	2.2187256904883856	1.9586585422618348	1.7066961092889192	1.230055054115444	0.7998622521833304	0.44352079292235896	0.20744513179169463
0.31	2.6714966305644023	2.145462892421086	1.8935753202368928	1.649611983312021	1.188323515619967	0.772277084530986	0.427925681932279	0.19999549185249998
0.31999999999999995	2.5869845083663883	2.0767151778544557	1.832488742307984	1.596020516782806	1.1491258996064022	0.7463530005740888	0.41326098956124313	0.19298608131143047
0.32999999999999996	2.5075555351104515	2.0120710063692835	1.7750343449798458	1.545603072361797	1.11223089510219	0.7219383318236661	0.3994417837004632	0.18637674432536133
0.33999999999999997	2.432760447104128	1.951167199033668	1.7208904849205882	1.4980784432330683	1.0774343576160321	0.6988992217476466	0.38639310774860475	0.18013204301833144
0.35	2.3622012847478113	1.8936820259323626	1.6697722192555409	1.453197502116646	1.0445554256092664	0.677117079501295	0.37404855512433444	0.1742205830969286
0.36	2.2955242656752533	1.8393294466741221	1.621426204593998	1.4107387440625938	1.0134332846035556	0.6564864586340844	0.36234908101573676	0.16861445178557838
0.37	2.2324138127500834	1.7878542857547073	1.5756264260916044	1.370504551838226	0.9839244573799545	0.6369132784688339	0.35124200622048196	0.16328874766949933
0.37999999999999995	2.1725875251675957	1.7390281677486144	1.5321705977978783	1.3323180490597024	0.9559005192379771	0.6183133294263281	0.3406801799095443	0.15822118317854347
0.38999999999999996	2.1157919212955654	1.6926460764428666	1.490877114383056	1.2960204363334213	0.9292461649556861	0.6006110032431632	0.33062126897252975	0.15339175018846551
0.4	2.061798822953145	1.6485234343229458	1.4515824664699222	1.2614687308612706	0.9038575674956528	0.5837382169247151	0.3210271555062958	0.148782433949401
0.41000000000000003	2.0104022657402547	1.6064936053558923	1.414139029178699	1.2285338339893053	0.8796409769305783	0.5676334950215475	0.31186342203636436	0.14437697018751866
0.42000000000000004	1.9614158525393535	1.5664057541867822	1.3784131654789413	1.1970988719870919	0.8565115135006183	0.552241178421938	0.3030989095295126	0.14016063594810171
