T(K)	v(THz2π)	w(THz2π)	E(meV)	M(mₑ)	R(Å)	κ(N/m)	ReΣ(ps⁻¹)	ImΣ(ps⁻¹)	μ(cm²V⁻¹s⁻¹)
80.0	13.605661528906602	10.224449802358272	-20.43561622882002	0.21249106702607126	40.0053572524088	0.0003477189953869452	2.2012774592595927e-15	50.41468788865051	290.7254619025609
81.0	13.74352383639824	10.343461163569007	-20.577446089785496	0.21185839106788817	39.758540859549804	0.00035342668967607813	1.248804258056522e-15	50.89348280167789	287.99037944045256
82.0	13.881486018325637	10.462705782922304	-20.720102662087108	0.21123464066323566	39.516261187264874	0.00035916708007690244	1.2206195635214212e-15	51.35590163046314	285.3972563575296
83.0	14.01954417337095	10.582176909841424	-20.863571499300086	0.2106197036812068	39.27838177765594	0.0003649399476514274	1.1933964788050503e-15	51.81229316831146	282.8833183562993
84.0	14.157694567896606	10.701868056411326	-21.007838773552905	0.2100134644134878	39.044771775214954	0.00037074507782835066	-8.810281487900749e-16	52.26371466274855	280.4399480151792
85.0	14.295933627463365	10.821772984907371	-21.15289124055364	0.20941580421058856	38.81530563985788	0.00037658226026088146	3.6294595413546073e-17	52.69853290786295	278.12602390140677
86.0	14.434257928922925	10.941885696083837	-21.298716206901553	0.20882660205224762	38.58986287728478	0.00038245128869337743	-8.432746801770827e-16	53.14763687570742	275.77582531803347
87.0	14.572664192854317	11.062200417989464	-21.44530149952027	0.20824573505975633	38.36832778560893	0.00038835196082992875	-7.408086071372812e-16	53.58132071550246	273.5437131332368
88.0	14.711149276558684	11.182711595504841	-21.592635437057695	0.20767307895386722	38.150589216942265	0.00039428407821296053	-7.587189983509603e-16	54.00983394028076	271.37342135337013
89.0	14.849710167381872	11.303413880375977	-21.740706803113508	0.2071085084647409	37.936540353117756	0.0004002474461042795	8.152318142973911e-17	54.42380529265259	269.30923599126004
90.0	14.988343976434074	11.424302121795296	-21.889504821163033	0.20655189769798835	37.72607849446786	0.00040624187337209416	-7.276368489571912e-16	54.850972470173055	267.21191554208957
91.0	15.127047932622766	11.545371357443356	-22.039019131058748	0.2060031204613082	37.51910486084901	0.00041226717238150486	-7.12825577280118e-16	55.263766570706856	265.21596938834733
92.0	15.26581937714456	11.666616805132096	-22.189239766997687	0.20546205055396888	37.31552440406403	0.00041832315889315396	-7.4379574719889855e-16	55.67089346495107	263.27641808603124
93.0	15.404655758079254	11.78803385467764	-22.340157136853456	0.20492856202572657	37.11524563097334	0.000424409651960293	-7.592119118769363e-16	56.07468637185883	261.3805688703221
94.0	15.543554625445097	11.909618060365663	-22.49176200277822	0.20440252940465803	36.918180436563055	0.0004305264738346557	4.614753344386104e-19	56.46555468223704	259.57122896575595
95.0	15.682513626479444	12.031365133760351	-22.64404546298693	0.20388382789886056	36.72424394633932	0.00043667344987492794	-6.579962595680295e-16	56.866473375248795	257.74120590148584
96.0	15.821530501110127	12.153270936815735	-22.79699893464357	0.20337233357467996	36.53335436745094	0.0004428504084570837	-7.156730373343576e-16	57.25708089794755	255.98289666958473
97.0	15.960603077772173	12.275331475446421	-22.950614137774988	0.20286792351215244	36.34543284799944	0.0004490571808909195	-6.329904226301807e-16	57.64228268188566	254.27225885534432
98.0	16.09972926932773	12.397542893297874	-23.10488308014238	0.20237047594198637	36.16040334398767	0.0004552936013367268	-6.887558703521206e-16	58.02329809122279	252.60255630519745
99.0	16.238907069336985	12.519901465971584	-23.259798043006576	0.20187987036352717	35.97819249345429	0.00046155950672889013	-6.758813007676907e-16	58.400102160859916	250.97273601902114
100.0	16.378134548380878	12.642403595389984	-23.415351567728905	0.20139598764800828	35.79872949734333	0.0004678547366983236	-5.981510721578866e-16	58.77251582405863	249.3824403736272
101.0	16.51741357721684	12.765049513620284	-23.5715364431509	0.20091868402629723	35.62194478302913	0.00047417925611490004	-5.871960038283224e-16	59.142217755522324	247.8235341746683
102.0	16.65673119072878	12.887824732369255	-23.728345693702636	0.20044792166563383	35.447776015744566	0.0004805325419434109	-1.6996965914713429e-18	59.506553944453096	246.30620413312639
103.0	16.796096850516545	13.010737129214089	-23.885772568192905	0.19998350772959594	35.27615576063708	0.0004869148093258455	-1.6691861040621145e-18	59.86721944311369	244.82235118717017
104.0	16.93550517627461	13.133779852008644	-24.043810529235504	0.19952535543478211	35.10702362333647	0.0004933257853656602	-1.639519008751177e-18	60.22510431654805	243.36750578403075
105.0	17.074954575810033	13.256949860016247	-24.202453243274224	0.19907335359283596	34.9403200404839	0.0004997653221388656	-1.610664461561981e-18	60.57880965002113	241.9465405110721
106.0	17.214443515946595	13.380244210796485	-24.361694571162364	0.19862739274488087	34.775987416883346	0.0005062332740216952	-1.5825930032916316e-18	60.92845908743524	240.55808472142888
107.0	17.353970519913958	13.503660056168009	-24.52152855926919	0.1981873651896768	34.61397004334081	0.0005127294976293806	-1.5552764865399403e-18	61.27544486997188	239.1958712695363
108.0	17.493534164985103	13.627194638489334	-24.68194943107479	0.19775316500383566	34.45421401863815	0.00051925385176017	-1.5286880071037191e-18	61.61918366336094	237.86153194068334
109.0	17.633133080210865	13.750845287090211	-24.84295157922471	0.19732468805621078	34.29666717533978	0.0005258061973412829	-1.5028018394525637e-18	61.959661772720466	236.5544453238842
110.0	17.772765944281335	13.874609414888662	-25.004529558015342	0.19690183201663003	34.141279009265155	0.0005323863973769843	2.7561187346818814e-17	62.295577644228935	235.27887495974076
111.0	17.912431483404653	13.998484515078273	-25.166678076285258	0.1964844963603036	33.98800061242035	0.0005389943168955774	-1.453039070192642e-18	62.62936421289482	234.02494352774625
112.0	18.052128469453535	14.122468158133438	-25.32939199068501	0.19607258236684255	33.836784609129516	0.000545629822903862	3.2536382140163546e-19	62.95963555698638	232.7973040732596
113.0	18.19185571795958	14.246557988710494	-25.492666299304794	0.19566599311693736	33.68758509529062	0.0005522927843349795	3.200562787624344e-19	63.182943473445	231.9745269427254
114.0	18.331612086406505	14.370751722893168	-25.656496135637017	0.19526463348431924	33.540357580468665	0.0005589830720049937	2.7496223884403106e-17	63.589280024521216	230.49220587887476
115.0	18.471396472615737	14.495047145578505	-25.820876762854088	0.19486841012456568	33.395058932755326	0.0005657005585708041	3.0983921833704027e-19	63.93140483000185	229.25874164778523
116.0	18.611207812944283	14.619442107707922	-25.98580356838252	0.1944772314630451	33.251647326210005	0.0005724451184814626	3.0492086677121474e-19	64.25012576569313	228.12147444740876
117.0	18.751045080910853	14.743934523976508	-26.151272058757577	0.19409100767816498	33.110082190738794	0.0005792166279416729	2.6207420435503563e-17	64.56574665781154	227.00633357158108
118.0	18.890907285604865	14.86852237035316	-26.31727785473728	0.19370965068452334	32.970324164279994	0.0005860149648679856	-3.239143566985585e-16	64.85732165077262	225.98579543604637
119.0	19.03079347038577	14.993203681936699	-26.483816686667698	0.1933330741127518	32.832335047197944	0.0005928400088527307	-2.937986558577349e-16	65.18829820066779	224.8384116115984
120.0	19.170702711457814	15.117976550713449	-26.65088439007797	0.1929611932891084	32.69607775873087	0.0005996916411237212	-3.140215237864135e-16	65.4970726393017	223.77845043270665
121.0	19.310634116557818	15.242839123462483	-26.81847690149803	0.19259392521338267	32.56151629540342	0.0006065697445066858	-1.5527507254860753e-15	65.8023276555223	222.74034894070078
122.0	19.45058682389456	15.367789599951188	-26.986590254478877	0.19223118853445711	32.42861569131173	0.0006134742033946614	-3.511035419359661e-16	66.10174697986885	221.73140790915966
123.0	19.59056000085247	15.492826230913883	-27.155220575813466	0.19187290352678155	32.29734198015561	0.0006204049037097742	-1.5065332587951014e-15	66.38347932335645	220.79037695067726
124.0	19.730552842821478	15.617947316189264	-27.324364081938732	0.1915189920655161	32.167662158956915	0.0006273617328680681	-3.4074102336491903e-16	66.68110995113634	219.8048807802065
125.0	19.870564572267252	15.743151203130157	-27.4940170755118	0.19116937759992975	32.03954415335908	0.0006343445797514577	-1.4624411185004324e-15	66.9952138121583	218.77433609207228
126.0	20.010594437648994	15.868436284880003	-27.664175942151402	0.19082398512750276	31.91295678442743	0.0006413533346745278	-1.4411511872386982e-15	67.28795954978288	217.82252755424292
127.0	20.150641712380445	15.993800998719527	-27.83483714733435	0.19048274116755615	31.78786973689475	0.0006483878893518794	-1.4203448026679016e-15	67.55938718845232	216.9474003992535
128.0	20.29070569398254	16.119243824629233	-28.00599723343831	0.1901455737338267	31.664253528739867	0.0006554481368716268	-1.4000072845663457e-15	67.84763818086257	216.02569840427458
129.0	20.43078570315799	16.244763283797436	-28.17765281692341	0.18981241230741763	31.542079482087928	0.000662533971665396	-1.3801245047206439e-15	68.13292672323236	215.12114814383267
130.0	20.57088108291341	16.370357937193464	-28.3498005856457	0.18948318780967063	31.42131969530871	0.0006696452894800244	-1.3606828623657013e-15	68.41593822986262	214.23127128444256
131.0	20.710991197752367	16.49602638423749	-28.522437296293994	0.18915783257470484	31.301947016310105	0.0006767819873505792	-1.3416692608759282e-15	68.69750423817808	213.35321545722104
132.0	20.85111543289628	16.62176726151405	-28.69555977194455	0.18883628032210767	31.183935016916802	0.0006839439635744515	-1.1086522049111878e-15	68.99422639887223	212.43565133068788
133.0	20.991253193502477	16.747579241501306	-28.86916489972689	0.188518466129877	31.067257968310575	0.0006911311176849312	-1.288070404331365e-15	69.27054100392557	211.58826263924743
134.0	21.13140390395145	16.873461031390974	-29.043249628595632	0.18820432640723833	30.951890817491986	0.0006983433504263668	-1.0141017524908393e-15	69.52908058319998	210.80148479113973
135.0	21.27156700723805	16.999411372028426	-29.217810967201267	0.18789379886734242	30.837809164679783	0.0007055805637328896	-1.3490525292407697e-15	69.80274332274685	209.97503429532247
136.0	21.41174196412251	17.125429036623512	-29.392845981856073	0.18758682250151193	30.724989241633907	0.0007128426606987444	-1.1279347215652348e-15	70.07454047261402	209.1606070371511
137.0	21.55192825266672	17.251512829871597	-29.568351794590427	0.18728333755192833	30.613407890843817	0.0007201295455610822	-1.0196918256572914e-15	70.3428018024936	208.3629461370387
138.0	21.69212536755623	17.377661586868204	-29.74432558129281	0.1869832854858502	30.503042545541376	0.0007274411236756063	-9.233071499539932e-16	70.61005266781035	207.57431653613688
139.0	21.832332819482236	17.503874172101696	-29.920764569932288	0.18668660896989522	30.393871210519904	0.0007347773014935654	-9.340341779617717e-16	70.8774703175406	206.79114755982087
140.0	21.972550134642802	17.63014947857733	-30.09766603885661	0.18639325184428798	30.28587244368022	0.0007421379865431417	-9.218673676501275e-16	71.14096734474805	206.02521964699426
141.0	22.112776854133198	17.756486426844013	-30.2750273151633	0.18610315909802663	30.17902533831991	0.0007495230874063859	-1.0558221940934892e-15	71.40010486216644	205.27747755266589
142.0	22.253012533474077	17.882883964173008	-30.45284577314116	0.18581627684389904	30.073309506098344	0.0007569325137008219	-7.760152045062304e-16	71.66181172311173	204.52781014988452
143.0	22.39325674216483	18.009341063773977	-30.631118832774398	0.18553255229388343	29.968705060656372	0.0007643661760617804	-6.118438690542691e-16	71.92004286453114	203.79344671288683
144.0	22.533509063031417	18.135856723812818	-30.809843958313763	0.18525193373595095	29.865192601870426	0.0007718239861174149	-5.700266628222695e-16	72.17683764262006	203.06837902311443
145.0	22.67376909196327	18.262429966834315	-30.989018656903326	0.1849743705096732	29.762753200674304	0.0007793058564774844	-5.628726113363608e-16	72.43209449534754	202.3527488086486
146.0	22.814036437344846	18.389059838892727	-31.168640477265537	0.1846998129835108	29.661368384517893	0.0007868117007100043	-5.558596928680726e-16	72.6851915422606	201.64813646504035
147.0	22.954310719683214	18.51574540888012	-31.34870700843945	0.18442821253197525	29.561020123292355	0.0007943414333264645	-7.98947360638656e-16	72.93673971892437	200.95268145497403
148.0	23.094591571153956	18.642485767789477	-31.529215878571243	0.18415952151347015	29.461690815832178	0.000801894969762745	-7.354446541892271e-16	73.18628156265676	200.26749699741544
149.0	23.234878635315294	18.76928002815604	-31.710164753751684	0.18389369324796567	29.363363276897097	0.0008094722263662127	-6.476144532659748e-16	73.435672992626	199.5873779841729
150.0	23.37517156652435	18.896127323203398	-31.891551336901493	0.18363068199642557	29.26602072463907	0.0008170731203722725	-5.420903008940613e-16	73.6821290541979	198.91978708053247
151.0	23.515473140503868	19.02302991776043	-32.073373366700295	0.18337043147032095	29.169646331764575	0.0008246976904125174	-4.2627572384998805e-16	73.92683132003985	198.26135060016074
152.0	23.65577370040534	19.149977651060084	-32.25562861655787	0.18311293215396954	29.074225397649336	0.0008323454939169551	-4.723340200137649e-16	74.17098049409404	197.6087322220101
153.0	23.796082263406454	19.27697904912402	-32.438314893625666	0.1828581065995263	28.97974096961597	0.0008400168122549842	-5.282157161233725e-16	74.413971369756	196.9634620127038
154.0	23.936395413429928	19.404030211221237	-32.62143003784636	0.18260592409217893	28.8861781996176	0.0008477114455637012	-4.1129485239173115e-16	74.65362188782467	196.3311766055353
155.0	24.076712854354692	19.531130365866737	-32.804971921040064	0.18235634328822992	28.793522150037983	0.0008554293153139542	-5.107100684175337e-16	74.89455762832965	195.69957934509864
156.0	24.21703429898012	19.658278758966688	-32.98893844602594	0.18210932366480861	28.70175822039048	0.000863170343778813	-5.047798722711435e-16	75.13157574273983	195.08220449532757
157.0	24.357359468805353	19.78547465338728	-33.17332754577567	0.1818648255011416	28.610872137599166	0.0008709344540224907	-5.471840118071204e-16	75.36706015080561	194.4726700732892
158.0	24.497688093662518	19.912717328381632	-33.358137182600686	0.1816228098608289	28.520849946626118	0.0008787215698838612	-4.932426356954273e-16	75.60241301482903	193.8672700860288
159.0	24.63801991150656	20.04000607918278	-33.54336534736825	0.1813832385739528	28.431678001421478	0.0008865316159655284	-4.876303140309368e-16	75.83611548624985	193.2698336290557
160.0	24.778354668065447	20.16734021645953	-33.72901005874634	0.1811460742201634	28.343342956184728	0.0008943645176179236	-4.821188039832759e-16	76.0690040036235	192.67812974655476
161.0	24.91869211680215	20.29471906609906	-33.91506936247815	0.18091128011097404	28.255831756936384	0.0009022202009341478	-3.8830029639619487e-16	76.30004425044635	192.0946909937817
162.0	25.05903201837041	20.422141968474087	-34.101541330680675	0.18067882027444324	28.169131633360433	0.0009100985927272162	-3.839692218113111e-16	76.5303042189359	191.5167275589481
163.0	25.199374140616477	20.549608278275862	-34.28842406117074	0.18044865943817304	28.08323009093343	0.0009179996205264462	-3.797144718755157e-16	76.7588501867467	190.94649525680407
164.0	25.339718258309873	20.677117364074533	-34.47571567681309	0.18022076301375048	27.99811490331584	0.0009259232125642499	-1.1875465170872561e-15	76.9857779497188	190.3836502460764
165.0	25.480064152856045	20.80466860786575	-34.663414324893296	0.17999509708164108	27.913774104996694	0.0009338692977622496	-4.606194092079222e-16	77.21360815238441	189.8218950495807
166.0	25.62041161212175	20.932261404738377	-34.85151817651275	0.17977162837603652	27.83019598418871	0.00094183780572124	-4.556136569387628e-16	77.43806654408885	189.2716860997116
167.0	25.760760430294702	21.059895162579625	-35.04002542600364	0.17955032427000683	27.74736907594652	0.0009498286667127993	-4.8928781056449e-16	77.66161186948565	188.7268763843445
168.0	25.901110407626668	21.187569301667814	-35.228934290365814	0.17933115276139652	27.665282155523894	0.0009578418116662216	-1.2187710095926552e-15	77.88371641084494	188.1886753552565
169.0	26.041461350188822	21.31528325428163	-35.4182430087216	0.17911408245903476	27.58392423194585	0.0009658771721559124	-1.2057769282396808e-15	78.10462963377702	187.65639747381746
170.0	26.181813069848747	21.443036464536686	-35.607949841790074	0.17889908256859224	27.50328454177243	0.0009739346803975096	-1.1973879992321266e-15	78.32420262200733	187.13032412005845
171.0	26.32216538389902	21.570828387875476	-35.798053071380394	0.17868612287989202	27.423352543092328	0.0009820142692302158	-1.101162058860173e-15	78.5434794533068	186.607895717361
172.0	26.4625181151726	21.69865849105482	-35.98855099989842	0.17847517375296718	27.344117909689807	0.0009901158721177374	-6.305608301364404e-16	78.76831879559978	186.07523490675456
173.0	26.602871091469613	21.82652625143366	-36.17944194987464	0.17826620610676253	27.265570525399053	0.0009982394231237617	-6.980879437638033e-16	78.98570187597103	185.56312186877273
174.0	26.743224145909135	21.954431157211765	-36.37072426350416	0.17805919140503154	27.187700478649496	0.0010063848569212234	-1.143997697707183e-15	79.19443627385573	185.0740293474377
175.0	26.883577116204187	22.08237270656819	-36.56239630220389	0.17785410164617524	27.110498057164516	0.0010145521087623357	-1.0562042754108732e-15	79.40803599029864	184.57619862166092
176.0	27.023929845051597	22.210350407946393	-36.75445644618281	0.17765090934964944	27.033953742849338	0.0010227411144892026	-1.1248076558741177e-15	79.62211794871314	184.07992402993153
177.0	27.16428217965475	22.338363779453267	-36.94690309402688	0.17744958754557047	26.95805820682037	0.0010309518105128563	-6.658501241553307e-16	79.8410354654508	183.5751921008557
178.0	27.304633971618966	22.46641234864241	-37.1397346622976	0.177250109763376	26.882802304591152	0.0010391841338060473	-1.008054853461971e-15	80.04555788485472	183.10614368114182
179.0	27.44498507700505	22.594495652463834	-37.33294958514262	0.1770524500202575	26.808177071416775	0.0010474380219016686	-9.979476596090216e-16	80.25654566052815	182.6247728764372
180.0	27.585335355982973	22.72261323680869	-37.52654631391879	0.1768565828111239	26.734173717783158	0.0010557134128760495	-9.190228059503999e-16	80.46745988531934	182.14609289258036
181.0	27.725684672915968	22.85076465648996	-37.72052331682799	0.17666248309758947	26.660783625002928	0.0010640102453497204	-9.099171184829027e-16	80.67632731992983	181.67452473360945
182.0	27.866032895981338	22.978949474763066	-37.914879078562784	0.1764701262984972	26.587998340994755	0.0010723284584686803	-9.009546167323282e-16	80.88390974545405	181.20827083195155
183.0	28.006379897298785	23.107167263356832	-38.10961209996461	0.1762794882793041	26.51580957613971	0.0010806679919069307	-8.921322505243471e-16	81.08966576686989	180.74847496892235
184.0	28.146725552733887	23.235417602185763	-38.30472089769087	0.17609054534255794	26.444209199312418	0.0010890287858546783	-8.834470510957107e-16	81.29539545532423	180.29106496143444
185.0	28.287069741681314	23.36370007903263	-38.50020400389374	0.17590327421884128	26.37318923397496	0.0010974107810080148	-9.405625696362485e-16	81.50000753415313	179.83843028430786
186.0	28.42741234715817	23.492014289560892	-38.69605996590718	0.1757176520568687	26.30274185443991	0.0011058139185682859	-9.31511177004141e-16	81.70394105917418	179.38955248787977
187.0	28.56775325551392	23.620359836931204	-38.892287345944396	0.17553365641505747	26.23285938221015	0.0011142381402281974	-8.581859331501241e-16	81.90737652569119	178.9439980232315
188.0	28.70809235649826	23.74873633178704	-39.08888472080443	0.17535126525224978	26.1635342824343	0.0011226833881713427	-8.500212525042169e-16	82.10985413902117	178.50273364614318
189.0	28.848429543003988	23.87714339191323	-39.285850681585615	0.17517045691956437	26.094759160476823	0.0011311496050587574	-8.419800283436083e-16	82.31114699457875	178.06620316038973
