Ω(THz2π)|N|Reσ(μS)	1|-25.818452838782992meV	2|-25.849418626574153meV	3|-25.851938605446147meV	4|-25.852241573425026meV	5|-25.85228294343826meV	6|-25.852289552669724meV	7|-25.85229079473999meV	8|-25.852290889344008meV
0.13	-0.00029905032245536024	-0.0054432316238208515	-0.0017836439353473691	-0.0032318993707144503	-0.003032853155214255	-0.0027209582944469385	-0.002478939239403636	-0.003095009115701181
0.14	-0.0080501344095847	-0.007200343091167836	-0.008877218847717411	-0.008064263277949882	-0.008393191878666086	-0.007544100704117815	-0.006596744386970563	-0.006563185755746956
0.15	-0.0015489707407374163	-0.0036031959163534987	-0.0020124150901795076	-0.006512830373487551	-0.006501804436605327	-0.007063621698078948	-0.005831689162397664	-0.006064184909227004
0.16	-0.001690534296755762	-0.00025387525593497284	-0.0022380276257817503	-0.005707228371939499	-0.004027479059294536	-0.004002273058681925	-0.004004529903237629	-0.004182841069196711
0.17	0.0009310522695780006	0.0015490633620084517	0.0022138249384970996	0.002236855685140314	0.0023145950562709996	0.00033462341740272614	0.0002708240453482313	0.0010051770269597405
0.18	0.003977209586911289	-9.335909164935874e-5	0.0017366739361869572	-0.00030063429798211645	0.00016845950955037128	-0.0008611081784068128	-0.001036103953122001	-0.0011852374288159702
0.19	-0.001037206441965666	-0.004231336722490205	-0.00323565770386331	0.0042794952251402054	0.00228477765266213	-1.518694019297241e-5	0.0010058113919477613	0.0010072960842687083
0.2	0.00629758206441802	0.007035399080282435	0.006410748841139891	0.007692594169015567	0.007886566123277015	0.00796653823276337	0.00660034905853487	0.00694237038335063
0.21	-0.00015912481015245846	-0.0005964016295383413	-0.00037201554664446565	2.7437003505960782e-5	-0.0007345537107028738	-0.00041178587208394256	5.566895846244794e-5	-0.0005037177778051654
0.22	-0.006141127792004695	-0.0069494241385073055	-0.005410270937523372	-0.005872705276563728	-0.0032129135328589175	-0.00401277059949615	-0.0036677974291868176	-0.003456023859039337
0.23	-0.0025571948017339185	-0.0024222871061105084	-0.0036939424416715925	-0.0033481146704200464	-0.003021889521291574	-0.00309888799935612	-0.0029740535051845122	-0.0033298559449490947
0.24	-0.0035496001730756514	-0.002400844980218204	-0.002521886794487398	-0.0001633680793679483	0.0022921616773584333	0.002443670719804746	0.002352884924827822	0.002536456574085386
0.25	0.00025266827601590284	-0.0011414674706609544	-0.0016341480379630144	-0.0025875289784839193	-0.00217391756491208	-0.002463598732674966	-0.0025031382970875627	-0.001677288769695865
0.26	0.0019490184261837771	0.0028682874357956224	0.0035388806627613544	0.004438092881995097	0.004349017262739479	0.003876616301926612	0.004018314927414714	0.0039950647437896735
0.27	0.000823456539785086	0.0013138459740391544	0.004224533190056808	0.005733427959833706	0.006079170032268658	0.006484426118051976	0.006433110372322713	0.00632907047484549
0.28	-0.001320345402546618	-0.0026231199843450258	-0.000724008262270336	-8.602206564287437e-5	-0.0021141512654126735	-0.002422630876860759	-0.0023471901994310254	-0.002421221652426926
0.29	0.0011678212411297764	0.0003995885492254339	0.002422372654266976	0.0014908346907839072	0.0014445220700914543	0.0014488640270327448	0.0009796362543867596	0.0011019540738644658
0.3	-0.001626122594147302	-0.002595949229907131	-0.001862796366750556	-0.0016308556209400139	-0.002792873678393972	-0.0017215614569466348	-0.0014475955029299027	-0.0021562150836947503
0.31	-0.0015296531315479999	-0.0015528649543889955	-0.0015979140851293144	-0.0020620102786691606	-0.0018202415600528838	-0.002282082331386288	-0.002770202731968632	-0.0023516218966884057
0.32	0.001051717544968286	0.000613212266922542	0.0016854809904250454	0.001106170928264153	0.0008074445000581195	0.0005682836356926623	0.00023486106423512883	0.0005199639899670529
0.33	-0.00019489962608776825	-0.0007231052059713645	-0.0003623226346061303	9.26609777546207e-5	-0.0005112429305275383	-0.0007887284097422247	-0.0006311042458210589	-0.0007276223694306491
0.34	-0.0006485910088578365	-0.0004308464165162525	-0.0024905626014581454	-0.0036853415030254507	-0.0032637145538107946	-0.0028792255987841434	-0.0024280674102389044	-0.002516089114316148
0.35	0.0012680698008514367	0.00011237625918428902	0.00031637964757317573	-0.0008437339164483356	-0.0018848849571505566	-0.0020408366640849284	-0.0015586045106043766	-0.0016102851489926246
0.36	-0.0016086096246561113	-0.0015601134581360093	-0.001107238349185551	-0.0016964594054848022	-0.00124766171528531	-0.0031858116723661907	-0.0030500628840696414	-0.003282800978272115
0.37	0.000958581706777912	0.0016928207388570227	0.0015500683830663678	0.002252183867791554	0.00043452784893930653	0.00022694064932400862	0.00043499126410074406	0.00035903684177501354
0.38	0.0006143051803337941	0.0002157103340353466	-0.00028334174379838963	0.00016300388137132106	0.000723069903418347	0.0007535921870300559	0.0005578019018559285	0.0005040213839852398
0.39	-0.0026681565563065417	-0.0018421455669060973	-0.0016933034054279078	-0.0021015787284084366	-0.00209098485724612	-0.002007129280817305	-0.001659516063433733	-0.0018571514917521455
0.4	0.0006830791878819632	-0.0005777794938346482	-0.0032924769402782584	-0.0026067954053538723	-0.0027815756072873425	-0.0032102785042382276	-0.003521906701299601	-0.003500362058230056
0.41	-0.0012243657663635465	-0.001893318029434614	-0.0023708759572107687	-0.0036274941301088605	-0.0035524132806521703	-0.00370805082661145	-0.0038205858934547573	-0.003607667434223637
0.42	-0.0006510706398875901	-0.00047825182524079417	0.0003830802519669475	0.0010312515070030625	0.0009506688197097739	0.0007461189865306417	0.0007540359238460405	0.0007860333928924493
0.43	0.0002890953055463653	-4.986470580603965e-5	0.0017122501850609752	0.002453765673484352	0.002269954397792673	0.0020156171521317043	0.0021818157805008234	0.0019838497283648625
0.44	-0.0013040654397064692	-0.0003135840375944494	0.0009591787029969475	0.000301363658619069	0.00041956281266712614	7.867016626344059e-5	-4.989270673342228e-6	-0.00015281093689805704
0.45	0.001163911426513707	0.001134904146424557	0.0016852022653908673	0.002746022434021861	0.002338572192537953	0.003014678456280567	0.0026723602916600593	0.0026383092490179314
0.46	0.0014391751711854844	0.00010832521233664785	0.001331084577594427	7.633245311505542e-5	0.0007502326155345605	0.0005659414595170755	0.0007610509687026113	0.0007027158896475165
0.47	0.00848801273666573	0.008044089488001198	0.008112005494806925	0.007040811168673011	0.0066432312562936646	0.006398185659167376	0.006358823956035002	0.006279597610116506
0.48	0.01791699364669695	0.02006070978285253	0.018377214892207512	0.0167652525366777	0.015818588330705815	0.015312132432864466	0.014825380068132157	0.0148068425240713
0.49	0.042304707942067935	0.046238019559823665	0.04306356041878702	0.03996139659487456	0.03754257457852732	0.03622786601829371	0.03644634219250398	0.03627351789521543
0.5	0.10062004604455833	0.10834649484304308	0.10289350662052171	0.09310231533140545	0.08769742457396708	0.08459533672850514	0.08255265873459948	0.08233189961059639
0.51	0.2541261215252095	0.27379237263612277	0.2588289295673466	0.2401982380050856	0.22640462969652728	0.21795850982931672	0.21230725040370227	0.21194250019386904
0.52	0.5960964288551316	0.64293990113082	0.6115826979513965	0.5606285627974639	0.5303185537470108	0.5114835340513082	0.49929501021371353	0.4982511730381276
0.53	1.3923333614448303	1.5034169458141518	1.4336115814118324	1.3170085155078495	1.245566270216413	1.2032954095979504	1.1741696101729762	1.171681311970192
0.54	3.19155822677723	3.4500016278272883	3.3004531916956656	3.0384502001803257	2.877664502400713	2.780885492495513	2.713340921822314	2.707200935201516
0.55	7.1259275115093335	7.712233750301658	7.405237928299933	6.836327344450156	6.482298560828852	6.2671501489993195	6.116365513254202	6.10302309486798
0.56	15.256134882469475	16.52709373433635	15.937968309550923	14.752075850400443	14.005608172143175	13.550594374200413	13.230309766257365	13.201607362878118
0.57	30.300554834577003	32.85008515562059	31.778194018520576	29.4903960583576	28.025381375714534	27.12889202829459	26.495538887331602	26.438526974497464
0.58	45.62896977246531	49.47660069766949	47.81374999427925	44.33048278574817	42.10911206124805	40.75048873087319	39.79193968413409	39.70689764275083
0.59	54.27813802981211	58.83669962496102	56.764622111845306	52.563171385627456	49.901182610471395	48.27891883825479	47.13623359259089	47.033699538733174
0.6	60.35703617298145	65.4008594775063	62.994648638367096	58.267332342274166	55.28956341445563	53.47953689248682	52.207386713340966	52.09316406233454
0.61	64.87344094228496	70.26275204478651	67.57540142081517	62.439146015979134	59.22245945848275	57.27222212392811	55.90420781941607	55.78158043471481
0.62	68.28451166277586	73.92017353175584	70.99017220885457	65.53052284629486	62.13045107281856	60.074657683348136	58.63451729367109	58.505581357335956
0.63	70.85934364662533	76.66783768234336	73.52492278240013	67.81181368335069	64.27105704585189	62.13447661787665	60.641811851846334	60.50778122702584
0.64	72.77817836921285	78.70067251904355	75.37980657839815	69.46574483015223	65.81786610290612	63.62321979884309	62.090997758147296	61.95403958400565
0.65	74.16841174579551	80.16157903830906	76.68544578427705	70.6179342897123	66.89212297172189	64.65558646123954	63.09613666634424	62.95726148931623
0.66	75.12124733136396	81.14756647202348	77.5409751869085	71.36004578599973	67.58068405082531	65.31606996438589	63.74038228972156	63.599759715683405
0.67	75.71422175043226	81.73927928102223	78.02532101935822	71.76389420963375	67.9501652166482	65.66944636176328	64.08479677140808	63.943293894074436
0.68	75.99800964037578	81.99804872966438	78.19664569421441	71.88553406838815	68.0550698185433	65.76923816841068	64.18262767415246	64.04124213178866
0.69	76.02455608492241	81.97653506052998	78.10944657730244	71.77351849067536	67.94150541650862	65.65840803585478	64.07611548272862	63.935222584803874
0.7	75.82286893749797	81.70551052787637	77.79037490913302	71.45554114575313	67.6355061645053	65.36354179921568	63.79201087366826	63.65204043368931
0.71	75.43080609908029	81.23592215644226	77.28942675779055	70.97486806474738	67.17735608256758	64.92248794635863	63.36423398335814	63.22545404709843
0.72	74.87560037421854	80.58795741429047	76.62602502901208	70.35127418313921	66.58733055559306	64.3558994936492	62.8155290881799	62.67850300672561
0.73	74.17644291935618	79.78531618774494	75.82444848613613	69.60707467837362	65.88575168903105	63.68222886435743	62.16289201105169	62.02793222315515
0.74	73.34844907898731	78.84516020340116	74.90041009269555	68.75558474146933	65.08446683365024	62.913842459394175	61.4186517065113	61.28608097792361
0.75	72.42661819717303	77.8033789792642	73.89120078815675	67.83252662426099	64.21824218183289	62.08416310350815	60.61534345085618	60.485242957039176
0.76	71.43127061385027	76.68503646730706	72.81829473799029	66.85809557793871	63.30790729517609	61.213389068539705	59.77311678401604	59.645507481591444
0.77	70.42815811500162	75.5590851925256	71.74849178154577	65.89486957993144	62.41063233548797	60.35671874841019	58.94651542794417	58.82172374327629
0.78	69.53161540142817	74.5532330104622	70.8081002185483	65.05682962237721	61.63372123428719	59.61701989250904	58.23384825039191	58.11125997452381
0.79	68.97408079537678	73.92127310272659	70.23247082117376	64.55791413491309	61.17993965512778	59.19059706811895	57.82581217443965	57.70506962681157
0.8	69.04663321915301	73.98031857817821	70.30523218577999	64.64586618659325	61.27559110572426	59.290783576656516	57.92919503830044	57.80866717430294
0.81	68.84789619912772	73.73957833856902	70.07116108951853	64.43590031324595	61.083164163144914	59.11001548665163	57.757690545906605	57.63810256749911
0.82	68.2455642632277	73.05960704347552	69.42478765444186	63.85411318537358	60.54172542450307	58.5934479454609	57.25952145965831	57.14183611741779
0.83	67.43806295317731	72.15732173343345	68.57373341891989	63.08971950215198	59.83071768478592	57.914777371153036	56.60430349865843	56.48841436243418
0.84	66.4801316382523	71.09316751730779	67.57753924489303	62.198794895047264	59.003236940367316	57.12534290683843	55.84203178195768	55.728600677951725
0.85	65.40375612401954	69.902410714823	66.47120538144382	61.21388253429525	58.088637228107594	56.253309246793506	54.999464739839375	54.88874390035376
0.86	64.2360156644256	68.61489602241639	65.28334548771952	60.1616899169242	57.11481512268832	55.327480503854346	54.105634726945986	53.99773771842926
0.87	63.01171382834382	67.26918939569273	64.05486736029569	59.08150968821466	56.11857358190545	54.37921776456246	53.19183146701597	53.08712716665849
0.88	61.80941379918435	65.95148942647107	62.8706237246726	58.053651941674886	55.18084386822594	53.49031839449437	52.337072500443625	52.235196623664
0.89	60.802202524503016	64.85046081373896	61.916905277949205	57.252166051767624	54.45528666399128	52.810201118014696	51.68744261160289	51.58836757370122
0.9	60.39005890749617	64.40492156659097	61.61694191710671	57.06824854722807	54.324517148197806	52.70755841111078	51.60276797896454	51.50523917926726
0.91	61.36622597139416	65.47994997972742	62.79605000341408	58.2574897122288	55.497511095607585	53.8654013602916	52.74824061944646	52.64956489318118
0.92	64.66618527404165	69.09418765798044	66.37562096430833	61.626798898164445	58.718724963149874	56.992811668333104	55.80841270313761	55.70338340302861
0.93	67.01007941771105	71.64659809912317	68.84118226970159	63.90609553121615	60.88008446725819	59.08280041313589	57.848066208365296	57.73869320427609
0.94	68.15815472692304	72.89121671182558	70.05658143154635	65.04380600085759	61.96668852518629	60.138199900492786	58.882065912105055	58.77089585762129
0.95	68.73196554806616	73.50905269823075	70.69147023039164	65.66010665089885	62.56669332649202	60.727569857773794	59.46401752890735	59.35212988396604
0.96	68.98108043899909	73.7742532037499	71.0133377614157	66.00962535892228	62.92399953119284	61.08757736200274	59.825477334389404	59.713758564797885
0.97	69.20525290652252	74.01510661755349	71.3513148086641	66.40181741135214	63.33400678273034	61.505198183571856	60.24747814972857	60.13660455966699
0.98	69.95094304740984	74.83314611587973	72.30180685672124	67.39590733779164	64.33187404394397	62.49915986095736	61.237439793591506	61.12512072247394
0.99	72.28907719830238	77.40007452480978	74.99350962752271	70.03619384879104	66.90455587769061	65.02302659368466	63.723059963048215	63.60783644647167
1.0	77.18999501055632	82.76922973090987	80.36863566730281	75.13276493777478	71.7932844792391	69.77730751445016	68.38011379519433	68.25631097267434
1.01	82.24721653556371	88.2972493042159	85.80830565400674	80.22461795618732	76.64789703302263	74.4839768871773	72.98085495298241	72.84722049371837
1.02	87.92407985837811	94.49730435998869	91.83838178780981	85.81222466550314	81.94733310856225	79.60693979647581	77.98003777969463	77.83515497263032
1.03	92.39634241076467	99.36464994902607	96.44297034861634	89.99367246061792	85.87671005616711	83.38682680900723	81.65702365664232	81.50305348011514
1.04	95.85483724290737	103.11757578840562	99.9470895310405	93.14152192592685	88.81856908302687	86.20979839357163	84.39917676446441	84.23800622558761
1.05	98.69936659821101	106.19398549651726	102.78007351570035	95.65913891280911	91.15925594030921	88.45004664724931	86.57162757590098	86.40460165539928
1.06	101.08984070670016	108.77109296114425	105.11905261052706	97.714029826671	93.06081725307563	90.2651660792879	88.32973893366906	88.15775264695293
1.07	103.12533960342621	110.95671609272581	107.07088378943682	99.40764527929116	94.6176828662409	91.74708143091051	89.7625784903094	89.58634496871849
1.08	104.8657283267079	112.81652992418067	108.70077822357824	100.7989021188567	95.88802625525224	92.9514156536249	90.9248226954087	90.7448669883136
1.09	106.35264031344046	114.39739619610259	110.05835644693414	101.93969319527707	96.92067034344942	93.92719637175767	91.86429156945835	91.68129392351288
1.1	107.62052850002875	115.73755985009504	111.18008231911391	102.8600231947675	97.74424154219075	94.70110033814946	92.60721076905544	92.42166048136218
1.11	108.69898158287755	116.8681336380569	112.09606052410979	103.59341906149899	98.39270582312648	95.30637795322201	93.18581692520242	92.99809325966828
1.12	109.60344602778467	117.80591755975388	112.82858445395858	104.15698614120735	98.88051632115405	95.75683165350225	93.6142115161278	93.42458647188812
1.13	110.3565737149849	118.57692974052978	113.39938100828942	104.5731363214052	99.22974474415592	96.07456691549464	93.91290071582914	93.72179436014011
1.14	110.96974245401366	119.19537184609523	113.82305410014551	104.85663704603553	99.45535677126067	96.2727672632627	94.09660504018703	93.90429400342737
1.15	111.45668215740244	119.67294581420657	114.11320970920437	105.0183654194703	99.5666628936043	96.36185318637139	94.17391422484071	93.98052199322088
1.16	111.82350729063867	120.01898108490566	114.27995642054036	105.06965713369979	99.57510591580659	96.3526660240685	94.15650509757076	93.96248699882432
1.17	112.08767854277721	120.25177285310372	114.34019210236308	105.02600949579005	99.49483454972089	96.25882156488406	94.05674488104715	93.86271440317459
1.18	112.25248194123039	120.3746598457411	114.29705269103526	104.89008630218035	99.32973573496385	96.08356107394611	93.87847937276197	93.68427138161377
1.19	112.3272799530817	120.39867625502518	114.16307602414486	104.67390814456986	99.08926000901455	95.83687311175012	93.63094896729228	93.43682452418727
1.2	112.31665725944619	120.32921562087407	113.94415747065254	104.38399259557434	98.78277173559938	95.52737326898611	93.32281424839289	93.12890865171326
1.21	112.22590774572939	120.17161902076968	113.6429142680407	104.02144930966227	98.40789013978436	95.15266647586837	92.95268838170239	92.75936188821882
1.22	112.06221152194344	119.93401901441811	113.27168862601673	103.59879460587814	97.97888908082469	94.72705360048523	92.53188853319402	92.3394554862831
1.23	111.83124251822665	119.62256038566703	112.8334953493279	103.11914295377285	97.495966229116	94.24976626798802	92.06238681609707	91.8705182394394
1.24	111.53659063320418	119.24171939948158	112.33313207925289	102.58528886524157	96.96678174783949	93.72958477434865	91.55157946385056	91.36070979745197
1.25	111.18521205324052	118.79746763138098	111.7780683948004	102.00587737581793	96.395063145266	93.16892477616274	91.00173282161128	90.8119171682982
1.26	110.77347302010719	118.28961240658953	111.16683445168661	101.37875770874419	95.78297070974207	92.57007570911688	90.4148473433309	90.22628367705586
1.27	110.30858719061608	117.72361862003581	110.50450710213941	100.70838535218199	95.12556973483771	91.92919979485346	89.7881477194445	89.60092474549583
1.28	109.79651186024574	117.10643038122048	109.80034622395516	100.0055348470489	94.44338820621994	91.26436779469655	89.1386196134628	88.95285088270928
1.29	109.23728351468763	116.43733575905135	109.05462261533974	99.26914762944129	93.73080438147151	90.5713792446959	88.46150700628883	88.27729432775462
1.3	108.63588341765055	115.72280257717583	108.26868154496879	98.49781185882549	92.98669665287842	89.84875468693134	87.75718172909455	87.57468061845728
1.31	107.99261243445987	114.96330880165979	107.44635084550332	97.69833692233644	92.21768803416948	89.10334271844725	87.02971103031344	86.8493226811253
1.32	107.30929016472761	114.1610090937713	106.58857870375817	96.87055169765792	91.42472680410935	88.33549330317703	86.28179270685567	86.10295081220893
1.33	106.58746405432954	113.3175558068432	105.6977939355448	96.01535359218438	90.60681951983898	87.54477497637457	85.51157911883224	85.33472110771515
1.34	105.83491501314161	112.44160447853713	104.78159291551168	95.14289291272712	89.77503501352678	86.7409634292611	84.73009007764176	84.555251619682
1.35	105.04695871618046	111.52796971225166	103.83652745040187	94.24676630907051	88.92188154227215	85.9172470327758	83.92905309053502	83.75632298149176
1.36	104.2271550800104	110.57991146397876	102.8645757917822	93.3306003426924	88.05154973213335	85.07790973204976	83.11301805481969	82.9424379167245
1.37	103.37907846694885	109.60245164122985	101.8712442687396	92.39899957379549	87.16831735811745	84.22724474091946	82.28639166619442	82.11821725146694
1.38	102.50157286533957	108.59451865206921	100.85359485434017	91.44858999837842	86.2687542897665	83.36119652353369	81.44510550061698	81.27908146673062
1.39	101.59739305456233	107.55863188522882	99.81674559417134	90.48489530294727	85.35860274579493	82.48547172775967	80.59510295097837	80.43141531212797
1.4	100.66477933288024	106.49313520305208	98.75797856807802	89.50496330427168	84.43484533382673	81.59759970825358	79.73368123776615	79.5723969286735
1.41	99.70665668487388	105.40192730874153	97.6811728050763	88.51304816670067	83.50079034012477	80.70033782324965	78.86322377620475	78.70446036205918
1.42	98.72830843858856	104.28976307980852	96.59035259692624	87.51088830177957	82.55879021689547	79.7961998065219	77.98634146569592	77.83000090537183
1.43	97.71774972184099	103.14420889508882	95.47447787014056	86.49018296755715	81.60085656958633	78.87755214418135	77.09606718041496	76.94231129920631
1.44	96.68669469478736	101.97773926520016	94.34595100066622	85.46195892446731	80.6373960914616	77.95413609422927	76.20040087003947	76.04912724756639
1.45	95.6299276590625	100.78579262323017	93.20048349456755	84.42267739278238	79.66495327321422	77.02220401569035	75.29810359032342	75.14954823330585
1.46	94.54768262548305	99.56752649013387	92.03628147414152	83.37036847719563	78.68187369817969	76.08184707630508	74.38793411462876	74.24184266380189
1.47	93.43610419568333	98.32020179107815	90.85143713015812	82.30368909106085	77.68721225153412	75.13030422328383	73.46661683147896	73.32345472908169
1.48	92.29495904376023	97.04238325982105	89.64706355763457	81.2238989283315	76.6820208001836	74.16972986841382	72.53689115223166	72.39658590314656
1.49	91.12049964647166	95.73138560030021	88.42009070843835	80.12832652263445	75.66400052814969	73.19770417702996	71.59708593734723	71.45952333473517
1.5	89.90906928041139	94.3829159075026	87.16800197873839	79.01710483371028	74.63382258889924	72.21480156033594	70.64657885572854	70.51191793161445
1.51	88.65593963173394	92.99318633339702	85.88981979368121	77.88948297703357	73.5908107215787	71.22133652111869	69.68732671062875	69.55575115071268
1.52	87.36446174768207	91.56605933575946	84.59295317117338	76.75401061220148	72.54412305749499	70.22601544459486	68.72687842537428	68.59841634677473
1.53	86.06040189414192	90.13262278583188	83.31074107751935	75.64415899154172	71.5269022609772	69.26114382260032	67.79709971426587	67.67216213176147
1.54	84.8248765778537	88.784291866668	82.1370839062195	74.64763492145062	70.62167005285693	68.40648997642225	66.97656632684331	66.85492771125381
1.55	83.88673124465971	87.77813308821501	81.31594329450948	73.98511236750142	70.03525927941051	67.86049241139764	66.4570173336209	66.33851765211759
1.56	83.76941297860562	87.69001621976153	81.37472528718096	74.12112499344043	70.19605524877981	68.03052461929363	66.63326935441357	66.51637153132141
1.57	84.957813662606	89.02547222951574	82.68176329231291	75.32083342875151	71.32430433639877	69.11482927877539	67.68932644611901	67.57082142753397
1.58	85.67453577474295	89.81322608494241	83.39069113321109	75.93462932627662	71.88687429905079	69.64759105221175	68.20658970512558	68.08756409383037
1.59	86.03175762634578	90.198781312704	83.71494356029228	76.20051953641587	72.12342931149993	69.86838567376566	68.42237165610898	68.30285797447493
1.6	86.18677795223685	90.35836101918434	83.824134585465	76.27218664355378	72.17904835028479	69.91624108987291	68.47141076617551	68.35212470066433
1.61	86.19826117435453	90.35858715524108	83.78441214101086	76.21141244551481	72.1119763481847	69.84613889900977	68.407571297573	68.28872410344273
1.62	86.10830460754316	90.24537001849627	83.63743293871767	76.05399047529545	71.95461835190407	69.6902915283693	68.26100118137093	68.14286130788591
1.63	85.93427672390283	90.03822201617834	83.40515968025286	75.82190803705056	71.72785081065376	69.46801120856085	68.05067678378613	67.93340120630813
1.64	85.68399675622894	89.74770175816295	83.0948084127153	75.52119894482814	71.4383332645999	69.18629526368296	67.78353390142186	67.6671798837642
1.65	85.37355871335721	89.39060538527619	82.72557782582105	75.16859580335952	71.10124536362443	68.8595178192543	67.47284566064086	67.35760846584263
1.66	85.01191151960634	88.97712292206867	82.30416615774229	74.77177805432488	70.72259824475712	68.49384204667108	67.12410062041826	67.00990792864187
1.67	84.5991676451015	88.50706848473821	81.8340667997975	74.33270919381573	70.3061368574321	68.09333410100763	66.74188075227576	66.62885748203773
1.68	84.1455051808986	87.99272773848003	81.32372144903948	73.8588241940495	69.85774564823349	67.66396515121487	66.3302628848144	66.21856902843112
1.69	83.65148781465368	87.43457949985628	80.77572642811933	73.3536479145925	69.38066637671939	67.2085738790827	65.89251097898503	65.78216731202441
1.7	83.12097874836886	86.83647015460232	80.19304602293498	72.81846576292844	68.87689770872925	66.72966748215707	65.4314187238104	65.32239527347544
1.71	82.5600251615528	86.20608692932421	79.5839701372557	72.26182889426147	68.35316442492233	66.2321885736568	64.95258687462896	64.84505664809895
1.72	81.96648346074089	85.53999295008818	78.94345667851007	71.6793140534826	67.80635755804396	65.71330092144447	64.45251730453847	64.34652739247629
1.73	81.34559718874338	84.8456187959061	78.28019207360568	71.07769025023187	67.24263397112831	65.17917525818085	63.937305439787195	63.83284531539093
1.74	80.69623280502655	84.12028284621262	77.59054366673661	70.45409488925642	66.65924248826539	64.62693564261698	63.40443273446546	63.301544806157835
1.75	80.02461517857353	83.37145476199188	76.8830143709688	69.81746819431523	66.06381655814754	64.06404180844243	62.860966125802264	62.75979239098626
1.76	79.32741266934666	82.59586550437359	76.15386471184202	69.1628930494692	65.45300859555822	63.48733941255525	62.30447688656776	62.204931359684515
1.77	78.60685263752443	81.79585749364638	75.40413883600104	68.49110504829945	64.82583565137021	62.895380381083456	61.732486439834666	61.634641310545575
1.78	77.86541094550925	80.97396909342648	74.63884681862261	67.80772370530347	64.18919880100115	62.29498520396463	61.15288013084303	61.05675851695648
1.79	77.10316288611268	80.1307249217915	73.85556788954274	67.11066977637813	63.54059921075705	61.683658469566176	60.56240847795496	60.468514884557685
1.8	76.32246394276322	79.26827833790675	73.05875546845805	66.40261664482611	62.88244488922811	61.063784163178774	59.96386087038202	59.87170541370812
1.81	75.5210521721842	78.3848059292598	72.2452010403692	65.68184108557557	62.21308193497553	60.43326968217723	59.35488038895036	59.26461526791772
1.82	74.70130518130146	77.48323150535454	71.4178213522153	64.95031858830504	61.53481600494042	59.79479650785915	58.73855456546357	58.65016284261363
1.83	73.86518952568001	76.56462118198779	70.57891879560245	64.21012744218434	60.849783878078156	59.14909332557094	58.115147076446746	58.028736583809064
1.84	73.00961997670032	75.62663505008288	69.72497448063095	63.45894561523481	60.15592381284889	58.494414011911275	57.4828706907853	57.39823835370548
1.85	72.1348595205343	74.6691979145544	68.85657230288673	62.69655456334259	59.454108806949186	57.83109769583689	56.842593101356115	56.759947310512345
