T(K)	v(THz2π)	w(THz2π)	E(meV)	M(mₑ)	R(Å)	κ(N/m)	ReΣ(ps⁻¹)	ImΣ(ps⁻¹)	μ(cm²V⁻¹s⁻¹)
14.0	5.064746171413979	3.478013925750856	-14.413325767615211	0.25446847231992165	54.51490586638441	5.849676326092943e-5	-1.6879170837055904e-13	1.5963932240272212	9181.21751113837
15.0	5.116328706897772	3.4887469618097646	-14.306642423630455	0.25808287069274616	53.29916644084103	6.044042119997994e-5	1.3934746959902682e-13	2.182902930708238	6714.377087920252
16.0	5.178490390389763	3.5095726024434333	-14.217471050170904	0.26126373622985477	52.108052326311466	6.257313050213693e-5	1.2883561345442905e-13	2.862907422340314	5119.562479991049
17.0	5.249759603734409	3.539339814152189	-14.144720710854658	0.2640070695034539	50.95092343838305	6.487495477364775e-5	1.1949429081976335e-13	3.6288598029757786	4038.9638120167388
18.0	5.328827077005222	3.576996806794981	-14.0872806130354	0.2663222160831941	49.83397154066631	6.732806099584187e-5	1.1112186956202831e-13	4.471989739709624	3277.4747430554394
19.0	5.414566485463093	3.621616685072781	-14.04405037139824	0.2682277230676515	48.76081403166153	6.991705620407835e-5	1.0356721456379137e-13	5.3829772126417765	2722.8117162896747
20.0	5.506026683495588	3.6723978959306742	-14.01396275606151	0.26974810956753414	47.73311225284185	7.262891238293216e-5	9.67141065172129e-14	6.351685717814084	2307.550164516873
21.0	5.602411809130974	3.7286531702206642	-13.995999506008099	0.2709114289658095	46.75111478434536	7.545270957768602e-5	9.047097091724891e-14	7.369175165184542	1988.9381232715368
22.0	5.703058102751768	3.7897945482779494	-13.9892013266955	0.2717474672412511	45.814094334359154	7.837932461839011e-5	8.476399921788723e-14	8.426052610052778	1739.466165404058
23.0	5.807411711640772	3.8553182629996434	-13.992673311033403	0.27228643572566646	44.92068049706731	8.140112848245215e-5	7.953246788507352e-14	9.514370211968153	1540.4943361006165
