α|N|κ(m₀ω₀²)	N=1|κ₁	N=2|κ₁	N=2|κ₂	N=3|κ₁	N=3|κ₂	N=3|κ₃	N=4|κ₁	N=4|κ₂	N=4|κ₃	N=4|κ₄	N=5|κ₁	N=5|κ₂	N=5|κ₃	N=5|κ₄	N=5|κ₅	N=6|κ₁	N=6|κ₂	N=6|κ₃	N=6|κ₄	N=6|κ₅	N=6|κ₆
3.3000000000000007	5.869113244559685	2.802849403320815	12.870438687570157	1.7325550324617933	6.205250051143047	23.32551303339119	1.1745421198729638	4.2209640055566595	10.110227130074463	39.941351421271975	0.8447014665094366	3.2350369908371004	6.509563736737192	16.114267793464023	65.20303932028764	0.6371503051217258	2.625877828517498	4.860792679296068	9.817072874893483	25.085989289262216	102.33539075823501
3.4000000000000004	6.122594243679636	2.939380429873585	13.304051020347373	1.817860471246449	6.442702198639488	24.039932807061177	1.2296906955383924	4.398098444347884	10.437189246565708	41.12954547667141	0.8816392816421765	3.380519541215934	6.7337034980292	16.6046804578923	67.13138147741847	0.6631558305335536	2.7501098570158202	5.0383241816493864	10.125538133161172	25.837495932535603	105.36877675203141
3.5	6.383702470700071	3.0813769040685455	13.741946071538393	1.9066527741513601	6.684884187381876	24.755934270694297	1.2867749438097955	4.580077789837587	10.76613001968309	42.31704517366779	0.9195638481041863	3.530830228400138	6.960362006703207	17.095637356198495	69.05775825113233	0.6896594318946583	2.878991815826118	5.2186911821695645	10.43510553407964	26.588955879735295	108.39963492820971
3.5999999999999996	6.652931274991502	3.229260430413558	14.184572280597024	1.9991799395704528	6.932064704055051	25.473692993751456	1.345904616444109	4.767186428007623	11.097123973650639	43.50373968967142	0.9584945504201263	3.6862469121858314	7.189597790026767	17.586957821937176	70.9811277036788	0.7166659183332356	3.0128411616569677	5.402056339780472	10.74584652553392	27.340458769922407	111.42827533138916
3.7000000000000006	6.930817059134916	3.3834218020796034	14.632036131720184	2.0957163250316335	7.184541530629083	26.1934398377673	1.4072085207513565	4.959760140791225	11.430334322232454	44.68995762450322	0.9984825377337672	3.8471494931846593	7.421642388224242	18.07893847681771	72.90274552689516	0.7441785114280226	3.1520051253904358	5.588597659875653	11.057840711150902	28.092111538606332	114.45508467615582
3.8000000000000003	7.217945726782537	3.5443380565604365	15.084711117374951	2.1965620415968345	7.442633342841997	26.915405535881064	1.4708184758036604	5.158147518673166	11.765882621098001	45.87575674322943	1.039558055649783	4.01390142268691	7.656634154815563	18.57156770093161	74.82236309400469	0.7721982705145407	3.2968635446333767	5.778509135401869	11.371173376092315	28.844027316446955	117.48046267731115
3.9	7.514958252664183	3.712520851916785	15.542936741224793	2.302048021544613	7.706687592259154	27.639852499408562	1.5368786058430608	5.362734120781369	12.103915679810939	47.06128186300157	1.0817562384647874	4.186914329947857	7.894753488112286	19.064918698191832	76.74012660281733	0.8029735678122705	3.4540584370808114	5.986349429389001	11.731415584090769	29.7517838434851	121.15589920722414
3.9999999999999996	7.822556949450963	3.8885331516176667	16.007081837516722	2.4125394407690246	7.977082353080473	28.367072256515257	1.6055445997796012	5.573942127124376	12.444593696092227	48.246695285419264	1.125111409402298	4.366640168059373	8.136198031583461	19.559072456808735	78.65620470598515	0.8297508283657162	3.6053712018363147	6.169314139155951	12.00224006780411	30.34918364330042	123.5288539766334
4.1	8.141511057656016	4.0729953268248025	16.47754747236806	2.5284400257171824	8.254229547237426	29.097389127416136	1.6769847360629218	5.7922346763799	12.788091830870428	49.43217972335697	1.1696564619820773	4.553576009965457	8.381184605763565	20.054118441975334	80.57078959616774	0.8592712437301466	3.769981034918784	6.3706972563780795	12.32019047527831	31.102733884623376	126.55299445590936
4.199999999999999	8.472671975917926	4.266579637284902	16.95470996203153	2.650197408757971	8.53857961164912	29.831170467225775	1.7513831495225323	6.0181251079385785	13.134615437365255	50.61801505634503	1.2154288574536196	4.748282700217237	8.629979201330372	20.550238287260072	82.48450266451982	0.8892728566724657	3.9422169059321224	6.576435328685811	12.639915550150022	31.857175556569928	129.57799846562557
