α|N|w(ω₀)	N=1|w₁	N=2|w₁	N=2|w₂	N=3|w₁	N=3|w₂	N=3|w₃	N=4|w₁	N=4|w₂	N=4|w₃	N=4|w₄	N=5|w₁	N=5|w₂	N=5|w₃	N=5|w₄	N=5|w₅	N=6|w₁	N=6|w₂	N=6|w₃	N=6|w₄	N=6|w₅	N=6|w₆
1.5000000000000002	2.8003743145457407	1.9173864638120826	12.419813887108699	1.629837360361036	6.022590791469465	44.0358134175792	1.4836298658059366	4.16964900295126	17.94995149233742	132.14054905642635	1.3940628085768978	3.3087629933480946	10.988422062968203	48.06802772778968	353.7382191026351	1.3332379008121626	2.816746150371379	7.935302430710056	27.01460268487703	118.3075104716842	870.360951124276
1.5999999999999999	2.7858035445787914	1.9113399470061503	12.386438375187153	1.6264032214820419	6.005896793109393	43.948044062050315	1.4813527135923146	4.157861379189665	17.913728033178216	131.9040226071786	1.3924008812948285	3.2996689083604407	10.966477711552525	47.985970422017154	353.1573959321783	1.3319443845478407	2.8094836018712765	7.9197328741700375	26.97004094908133	118.12303055425028	869.0115787933245
1.6999999999999995	2.7710504667142914	1.9052155039437237	12.353210700372436	1.6229254543660778	5.989164624488752	43.860638026753094	1.4790456804336658	4.145960590282046	17.877456895389443	131.66750236067918	1.390715649774926	3.290447001632495	10.944470613315895	47.903818759567784	352.57609320753073	1.3306367273575848	2.8021408324671953	7.9043028621544575	26.926310587520412	117.94336580408623	867.7063675639953
1.8000000000000005	2.756113385757768	1.899010860905937	12.320150032574718	1.6194027917894485	5.97239912510458	43.77364282737038	1.476707853218297	4.13394468774282	17.841143337695872	131.43104106169167	1.3890063172428861	3.2810929712784302	10.922401754444182	47.8215792775831	351.9943350952443	1.3293093105773057	2.794678882337439	7.888843557085759	26.88259856180984	117.76392024037891	866.4031870964211
1.9000000000000001	2.740984109669814	1.8927236506208978	12.287277284159856	1.615833911199921	5.9556057179034925	43.687110268241305	1.47433827537099	4.12181171176632	17.804792973647157	131.1946940081905	1.38727206917064	3.2716024973259117	10.900273539607898	47.739268927163586	351.41226785926943	1.3279613780092843	2.7870931174501337	7.8733572766017375	26.838908301229537	117.58467814630211	865.1015149363961
1.9999999999999998	2.7256584671056427	1.8863514066651663	12.254615255142506	1.6122174315627988	5.938790471044899	43.60109682087179	1.471935947278698	4.109559730047238	17.76841209109497	130.95852312784976	1.3855120424008434	3.2619709872518867	10.878088218227346	47.65690311306214	350.8300129088625	1.3265921941847594	2.779379132405512	7.857849450667113	26.795260356802583	117.40574629381378	863.8022870623691
2.0999999999999996	2.710131037649727	1.8798866363548397	12.222067472368678	1.6085520106184727	5.921961519185169	43.51568217912228	1.4695002958513774	4.09719153736426	17.732043744903084	130.72300174788276	1.3837268700364618	3.2522060236259693	10.855918646456635	47.57491266100093	350.2514504688805	1.3252009646040266	2.7715321309375183	7.842325083445682	26.75167084974484	117.22719184856307	862.5059333202614
2.2000000000000006	2.694396196948112	1.8733414221346487	12.19002501421865	1.6048358398060012	5.905122417931846	43.430879628204046	1.4670288046183846	4.084691153517675	17.695587058100006	130.48698619693386	1.3819109720793363	3.242265307856056	10.833556272220356	47.492071797284964	349.66544605266	1.3237868778413024	2.7635472584857412	7.826790885260943	26.708164391025853	117.04913911601842	861.2135237519814
2.3000000000000003	2.6784481094061925	1.8666982015318783	12.158153453138974	1.6010676437247355	5.888285685724169	43.34681691757722	1.4645217448636871	4.072070861022445	17.659158748882536	130.2517732531258	1.380067967200807	3.232180754457654	10.811215505422213	47.409645371746784	349.08344168313573	1.3223490349091658	2.755419088765342	7.811252639944872	26.66475910262789	116.87166138872846	859.9254824912839
2.4	2.6622807210537243	1.8599589752710965	12.12660636362298	1.597245673308513	5.871459457358886	43.26355665539234	1.4619774397875096	4.059324213546629	17.62273191911927	130.017046537022	1.3781952552098686	3.221934364560722	10.788829327258572	47.327240825065694	348.5018468090846	1.3208865077538483	2.747142031826659	7.795717345822664	26.621477202440218	116.69485049024688	858.6423823594578
2.4999999999999996	2.6458871120003424	1.853120694033617	12.095418954097324	1.5933682032561858	5.854654324491261	43.18118718548139	1.4593946262212685	4.0464495412725325	17.58631658217484	129.78290124165417	1.3762917180331162	3.21152024523707	10.766401442336136	47.24488217943875	347.9208473030613	1.3193983381750627	2.7387103928676106	7.780194242336659	26.57835304370752	116.51888483614968	857.3658307398644
2.6000000000000005	2.629262693277349	1.8461801735302201	12.064629691570882	1.5894334276298883	5.837882123861759	43.09980542705162	1.4567719793459688	4.033445292210871	17.549923860467604	129.54944315744882	1.3743561796893031	3.2009322241690996	10.74393616603631	47.16259743371557	347.3406652362988	1.3178834701717814	2.730117794089808	7.764691159235356	26.53540921138082	116.34384194446856	856.0960933954265
2.7	2.6123987943491698	1.8391340880605478	12.034280634342228	1.5854394551761373	5.821156081665736	43.019517775046495	1.4541081084461085	4.020310049879343	17.51356598282893	129.31678775946378	1.3723873942154852	3.190163757898084	10.721437961932546	47.080414903397134	346.7615123847431	1.3163408214806251	2.721357790078396	7.749218778376851	26.49268348689912	116.16990845018152	854.8347577769015
2.8	2.5952890646511695	1.8319756418689292	12.004329760277427	1.58138439175419	5.80449222376878	42.9404578582189	1.451401971453529	4.007046913200783	17.477289940496647	129.08543797420387	1.3703854372814719	3.17921949412837	10.698977861681765	46.998756638672106	346.1871922122295	1.3147692335428485	2.7124234519819703	7.7337881105139425	26.450211754574536	115.99723992017454	853.5828982186173
2.900000000000001	2.5779262663064366	1.824711173067956	11.97509159823288	1.5772659011322092	5.787903367702996	42.86270443933442	1.44865077995651	3.9936418011291144	17.441010193031506	128.854406030728	1.368344756229804	3.168057653556736	10.676363920228235	46.91649110651307	345.60734250282013	1.3131674608245387	2.7033073168336745	7.7184107227430845	26.408030557702375	115.82598934310428	852.341503053654
3.0000000000000004	2.5603029122161822	1.817326926153317	11.946357260123767	1.5730820683109425	5.771411727949248	42.78644931941117	1.4458541765540578	3.9801069538565894	17.404843631079206	128.62497221028823	1.3662680508271834	3.1567051494248384	10.65380011446819	46.83482576670753	345.0329104911546	1.311539667897167	2.694041493801522	7.703304429551494	26.367170556336035	115.6619782750082	851.1644130307242
3.1	2.542411265324777	1.8098222665927202	11.91827539232939	1.5688305259997133	5.755036770386066	42.71183232421942	1.443010048917978	3.966437523688052	17.368774981736966	128.39692959130846	1.3641523792205548	3.1451423921915467	10.631227387040605	46.75341390425065	344.4606731964678	1.3098681400561447	2.6844986594712243	7.687874856078627	26.324741243549575	115.48868567816056	849.8976033352693
3.1999999999999997	2.5242433402184217	1.8021930641338277	11.890912537141023	1.5645088833838707	5.738801683970377	42.63902631142975	1.4401166163897663	3.952633365565106	17.33282443653384	128.17046463200447	1.3619960990200657	3.133360871787499	10.608653436330457	46.67230363358646	343.8910019850749	1.3081677639966163	2.674789337956991	7.672749100988121	26.283741741579327	115.32312192783384	848.6987554016924
3.3000000000000007	2.5057904858511213	1.7944350098257542	11.864341842610536	1.560114633830146	5.7227324560385195	42.56822246202958	1.4371718553777217	3.9386929448852683	17.2969967635354	127.94548942109331	1.3597974738576069	3.1213516221090316	10.5860869193219	46.59154860824397	343.3243088767663	1.3064314981096894	2.6648643034581037	7.6577413078411585	26.24324603313895	115.15992853352132	847.517414099642
3.4000000000000004	2.4870455027981118	1.7865436102015542	11.838643767789257	1.5556451494345696	5.706858232679703	42.49963253043263	1.434174065754801	3.924620225049326	17.261348008531932	127.72276302550469	1.3575546617744556	3.1091051413481754	10.563537226174466	46.51120658871138	342.76103206354543	1.304657733913296	2.6547140830449836	7.642873996954833	26.20333080921045	114.99946272497945	846.3563909381995
3.5	2.467998438022237	1.7785118169199883	11.813837983001205	1.5510977453033297	5.691212808733726	42.43350591217448	1.4311214067222504	3.91041900064243	17.22592150093717	127.5026270022303	1.3552668871421534	3.0966215158903108	10.541073053884677	46.43168665943264	342.20481822415945	1.3028447073467804	2.6443282326036566	7.628170145735039	26.164070545818742	114.84204786273223	845.2179852662026
3.5999999999999996	2.448640821407812	1.7703418585204764	11.790228945230837	1.5464693255465387	5.675829686915758	42.37005979814383	1.4280106678650868	3.8960799001289783	17.190660125242143	127.28437554988537	1.3529285713743757	3.083859901957998	10.518532219048808	46.352030786818375	341.64679230286697	1.3009905540095525	2.633695755702669	7.613655847265403	26.12555079134338	114.6880614790899	844.1049550157803
3.7000000000000006	2.4289635822396014	1.7620215701803306	11.767717596329742	1.5417570756963486	5.660753426668938	42.309627909168235	1.4248405971980662	3.881617226453832	17.1556859727638	127.06930186253318	1.3505410419357313	3.0708393805745384	10.496101887209187	46.273348885981	341.096984456536	1.299093315447689	2.6228051572050903	7.599361105051981	26.08787172961763	114.53795667079018	843.020755324629
3.8000000000000003	2.408957505066416	1.7535480641980499	11.746491839478095	1.536957760840849	5.646029438959458	42.25251879593383	1.4216084482066802	3.8670310098392493	17.121008008809685	126.85742117025052	1.3481008137097035	3.0575380792968323	10.473738977882794	46.19538789179926	340.5529472343125	1.2971508839301733	2.611644055151639	7.5853183493417795	26.05113946742912	114.39219903787776	841.9687732258765
3.9	2.3886132743029838	1.7449158995658793	11.726683161613362	1.5320680704384186	5.631710090144679	42.19909282417759	1.4183116998789722	3.8523262219946495	17.086669026189462	126.64911615542572	1.3456054353799367	3.043943536791922	10.451460062858654	46.11824695561181	340.01542930130654	1.2955926083746891	2.6036520351697527	7.592360454418048	26.137480770399637	115.08966662014997	849.0237680942608
