T(ħω₀/kB)|N|vᵢ(ω₀)	v₁	v₂	v₃	v₄
1.7239456424939552	12.949324304290208	40.19726308602891	185.99742237074307	1377.2808129832024
1.8114473285278134	13.375864976147334	42.22129802563363	195.5068206273212	1447.71003223491
1.9033903060212396	13.823141483200232	44.35176997014545	205.51196259033523	1521.8107425606545
2.0	14.291218335139623	46.580185791751305	215.893700758129	1597.7911279177836
2.1015132773064384	14.783603714564372	48.95271042108772	227.10782845597905	1681.7536831136945
2.2081790273476245	15.298754058880908	51.43428618989177	238.75137849882054	1767.9879985390833
2.320258772320325	15.838573215671648	54.04451483278139	250.99619872725057	1858.6754950880768
2.4380273084089503	16.404167369977486	56.78974328093093	263.8723331059574	1954.0387445710708
2.5617733795285442	16.99669729361094	59.676661357892094	277.41140903808946	2054.3119983902893
2.691800385264713	17.61738143608337	62.71231946038293	291.64673322371533	2159.742006113986
2.8284271247461907	18.267499370246362	65.9041517749035	306.6134441889391	2270.5895943982173
2.971988578273897	18.94704479494856	69.23679941948772	322.1044470632403	2383.772669283981
3.1228367286228393	19.66147165531603	72.78796339200665	338.88982635655697	2509.6357542978217
3.2813414240305514	20.4082891847617	76.4981353563908	356.2943606131168	2638.6590165800208
3.4478912849879104	21.190259730046694	80.39707558139864	374.5753342527179	2774.0597001675374
3.622894657055627	22.009083600332794	84.4955785804158	393.7920828272787	2916.391232016398
3.8067806120424774	22.86647477388211	88.80371988105438	413.9920178515028	3066.0046107840485
4.000000000000002	23.764233078156863	93.3320948737038	435.22498832840125	3223.268917270578
4.203026554612876	24.704249293149317	98.09185876985408	457.5435512703759	3388.5742395429806
4.416358054695249	25.68640972939226	103.05744390228226	480.61166691342424	3556.961586573804
4.640517544640649	26.719087111961322	108.35289924464809	505.65951916607975	3744.9451764499163
4.876054616817901	27.79818231692971	113.87945970998979	531.5759758762944	3936.894084701216
5.123546759057087	28.92808816354606	119.687957057203	558.8155721840812	4138.64117545089
5.383600770529424	30.11121679535493	125.79268488515618	587.4454654415795	4350.683164820441
5.656854249492381	31.35010101433233	132.20866758317652	617.5362541762084	4573.542408570743
5.943977156547794	32.64740015720944	138.95169496459206	649.1621285584821	4807.7678221128535
6.2456734572456805	34.00590595602107	146.0383521090828	682.40094691999	5053.934663135175
6.562682848061104	35.429621022350936	153.505356961872	717.5358050077615	5315.3939782409925
6.895782569975821	36.91841322807312	161.3132445415462	754.0497554584371	5584.553977644271
7.245789314111251	38.47872336766769	169.5390408472097	792.6360269512384	5870.308417629844
7.613561224084955	40.11287484731273	178.18372493924252	833.1887198944527	6170.61824239699
8.0	41.824430149328165	187.26855966019102	875.8076614041761	6486.221071615103
8.406053109225754	43.61712942356852	196.81588414145787	920.5977007124892	6817.891374308719
8.832716109390498	45.494899339528885	206.84916884439147	967.6689752637158	7166.442332042413
9.281035089281303	47.46186282238615	217.39307924769898	1017.1372368836354	7532.728666705525
9.752109233635801	49.522257082987814	228.47188297877352	1069.1070893486478	7917.419800998709
10.247093518114177	51.68090055454137	240.11773759867154	1123.7570203682822	8322.138902365588
10.767201541058844	53.94229070014853	252.35431391935785	1181.1703137669338	8747.192493669249
11.313708498984761	56.31152770658133	265.213298578406	1241.5046988826707	9193.844915613421
11.887954313095586	58.793871626035155	278.72627178030956	1304.9081679499534	9663.18564899604
12.491346914491357	61.39484326326635	292.9263804113435	1371.5358604803184	10156.35465741665
13.12536569612221	64.1202395943565	307.8484564045569	1441.5507653992904	10674.548554711597
13.791565139951645	66.97614674656973	323.52908904387806	1515.1240352350235	11219.023066386113
14.491578628222502	69.96745533950427	339.9800116822295	1592.170692934691	11787.740233461547
15.227122448169908	73.10536394386713	357.32155265170826	1673.671665206019	12392.120447868021
15.999999999999996	76.39242177905543	375.5160774486261	1759.031647016547	13023.555349269689
16.81210621845151	79.83751505982701	394.63467987344364	1848.721454012574	13686.891714650574
17.66543221878099	83.44839848755575	414.72396623937414	1942.9571417427994	14383.686786766182
18.5620701785626	87.23321043656688	435.8328278227084	2041.9648203161166	15115.562589493058
19.504218467271606	91.20048768433503	458.0124664337361	2145.979994050005	15884.189714094466
20.494187036228357	95.35918289662415	481.3164681150233	2255.2475826677983	16691.283071116308
21.534403082117688	99.71738763374023	505.7800991126752	2369.910665621005	17539.07937315598
22.627416997969515	104.28879458102416	531.5236610529569	2490.559216608985	18427.79713849257
23.775908626191175	109.07980990813145	558.5455890546015	2617.126918190122	19360.60608777134
24.982693828982715	114.10242323728376	586.9284511906504	2749.981820169307	20338.446840229273
26.25073139224441	119.36773459064817	616.734762749017	2889.365087617227	21362.35811450038
27.58313027990328	124.8871221446555	648.0250945770545	3035.4695491507537	22432.465995751263
28.98315725644501	130.6719421037423	680.8522058219755	3188.3690821392784	23546.85726060641
30.454244896339816	136.73275626540487	715.2465156436128	3347.8464137774995	24698.860158748015
31.999999999999993	143.11652189945949	751.907264010127	3521.839836614884	26016.005458737254
