α|N|M(m₀)	N=1|M₁	N=2|M₁	N=2|M₂	N=3|M₁	N=3|M₂	N=3|M₃	N=4|M₁	N=4|M₂	N=4|M₃	N=4|M₄	N=5|M₁	N=5|M₂	N=5|M₃	N=5|M₄	N=5|M₅	N=6|M₁	N=6|M₂	N=6|M₃	N=6|M₄	N=6|M₅	N=6|M₆
3.4000000000000004	1.9898468754335326	1.9209341005894847	1.0949248668392626	1.7511721325276315	1.197821681528066	1.013309535516928	1.5978498948869146	1.2855417855401514	1.0350295163517562	1.0025212580625584	1.4783835983154536	1.3497136893589847	1.0603441612414302	1.007675652598414	1.0005714032429174	1.3896031021201154	1.3902245021660662	1.086252701919725	1.0147470486892076	1.0019537041480189	1.0001470975306916
3.5	2.0480521093165582	1.9741622875677236	1.0984614480898975	1.7924890616507545	1.2063879023974309	1.0137486954036858	1.628274798862497	1.2995203022950212	1.0362822902105744	1.0026030173891223	1.5006477100805138	1.3682142416779886	1.062641504715466	1.0079296930540247	1.0005897123676168	1.4063023871871707	1.4117273401242385	1.089685215355079	1.0152435536186661	1.0020160413103623	1.0001517366040358
3.5999999999999996	2.1095908492460933	2.03035953600751	1.1020403096579472	1.8359287555887986	1.2151809880441002	1.0141897177384076	1.6600113121353306	1.3140555166326722	1.0375513305450275	1.0026851985193466	1.5236485571799605	1.3876101505544742	1.0649821852735952	1.008185650342193	1.0006081184779285	1.4234171699298621	1.4343552031958806	1.0931907110457533	1.015743805765867	1.0020785925839901	1.0001563876700506
3.7000000000000006	2.174741817885503	2.089767124591521	1.1056623559122225	1.8816589001017465	1.2242077308596817	1.0146323514478772	1.6931478726112281	1.3291813795145029	1.0388367390507738	1.0027677614440929	1.5474253450224493	1.4079668354683885	1.0673664944275452	1.0084432775198535	1.0006265967302943	1.4409571908387804	1.4581997597323106	1.096771769229409	1.0162477425424692	1.002141339468333	1.0001610491943778
3.8000000000000003	2.243813694991886	2.152656196703375	1.1093252892167258	1.9298643761753373	1.2334749804463547	1.015076332968627	1.727778271663156	1.344935941380169	1.0401389354972232	1.002850699792299	1.5720105073506407	1.4293613555042413	1.0697966218905979	1.0087026462327675	1.0006451521278603	1.4589314630604595	1.4833625513789346	1.1004310907040373	1.0167552855402329	1.002204261323939	1.0001657195245797
3.9	2.317148948004504	2.2193261888984126	1.1130271291686942	1.980749862010908	1.2429893135600358	1.015521349974574	1.7640049881688167	1.3613600618436072	1.0414582604333538	1.0029339953805023	1.597439514009268	1.4518776797682136	1.0722744246449945	1.008963742589339	1.000663781679042	1.4783704299216744	1.5095230033377371	1.103850460480675	1.017172082538602	1.002246158225963	1.000168075676749
3.9999999999999996	2.3951282099416424	2.290109571478228	1.1167654394385316	2.0345423123757813	1.2527569547909403	1.0159670416127882	1.8019394788311252	1.3784980140364773	1.042795051854498	1.0030176268708921	1.6237487226336498	1.475608852416355	1.0748018825478436	1.0092265465837245	1.000682481821817	1.4962140851246826	1.5381060665890924	1.1079958214235892	1.0177807496168922	1.0023305287269684	1.0001750785543724
4.1	2.478175380641017	2.3653761551728283	1.1205372613130367	2.091493891133327	1.2627836217076316	1.0164129916878828	1.8417030705525417	1.3963978022920052	1.0441496417754403	1.0031015692531648	1.6509751367207581	1.500658190465185	1.0773811098104926	1.0094910313288485	1.0007012483674942	1.5155347537355652	1.567951596995441	1.1119071466848227	1.0182983807992216	1.0023938138265656	1.0001797624951023
4.199999999999999	2.566762879866407	2.4455367138433304	1.1243398115608285	2.1518854488693275	1.2730742766541936	1.0168587141387107	1.8834286808763299	1.4151110744114757	1.0455222625581737	1.0031857836168045	1.6791588650610434	1.5271390051783233	1.0800138385300124	1.0097570730908296	1.0007200682051682	1.535313616641712	1.5996485848991218	1.1159085463563185	1.0188190258599017	1.002457151254771	1.000184445570811
4.299999999999999	2.6614191471004647	2.5310551394586396	1.1281665361384232	2.2160298683708604	1.28363318362608	1.0173036781983853	1.9272581621094342	1.4346956590982753	1.0469134915266773	1.0032702652483476	1.7083288261495204	1.555184435509231	1.0827040592451145	1.0100248934292297	1.000738960288328	1.555551794269066	1.6333712281964523	1.120003199622301	1.0193424432596347	1.002520497499174	1.0001891243999061
4.4	2.7627351853129767	2.6224418533091343	1.1320147428481497	2.2842776018876334	1.294463045143253	1.0177472305492832	1.9733509167839056	1.455211626924331	1.048323344932867	1.0033549454569741	1.73852995304027	1.5849327624101748	1.0854527708535036	1.010294170156521	1.0007578932510983	1.57624744802021	1.6693147537038289	1.1241943614294623	1.0198683429866007	1.002583802563938	1.0001937951111017
4.5	2.871373594255094	2.7202742152799106	1.135877773313252	2.3570207550331777	1.3055652378315015	1.0181886519874657	2.0218777029328985	1.4767260454247544	1.0497521701046235	1.003439788246999	1.7697947405834653	1.6165460130333238	1.0882632511391601	1.0105649227551843	1.0007768675350195	1.5974077525892123	1.707691547342964	1.1284819341897592	1.0203956032424797	1.0026468757903486	1.0001984403777466
4.6	2.988078239538735	2.8251984252561093	1.1397487536628985	2.4346995611636184	1.3169391084329929	1.018627110905971	2.0730257179005567	1.4993112463382796	1.0512001856226822	1.0035247406367882	1.802156231242424	1.6502041270199812	1.0911384356205882	1.010837066372197	1.0007958740855691	1.6189852022870936	1.7487685885894138	1.1328794477317055	1.020926134451157	1.0027100511407685	1.0002030939334077
4.699999999999999	3.1136853655166346	2.93794042630796	1.1436197008603277	2.5178091249864925	1.3285815348070542	1.0190616560416077	2.1269992978839447	1.5230457060168878	1.0526675593990054	1.003609741341292	1.8356441375656312	1.6861093869737038	1.0940814487526698	1.0111104973813423	1.000814902330599	1.6410026780430809	1.7928032714535425	1.1373799971350613	1.0214571202725724	1.0027728527779571	1.0002077112109156
4.800000000000001	3.249136203360452	3.059316821524385	1.147481393766141	2.6069073178226576	1.3404863340011421	1.0194912009530848	2.184021441449661	1.548014491378427	1.0541543940928728	1.0036947195628048	1.8702834644636017	1.7244896226700261	1.0970956082043497	1.011385090334629	1.0008339399904964	1.6634265105178927	1.8401159922652082	1.1419902258811379	1.0219887562875138	1.00283532734703	1.0002122985646384
4.9	3.3954913373335627	3.1902453942187763	1.1513240788991979	2.702624028236533	1.3526434880620635	1.019914499706071	2.244336544434897	1.574309041414892	1.0556606054020534	1.0037795831277585	1.9060968648088144	1.7655993053063517	1.1001838035866662	1.011660597559668	1.0008529639832182	1.686228412794993	1.8910611980468497	1.1467132302873084	1.022520358521971	1.0028973751980477	1.0002168484435274
5.0	3.5539460854580196	3.331768322316764	1.1551331324103276	2.805670802263671	1.3650386967646375	1.0203301653157029	2.308206322139328	1.6020307545251786	1.057186415589892	1.003864269092585	1.9429186571918589	1.809834550307585	1.10337849309475	1.0119426171538144	1.000872781458148	1.7093715729152628	1.9460401043093483	1.151551901296248	1.023051129015179	1.0029588833072576	1.0002213523686048
5.1	3.7258495684920296	3.4850493081129374	1.1588973294126637	2.9168544289781506	1.3776516822041636	1.0207365769263348	2.3759228372634213	1.6312848881726745	1.0587312956977861	1.0039486376429485	1.981075611891508	1.8573296779131048	1.106628910022661	1.0122198003371918	1.0008917705241982	1.7328094157429013	2.0055073013790228	1.1565087922112338	1.0235801324735272	1.0030197219734311	1.0002258005715623
5.2	3.912723166121178	3.6514094995690027	1.162600318177561	3.037089003381082	1.3904558476078193	1.0211319333821132	2.447798682486271	1.6621871458333322	1.060294963262284	1.0040325744020624	2.020396774430783	1.9085495276085767	1.1099655365000378	1.0124973296907205	1.0009106958314367	1.7564841139235192	2.0699783043329663	1.1615860030845508	1.02410628430189	1.0030797445414819	1.000230182111291
5.3	4.116282600426391	3.8323373942097807	1.1662247190012378	3.1674122753801264	1.403416682817319	1.0215141967270125	2.5241741477165065	1.6948604777180531	1.061876827697339	1.0041159360819736	2.0608506486169307	1.96391654034191	1.1133924336203955	1.0127748921842061	1.0009295310959125	1.780325159873498	2.1400379694482745	1.1667850019598545	1.0246283274553725	1.0031387844317678	1.0002344845606816
5.3999999999999995	4.338460833734162	4.02951151308379	1.1697512148660438	3.309003039598155	1.4164904957369202	1.0218810811408106	2.605417361197301	1.729435466662354	1.0634760464839188	1.0041985585369213	2.1023849540409594	2.023909915825969	1.1169136642353081	1.0130521148262654	1.0009482457502519	1.8042479131237452	2.2163498550748684	1.1721064214782997	1.0251448138520782	1.0031966537924797	1.0002386939675405
5.5	4.581432229287459	4.244822644312818	1.1731585321970257	3.4632007942173795	1.4296229771076763	1.0222300373621847	2.6919253039102617	1.7660497154771124	1.0650914693699491	1.0042802541937232	2.1449224866670966	2.0890732235447023	1.120533187134248	1.0133285545635131	1.0009668043122208	1.8281522447347167	2.2996665072145483	1.1775498147556454	1.0256540847682707	1.003253141645808	1.0002427947056376
5.6	4.84763718238796	4.480394247571243	1.1764244017292727	3.631527797547122	1.4427476284667693	1.0225582340924386	2.784126414264883	1.8048457073416337	1.0667214510921517	1.0043607981230018	2.1883630147810305	2.1600181277337227	1.124253962854688	1.0136035821784826	1.0009851563390688	1.8519214986149748	2.390840503212346	1.1831133482814338	1.0261542500602465	1.0033080121704474	1.0002467693538353
5.699999999999999	5.139806412120971	4.738620181668859	1.1795211473471046	3.815711542936053	1.455784837881593	1.0228625953275086	2.882470952157162	1.8459744088831593	1.0683643915408279	1.0044399819588354	2.232819891828885	2.2372675236014112	1.1280465363938263	1.0138704414580881	1.0010023599976234	1.8754217046031418	2.4908362543878217	1.1887934774142763	1.0266431753584462	1.0033610042373515	1.0002505987014538
5.799999999999999	5.460982369293302	5.022159301846555	1.1824250507155976	4.017713059155605	1.4686396346142825	1.0231397284496297	2.987450345399859	1.8895821930208723	1.070017423014212	1.004517498304578	2.277609255852596	2.321953267541504	1.1319799175632588	1.0141408702486112	1.0010201613286425	1.898501506847191	2.6007420875029816	1.1945845523567054	1.0271184689998953	1.0034118305996083	1.000254261656401
5.9	5.814539643862289	5.333984794936564	1.1851076418407234	4.239751131940529	1.481201785981791	1.0233860280538511	3.099576694897247	1.9358180112070797	1.0716775472014304	1.0045930517049197	2.322758221463828	2.4147974451605476	1.136022724315584	1.0144078059180195	1.0010376015906244	1.9209928068828097	2.7217823563415178	1.2004784091308318	1.0275774816538326	1.0034601793716411	1.0002577354290707
6.0	6.204196291227894	5.67738747638168	1.1875408075484342	4.484331137754327	1.493344964896139	1.02359767898236	3.2193913321057956	1.9848235274608517	1.073340922841531	1.004666300577517	2.3680029670471514	2.5167974151746644	1.1401752008779544	1.0146702709076436	1.0010546099949142	1.9427355547263927	2.8553087912358204	1.206459304793021	1.0280164384052854	1.0035055736130205	1.000260981933148
6.1	6.634019779779973	6.055990633704133	1.189696603957494	4.754271761820354	1.5049273436942343	1.023770731562389	3.347461389193497	2.0367282911113036	1.0750028871186692	1.0047368678354427	2.413035255099302	2.6290677828577023	1.1444358126357301	1.0149271454056628	1.0010711069128213	1.963465680558413	3.0029112322111193	1.2125265666740415	1.0284348206895162	1.0035480833158106	1.0002640162541494
6.199999999999999	7.108421621226224	6.473754505882456	1.1915481427255041	5.0527300640181965	1.515793198440152	1.0239011965897036	3.484378487626204	2.0916424241702027	1.0766578585361812	1.0048043415290326	2.4575045810667504	2.752847039276452	1.1488007725709235	1.0151771613448268	1.0010870037714201	1.9830493587244573	3.166224849611854	1.2186480989884538	1.0288266937358292	1.0035869164283338	1.0002667709541138
6.299999999999999	7.632139849446868	6.93497118572608	1.1930706153507507	5.383222838911088	1.5257758935516599	1.0239851703153502	3.630758277865891	2.149647776417808	1.0782992479132298	1.0048682769565866	2.5010234903990405	2.8895020449018194	1.153263551101769	1.015418903237429	1.0011022034595929	2.0012588232502853	3.3471363044753066	1.2248062259592107	1.0291894795080845	1.0036218416474862	1.0002692327949119
6.4	8.210207844868291	7.444243154597802	1.1942433721971386	5.749642757381251	1.5347023047169777	1.0240189798598964	3.7872462917651775	2.2107852517827964	1.079919219621011	1.0049281874658245	2.5431881364693707	3.0405187204482162	1.1578134102069497	1.0156507001981658	1.001116591249092	2.0178944485573136	3.54768466166473	1.2309744941957252	1.0295196793074297	1.003652490657615	1.0002713753358632
6.5	8.847909572484058	8.006479911166783	1.1950462172425094	6.1562629407701195	1.5423997701100256	1.0239994088812814	3.9544987345692713	2.2750549518487126	1.081509492540413	1.0049836166020032	2.583534058567777	3.2075536928508503	1.162439901332231	1.015871228207871	1.001130086437686	2.032769616238926	3.7700786367580537	1.2371224024985803	1.0298138542291468	1.0036785131021682	1.000273173621977
6.6000000000000005	9.550720991171744	8.626806190928495	1.1954701141442632	6.607739896703896	1.548702367878622	1.0239238022517023	4.133237130249355	2.3423798852596125	1.0830596426138417	1.0050340138683254	2.6216669730884714	3.392320478923836	1.167122744086511	1.0160783763976338	1.001142544839331	2.0457191991639525	4.016688785015756	1.2432157379907403	1.030068742061464	1.0036995894413738	1.0002746050438747
6.7	10.324244403783755	9.31056058113389	1.195508376579026	7.109092448233399	1.553461232874845	1.0237903565724191	4.324215511679574	2.412616268849256	1.0845588259275891	1.0050788768187853	2.6571674505149754	3.5966865617861967	1.171841547569893	1.0162704566233844	1.001153861906729	2.0566076059987006	4.290035105724103	1.249217234323114	1.030281392227484	1.00371544605709	1.0002756504866543
6.8	11.174135162458231	10.063209720593411	1.1951620601131214	7.665675588722287	1.5565531236054204	1.0235982577398346	4.528264260640387	2.485528350351573	1.0859950123811188	1.0051176960000738	2.689668088820994	3.8226051233263045	1.1765710342221891	1.01644567682702	1.0011639266359518	2.065335922898138	4.592770260497825	1.255087483183932	1.0304492939068515	1.0037258680160472	1.0002762951612534
6.8999999999999995	12.106029881178701	10.890288487533809	1.1944391844265865	8.283136555806951	1.55788939073117	1.0233478374005738	4.74631421692791	2.5607778898864466	1.0873552747658728	1.0051499797028887	2.7188612038130637	4.072107928371324	1.1812824371038702	1.0166023220397535	1.0011726358380648	2.0718469251953273	4.927659980819326	1.2607861475378983	1.0305705047561633	1.00373071239861	1.000276529654188
6.999999999999999	13.125480336163292	11.797335339182363	1.1933545103913739	8.967357905481006	1.5574232893474989	1.0230406642307848	4.979434648317261	2.637912334233261	1.088625943217139	1.0051752650088472	2.744514952527355	4.34728514617301	1.1859442007853143	1.0167388229871068	1.0011798985083498	2.0761279198016322	5.2975613989122765	1.2662732956695841	1.030643747086025	1.0037299164066367	1.0002763504335683
7.1	14.237898256561346	12.789832648708757	1.1919289162449986	9.724389136813896	1.5551547897499873	1.0226795630527816	5.228881289079301	2.716354521916828	1.0897927807727623	1.005193127329891	2.7664846522618354	4.650264129821095	1.1905229375907427	1.0168538233567788	1.0011856399750267	2.0782108132504318	5.7054012177876645	1.271510800502441	1.0306684718215466	1.0037235015104957	1.0002757600730796
7.199999999999999	15.448514534612531	13.873146682116756	1.1901893826188796	10.560371832651773	1.5511319414378393	1.0222685426944504	5.496175234902179	2.79538516045659	1.0908407683465007	1.0052031578323086	2.78473926612143	4.983156775057491	1.1949832302101033	1.0169461083172862	1.0011897947050232	2.0781692396469436	6.1541556049794375	1.2764637233426102	1.0306448924312206	1.003711575023223	1.000274767433067
7.300000000000001	16.762354522173773	15.05253692694712	1.1881630411740691	11.48145286160086	1.5454498698698078	1.0218127071770016	5.783074988587034	2.8741816202191437	1.0917562298199932	1.005205114815241	2.7992542309454707	5.348199015253453	1.199295568438918	1.017015304480233	1.0011923619270644	2.076113653790467	6.6468322916001155	1.2811014623619064	1.03057396533989	1.0036943246052716	1.0002733871538885
7.4	18.18422906334704	16.33303603040056	1.185885343354112	12.493721546745835	1.5382433235060151	1.0213179402894832	6.091860178850474	2.951722993318301	1.092523027957897	1.005198628177829	2.8102165176644527	5.747416248483667	1.2034241561678003	1.0170606004202372	1.0011933005428986	2.0721845930034837	7.186456295892261	1.2853986543445222	1.0304573367055674	1.0036720099427219	1.000271639043956
7.5	19.718739485299743	17.719533885009024	1.1833892451167076	13.60312543076554	1.5296804924238068	1.0207907518492216	6.425235662332181	3.0268782283470568	1.093126562292378	1.0051834906546253	2.8178006947206438	6.182927299947687	1.2073414128118156	1.0170820641511495	1.0011926354408263	2.066580681910231	7.77596521433624	1.2893303201469413	1.03029640923506	1.0036448171892796	1.0002695344562929
7.6	21.3702935011391	19.216730791811585	1.180708737170988	14.815420275979658	1.5199520098677488	1.0202379422296537	6.7865550277305875	3.0983606085124937	1.0935518073737465	1.0051595020977981	2.8222601101746303	6.656774998989864	1.2110221542689399	1.017079979409504	1.0011904030876233	2.059372058236564	8.418674366063495	1.2928992751268908	1.0300964769054402	1.0036135159130455	1.0002671391263658
7.699999999999999	23.143128724199276	20.829157593858532	1.177876859822975	16.136132650376833	1.5092600599656263	1.0196663056112394	7.179953683872491	3.1647389587548616	1.0937836328514046	1.0051264875070423	2.8247640759336057	7.16913438226511	1.2143868367477348	1.0170473630821255	1.0011855318459246	2.0508503394581785	9.117329594738262	1.2960816809265938	1.0298581183760207	1.003578103940965	1.0002644444814888
7.799999999999999	25.041340506198296	22.561193352174897	1.1749248887154984	17.570515835917288	1.4978100606614597	1.019082480841054	7.61053981511652	3.2244429072579455	1.0938066533539534	1.005084282528679	2.823008533873116	7.727388837336148	1.2175955342221816	1.0170078639025213	1.001181479562565	2.04116473923318	9.875050026056778	1.2988810446033103	1.0295855595750858	1.0035391339129796	1.0002614942065697
