mp_id	formula	spgroup	groups	volume(Å^3)	band_mass(me)	eps_optic(ϵ0)	eps_total_single(ϵ0)	eps_total_multi(ϵ0)	eps_ionic_single(ϵ0)	eps_ionic_multi(ϵ0)	AHC_alpha	alpha	v_gs_single	v_gs_multi	w_gs_single	w_gs_multi	v_rt_single	v_rt_multi	w_rt_single	w_rt_multi	AHC_ZPR(meV)	energy_gs_single(meV)	energy_gs_multi(meV)	energy_rt_single(meV)	energy_rt_multi(meV)	imag_memory_single	imag_memory_multi	mobility_single(cm^2/V/s)	mobility_multi(cm^2/V/s)
mp-505634	Cs2Te3	36	1-16	424.12506643099994	0.9023955030250002	11.178495356550732	22.65920677263714	21.954772674506348	11.480711416086407	10.776277317955618	1.5263390000000001	1.5263389999999994	8.317326392111472	8.44096388564953	7.321058149959925	7.4974133947029244	43.44797696171168	43.52661650346064	39.082416470591646	39.31022619845334	-16.525242	-16.864201906236946	-16.82685824481517	-45.77808113316291	-44.403481426001434	10.5754486727354	9.989790050465121	29.3322788900378	31.05190482371668
mp-505825	Cs2PtC2	164	1-10-14	140.429307813	0.7845760921689999	6.333279132668026	44.42776901538	35.091579495880985	38.09448988271198	28.758300363212967	4.1136610000000005	4.113660999999998	10.340873816076996	9.935437511258847	6.5533411241509985	6.596057498082577	49.296445867281946	49.25338525320658	35.667087625424564	36.38427032105261	-47.564748	-50.732184502234276	-50.20959372323149	-131.0176560890187	-125.5705752465969	43.08037861181821	38.40606642436571	8.281842141881965	9.289805707601284
mp-5061	Li5ReO6	12	1-7-16	101.921937332	2.6350249721759997	4.444476711570394	62.92461383352398	52.39168914838439	58.48013712195358	47.947212436814	4.497243999999999	4.497243999999998	71.71903412791464	71.47890878154806	42.34710119736542	43.35536120737094	90.85375988865734	91.12975160912279	39.18634615560806	41.46123890064737	-348.57235899999995	-374.8426443841378	-373.15438336729255	-454.55951280750674	-453.0577076323743	67.82301889512212	69.7981631624592	1.5663170573138419	1.5219935104407678
mp-5072	Rb2HgO2	139	1-12-16	119.692370402	4.090477935049	3.116954164626465	11.172662365973494	9.958590772898301	8.055708201347027	6.841636608271831	10.826861999999998	10.826861999999991	91.42537462408296	78.23087260332551	7.180866646930538	6.142455904672211	124.58056117383582	116.11454296112912	18.28912318562119	21.07423909805136	-275.05870600000003	-388.95888533751156	-367.0462344638339	-610.1095384437814	-580.1269077177964	1201.3172012574425	987.3256915724288	0.0569652201087467	0.06931177763749462
mp-5077	NaLi2Sb	225	1-1-15	77.5483808476	2.8063352449439996	9.48820640678781	21.489954115477463	21.263469114182598	12.001747708689654	11.77526270739478	2.252357	2.252356999999998	20.71348542636003	20.654481223595358	16.93589035403344	16.94746577418116	48.96889313522762	49.16603165657886	38.257402994737106	38.57874889222563	-58.731751	-60.592627756598795	-60.53367454481543	-108.62222819419748	-107.98112959165007	25.536991133313048	24.805300160742735	3.906000130209292	4.021216838558409
mp-5078	SrZnF4	88	2-12-17	170.80656010299998	3.547041122881	2.348600397649228	-58.49219685446192	59190.30994469548	-60.84079725211115	59187.96134429779	16.187433	16.18743299999999	308.48936734870256	279.1432633499401	9.295422186773788	7.981240306924906	338.9332325617331	313.4164253666283	12.720712495413133	14.972830491162139	-584.769279	-1107.264949410538	-1038.266842017356	-1395.5861314186839	-1321.8220735465704	1087.3084823784168	4412.401541006634	0.07258093025046584	0.017885466766073974
mp-510268	Cs2Pd3S4	69	1-10-16	233.231135705	1.7567938444810003	6.32249376532612	10.898869201251914	10.675789237167967	4.576375435925794	4.353295471841845	3.128176	3.128175999999997	8.982003042222553	8.516346459887108	6.609861055282413	6.33798991058649	46.63689722631793	46.78207254217376	37.11506309627034	37.595469069008	-33.70186	-35.27852801906799	-35.11662095547405	-95.08072865784271	-92.60013359474347	26.89808377888476	25.044893923084494	5.923786350967044	6.362115249753937
mp-510273	CsSbO2	15	1-15-16	187.515306925	3.8373871556249997	3.688903116895687	-26.98484125178222	53.916669603365946	-30.67374436867791	57.60557272026164	13.858404000000002	13.858403999999993	158.7070931898643	133.46033434750026	6.813685456728074	5.468692600128756	188.52416735987623	168.67192301356096	14.151110683356745	17.657848021744616	-357.719372	-599.7077764768335	-549.035118077943	-859.5268515575231	-798.819226977808	2300.722116650749	2595.8990201693605	0.03170602113919726	0.028100763357577815
mp-5122	Na3AlP2	72	1-13-15	266.446965977	1.784920048081	6.660653390152376	26.26767187038933	22.757060375566223	19.60701848023695	16.09640698541385	3.583057	3.5830569999999993	20.405202043331364	20.019727937254494	14.08455730487746	14.499199002052213	53.14100859652903	53.67674083854213	35.439938274034205	37.305056769778275	-85.12010099999999	-89.84378840454468	-88.91889027846493	-167.28233503685598	-160.30663415640703	52.471340142049456	42.95636748585186	2.988825816094123	3.6508602845262965
mp-5127	LiCuO	139	1-11-16	133.566774971	3.0859000289289997	6.0606190312129895	9.776787324170808	9.727626460019176	3.7161682929578195	3.667007428806186	1.5969820000000001	1.5969819999999992	49.89695893373205	50.05762843920517	43.625246076643215	43.87722168833295	58.69962753634966	59.56760350042884	47.09845804297299	48.11794075336558	-103.41072199999999	-105.63954291036372	-105.57223938515583	-132.62668654893764	-132.66672989739962	13.126405313422016	12.949373775229592	6.910569946062435	7.005044694306861
