mp_id	formula	spgroup	groups	mode	eps_total(ϵ0)	eps_optic(ϵ0)	eps_ionic(ϵ0)	band_mass(me)	volume(Å^3)	alpha	v_gs	w_gs	v_rt	w_rt	energy_gs(meV)	energy_rt(meV)	AHC_alpha	AHC_ZPR(meV)	imag_memory	mobility(cm^2/V/s)
mp-1000	BaTe	225	2-16	single	16.981118467189585	6.311555304676413	10.669563162513171	0.9341241830010001	84.0743546603	2.7327959999999987	13.739628566486838	10.630733678244601	47.729217775141485	37.22988692695374	-47.920577309106605	-104.72661048137033	2.732796	-46.089923	28.43985926557936	10.536817823384721
mp-1002124	HfC	216	4-14	single	35.58887689880431	24.137742711424345	11.45113418737996	1.1497329295360001	31.233244885599998	0.186513	58.32776489920073	57.51662402603078	58.03762151954947	56.71730521634303	-14.937992322359454	-17.409071940781395	0.186513	-14.903342	0.8876043263219909	274.2995841452785
mp-1002164	GeC	216	14-14	single	12.256837067388345	8.111020881077833	4.14581618631051	2.7629919506249996	23.8031409075	0.8237029999999995	71.96124803830745	67.43707846859594	67.94456200882826	61.16664770777698	-80.21082363811689	-90.6409661393654	0.823703	-79.367347	3.278969128212505	30.897588317054844
mp-10044	BAs	216	13-15	single	10.151818615505682	10.032167864916383	0.11965075058930101	1.3218169882089998	27.1123214492	0.016981000000000173	62.48201213550608	62.403373572684316	59.83636493770828	59.713530437000074	-1.4620877183811634	-1.4922494991783346	0.016981	-1.461781	0.06990804855829905	3029.305137121839
mp-1008223	CaSe	216	2-16	single	7.2681138176698665	3.9792006781338123	3.2889131395360534	7.3981932814440015	68.6599183215	6.354620999999996	38.97463597026344	13.830867786454576	77.18176689909892	27.766934617198668	-231.78124659983735	-372.968000448321	6.354621	-204.845475	235.1679297393843	0.1608932263343013
mp-1008506	BaGaSiH	156	2-13-14-1	multi	24.025107664713943	18.228388032210688	5.7967196325032555	0.43996689	79.9809816704	0.15766299999999994	36.00251481929493	35.631648248690965	53.844733626820066	53.03595754452438	-7.656921523594975	-10.338344792789501	0.15766300000000003	-7.645155000000001	0.9935681220197569	640.3595432117194
mp-1008506	BaGaSiH	156	2-13-14-1	single	24.588564146430606	18.228388032210688	6.3601761142199145	0.43996689	79.9809816704	0.15766299999999991	35.36152134773709	34.94625308731368	47.5666426327628	46.68232568342927	-7.660157929117482	-10.397900042959522	0.157663	-7.645155	1.1408666301216446	557.6820392217611
mp-1008556	AlGaN2	115	13-13-15	multi	11.269968686028104	5.189261297578154	6.08070738844995	3.896395697041	43.6980742036	2.4438049999999985	77.78582442502794	62.400358717041705	79.01925101193721	55.16354386108057	-244.29230012351496	-278.6121635257167	2.4438050000000002	-236.177237	14.467254227110729	4.965835872927863
mp-1008556	AlGaN2	115	13-13-15	single	11.316909160422483	5.189261297578154	6.127647862844329	3.896395697041	43.6980742036	2.443804999999998	77.51936091441225	62.0456444395927	78.55424770293531	54.55256141316449	-244.40073190790687	-278.5060260975666	2.443805	-236.177237	14.274140954482055	5.033018116666099
mp-1008559	BP	186	13-15	multi	9.49721701655269	9.326162586788502	0.1710544297641887	0.413173841796	46.1947697898	0.014436999999999998	73.00886603095375	72.93075236019945	66.15534555358484	66.0424052165217	-1.452537034956019	-1.4272186436271825	0.014437	-1.452284	0.044577646046593936	15198.179862979363
mp-1008559	BP	186	13-15	single	9.497224123626639	9.326162586788502	0.17106153683813663	0.413173841796	46.1947697898	0.014438000000000078	73.00402256469309	72.92590807358496	66.15171324907716	66.03876845982126	-1.4525440575681934	-1.4272428452894081	0.014438	-1.452285	0.04458519541552848	15195.606437745944
mp-10086	YSF	129	3-16-17	multi	18.56188976046491	5.981005653242649	12.58088410722226	0.8282656282809999	94.4423122395	1.7837929999999986	35.41694807581536	30.415881580585832	52.99659287422752	41.9840180694328	-83.25894543104447	-118.10780777667259	1.7837929999999997	-81.286616	18.561821737526525	18.207540851775654
mp-10086	YSF	129	3-16-17	single	18.599910428644534	5.981005653242649	12.618904775401885	0.8282656282809999	94.4423122395	1.7837929999999993	35.40546290357955	30.39549561963642	52.939335064254976	41.91029828397516	-83.26612169648745	-118.14831124741322	1.783793	-81.286617	18.633730372993494	18.137276906143068
mp-1008680	TiGePt	216	4-14-10	multi	25.483327964503296	19.183229267187482	6.300098697315813	10.740583862089002	51.8528951833	0.8762899999999995	23.735225406679877	22.149156507129106	45.91567135399556	41.70729449360448	-28.085973635667703	-46.092500243442856	0.87629	-27.772584	7.77099859795254	3.3537972843732833
mp-1008680	TiGePt	216	4-14-10	single	25.4946776397882	19.183229267187482	6.311448372600715	10.740583862089002	51.8528951833	0.8762899999999997	23.717130056004677	22.127669333645358	45.868642136302036	41.65298760107568	-28.087505550997086	-46.13166604885365	0.87629	-27.772584	7.804332870919867	3.3394723707639535
mp-1008786	MgTe	225	2-16	single	26.999507645055466	9.136444248134902	17.863063396920566	0.634389948196	51.5450493454	1.2122799999999994	23.352479275615234	21.15886474460237	46.71960404668089	40.84365212643137	-37.93234362075368	-63.157599976660016	1.21228	-37.335313	11.48883078635451	38.40691318590508
